###OVERALL POINTS LEADERS - Who has scored hte most points this season?
**Rank**|**League**|**Team**|**User**|**PF**
:-:|:-:|:-:|:-:|:--
115|Pronger|Benn And The Jets|slaw47|1072.91
116|Roy|Team Ukraine|pdeny|1072.28
117|Pronger|Mojongles|ShinyLeprechaun|1072.01
118|Dionne|Bunch of Kunitz|yalittlehip|1070.77
119|Lidstrom|No Reimer Reason|Tsunkatse|1070.62
120|Lemieux|Hot Wing's All-Stars|brown4se|1068.55
121|Lemieux|CuJo31|CuJo31|1064.35
122|Gretzky|Khudobin a Contender|leapinliz|1059.76
123|Bourque|CTE|turtmcgirt|1058.94
124|Orr|same old sh1t, ya know?|JayWilly|1056.58
125|Leetch|The Bye Week Blues|SaadisticSOB|1055.43
126|Yzerman|Felix Potvin's MMA Career|Swankey|1052.39
127|Jagr|Bitches Be Krejci|sully6210|1050.76
128|Lidstrom|Tokyo Sandblasters|phillyCHEEEEEZ|1048.05
129|Howe|PIM's Cup|NickVigorous|1045.31
130|Dionne|Bust A Kapanen|morkle|1040.41
131|Gretzky|Hotline Kling|thefullpython|1039.11
132|Price-Murray|Frolunda HC|FCBcn19|1036.49
133|Bourque|Darkwing Pucks|DreDay084|1033.85
134|Roy|Dangletangs V|biggy_dooberman|1033.26
135|Leetch|ThunderHunt|Skamanjones|1031.88
136|Dionne|Panarin Bread|itsme242|1025.26
137|Hasek|Pickle Sunrise|egghead123|1023.73
138|Howe|johnScott's Tots|Bryguy117|1023.71
139|Dionne|Rooster Trick|giant_jesse|1023.23
140|Pronger|The Octopuses|renatoperu|1020.66
141|Chelios|MeanGreenMachine|Guerillantman|1020.21
142|Price-Murray|Gilmour Girls|hurrikkaine|1019.35
143|Orr|Intensebeet|intensebeet|1017.75
144|Lemieux|ponch|ponch101|1014.31
145|Howe|Taverin' It Up|Conman1138|1014.15
146|Pronger|Flipadelphia|FlipadelphiaPA|1013.22
147|Orr|Whose Line is it Eberle|antaresiv|1013.17
148|Bourque|Not a Big Deal|bpremo|1012.52
149|Jagr|Team Zissou|ska5fe|1010.93
150|Hasek|Flying Zambonis|Cannon49|1008.15
151|Roy|DzingleBarries|jacouzzie|1006.57
152|Niedermayer|Surpsu|Surpsu|1004.48
153|Jagr|San Jose Street Sharks|Troubs|1004.42
154|Yzerman|Phaneuf Said|CrazyLGorillas|1002.27
155|Roy|Up and Around the Benn|jagoe_unchained|1001.77
156|Dionne|Robots in Disguise|kraaly53|1000.55
157|Niedermayer|Kariya DPR|aromatickoala|999.31
158|Bourque|The Hacksaw|DrJackBauer|998.88
159|Dionne|Century Mews|MPharm|996.16
160|Price-Murray|RIP Heatley's Ferrari|SHTTNwTHINKIN|995.88
161|Howe|Bryzlly Bears|Kiwsu|992.62
162|Bourque|Madcow|madcow700|989.81
163|Yzerman|The Jiiive Turkays|JiiiveTurkay|985.33
164|Howe|Staal tactics|FertileTrout|985.06
165|Niedermayer|Hockey Balboa|TylerJohnson31|984.0
166|Lidstrom|Mud City Meltdown|dabox|983.82
167|Orr|tsci120|thescientist120|983.79
168|Lemieux|Giroux've Gotta Be Kidding Me!|KilroyLeges|983.05
169|Niedermayer|BirdNyrd|Bick_Nyrd|974.25
170|Chelios|Crash Test Domi|TheMilkyPirate|971.57
171|Jagr|Wicked Wrista|jdballa|970.35
172|Jagr|Team North Americarambe|mendeleev79|969.54
173|Orr|Jews of Girouxsalem|Take Over|967.13
174|Lidstrom|The Trash Pandas|Hail_Aqualung|960.96
175|Bourque|King of Harts|stinkus1|960.51
176|Orr|Oh N'Oshie Didn't|Vorrigan|959.08
177|Chelios|Hat Trick Swayze|LindrosLady82|957.43
178|Pronger|Honey Nut Chelios|Take Over|954.7
179|Lemieux|Hash Hockey|NextLvlFantasy|953.61
180|Lidstrom|Dropping the Gloves|chadgibbs3|952.51
181|Leetch|South England Oaks|Theodoreday|951.22
182|Dionne|The Mighty Red Pandas|sonicbanana47|950.15
183|Jagr|The Ottawa BeeVees|bv310|949.05
184|Yzerman|Insert Team Name Later|MrMikeySanz|946.03
185|Dionne|Penners Pancakes|Ebuff89|945.87
186|Pronger|Pickle Pantry|Take Over|942.7
187|Chelios|Blues Bros|tccoope|942.33
188|Leetch|Radelaide|nettheim|942.18
189|Chelios|Mackinaw|TempleOfPhil|932.31
190|Niedermayer|Kevin Chevy|Jetsfan1991|923.35
191|Niedermayer|HS English|HSEnglish|923.01
192|Howe|Crosby's Croissants|Mdhemp|912.42
193|Pronger|Tentacle Tickle|LT1143|912.25
194|Orr|Seguin Genesis|bassitone|907.26
195|Bourque|Ice Roosters|Death2Atron|907.16
196|Lidstrom|Two Line Pass|Phase_Six|898.47
197|Jagr|Flaming Jagr Bombs|Take Over|893.1
198|Orr|Flying V|MrChranke|889.98
199|Niedermayer|Too Fehr Gone|hindersurprise|888.1
200|Chelios|Nuevy Gonna Give You Up|DaKicker8|887.89
201|Dionne|Rasmussen Squirrel|D_ho|886.7
202|Howe|LostInAwe5|LostInAwe55|885.83
203|Howe|I'm Bettman|Scrunts23|883.94
204|Leetch|Penis de France|ririx|877.53
205|Leetch|the dude mans|dudemanstuds|873.68
206|Lemieux|Thin Ice|Do_Not_Look_Up|872.83
207|Jagr|Mike Hoffman's Future Divorce Lawyers|pfy5002|865.82
208|Niedermayer|North Kariya|Take Over|860.51
209|Chelios|The ReGretzkys|Take Over|859.52
210|Orr|NoFoodOnTheFlohr|LabattBlueBalls|858.09
211|Pronger|Pavel to Hank|Take Over|855.21
212|Leetch|KaZaam|KaZaam|854.61
213|Orr|Montreal Dive|The_Einre|851.64
214|Bourque|Bergeron The Grill|Ace0813|834.01
215|Bourque|Dan and Hank|Take Over|815.31
216|Chelios|Tarasenk-yo Battleship|vsfj|814.1
217|Leetch|SH4RKGANG|Take Over|809.08
218|Lidstrom|TBD|hkyplyr|807.93
219|Lidstrom|One Knight in Vegas|thecpkid1|798.23
220|Pronger|The Kessel Run|Z_Ford_Prefect|797.33
221|Pronger|Greiss my Aho|Take Over|772.24
222|Howe|Go Leafs Go|Take Over|770.38
223|Leetch|Frumunda cheese|Luke1900cc|759.36
224|Leetch|Kisshan Squad|Kisshan|672.94
-----

