###OVERALL POINTS LEADERS - Who has scored the most points this season?
**Rank**|**League**|**TEAM**|**PF**
:-:|:-:|:-:|:--
115|Recchi|Giroux've Got to Be Kidding Me|2073.89
116|Sakic|Kane I Come Inside|2073.36
117|Yzerman|#STAMCOCK2016|2071.15
118|Dionne|Fighting MooseKnucklez|2070.29
119|Francis|HotDogs|2069.54
120|Messier|Forgot About Drai|2066.6
121|Francis|What's the Maatta?|2065.65
122|Recchi|Shivakamini Somakandarkram|2064.78
123|Sakic|Mountain Dubinsky's|2064.0
124|Esposito|Neal's Knees|2059.96
125|Esposito|Valdamikill|2059.16
126|Brodeur|Wrath of Joe McGrath|2059.13
127|Brodeur|The Red Hot Chilly Wings|2058.9
128|Hasek|Kwik-E-Mart Gougers|2055.55
129|Sakic|Whirlybirds|2054.56
130|Howe|Charlottetown Islanders|2049.47
131|Recchi|SNAKE PLISSKEN|2043.58
132|Gretzky|Book Hockey|2041.07
133|Lemieux|Barrie Mark's Stone|2037.91
134|Dionne|Otto Draft|2037.68
135|Esposito|Morbo|2036.49
136|Bourque|It Ain't Easy Bein' Parise|2036.05
137|Esposito|Tatar Sauce|2033.25
138|Roy|macerating toilet|2033.16
139|Messier|The Mighty Red Pandas|2031.16
140|Roy|bob says NYET|2028.4
141|Howe|The Lunkheads|2024.71
142|Brodeur|Gay porn hard!|2017.19
143|Hasek|Daft Puck|2015.05
144|Bourque|Better Harder Faster Pronger|2006.28
145|Recchi|Carl Seguin|2003.55
146|Gretzky|OEL Sweedwagon|2003.06
147|Recchi|Kreider, I hardly know her|2002.23
148|Messier|Tank for McDavid|2001.92
149|Esposito|WhoseLineIsItEberle|1999.42
150|Hasek|Weapons Of Mass Destruction|1998.42
151|Brodeur|Let's Taco Bout Lack, Baby|1995.82
152|Dionne|We Dem Boyes|1992.12
153|Bourque|Yak City|1989.92
154|Bourque|Shhh.. Sleepers at Work|1983.9
155|Francis|Top Chetterberg|1983.9
156|Sakic|Suplexelby City|1983.69
157|Lemieux|Pastrnak the Purcell|1982.86
158|Yzerman|BABS4LIFE|1981.02
159|Howe|Puck Heads|1968.48
160|Coffey|Slew Foot Syndicate|1966.03
161|Dionne|cherub|1954.64
162|Dionne|Ice Roosters|1949.54
163|Yzerman|Troublemakers|1945.86
164|Hasek|Boyz N Da Hud|1945.19
165|Howe|Capital Punishment|1941.91
166|Yzerman|Devan the Dudenyk|1939.83
167|Esposito|Mutts HC|1937.52
168|Yzerman|Don't Toews Me Bro|1933.46
169|Sakic|ponch|1928.45
170|Esposito|Wu LeTang Clan|1921.24
171|Howe|Moves like Jagr|1919.93
172|Francis|Mud Dragons|1913.47
173|Bourque|The Allen Johnsons Project|1909.04
174|Messier|The Green Men's Eggos|1907.6
175|Messier|Skaggetorp HC|1906.7
176|Lemieux|Dr. Peng's Army|1904.54
177|Recchi|The Disciples of Ginger Jesus|1903.71
178|Lemieux|'Scuse me while I Qvist the Sky|1897.77
179|Esposito|Kane I get a hell Yeah!|1890.01
180|Hasek|Kurri Farts|1886.79
181|Brodeur|That's What She Saad|1886.33
182|Lemieux|Octopussy|1884.85
183|Yzerman|2hot2yandle|1882.94
184|Jagr|Trans-Siberian Snipe Show|1874.78
185|Dionne|Mill-e-wah-que|1859.02
186|Jagr|Malkin in the Middle|1850.03
187|Jagr|Sharknadoes|1840.78
188|Messier|Parenteau Guidance|1840.18
189|Sakic|Dangle Snipe Celly|1839.8
190|Coffey|I Can Phil It In The Air Tonight|1836.23
191|Jagr|kaner? I barely know her!|1835.56
192|Messier|The Texas Tarasenkshow|1834.21
193|Sakic|Lekrings|1831.89
194|Recchi|Cech's Other Brother|1830.26
195|Coffey|Dumpster Fire Brigade|1829.72
196|Jagr|Odd-man break|1821.42
197|Bourque|The Kane Show|1819.28
198|Sakic|#SaveTheTables|1817.9
199|Sakic|Your Pun Sucks|1806.48
200|Francis|Leddy, set, go!|1802.4
201|Messier|Larkin in the Shadows|1797.42
202|Bourque|Montreal Dive|1794.52
203|Coffey|These Pretzels are Malkin me Thirsty|1792.5
204|Lemieux|The People's Front of Judea|1791.3
205|Coffey|Fantastic Mr. Faulks|1789.58
206|Jagr|Tatartots|1787.7
207|Francis|Kneel before Saad|1783.64
208|Jagr|sanddemonn|1765.51
209|Coffey|Sutter's Sayings|1761.7
210|Recchi|Snizzbone|1744.53
211|Coffey|LGR|1735.37
212|Coffey|Dany Heatley's Limo Service|1726.62
213|Yzerman|Yeah, Last Time I Checked Heater Clapped 50in07|1724.14
214|Lemieux|DID I S-S-SUTER?|1717.31
215|Coffey|Scranton Stranglers|1715.17
216|Francis|This Isn't Basketball...|1686.89
217|Howe|The Sex Panthers|1682.35
218|Howe|Holy Goalie, Batman!|1680.55
219|Howe|Good Kid, S.A.A.D City|1670.45
220|Messier|Pentium Dual-Corbs|1634.83
221|Recchi|Mike Hunt|1542.16
222|Sakic|Pompous Cake Eaters|1531.63
223|Dionne|Kody's Team|1501.37
224|Francis|Saint's Row|1458.61
-----

*A previous rank of NR means the team has most likely changed their name since then - working on a workaround for this.*

