###OVERALL POINTS LEADERS - Who has scored hte most points this season?
**Rank**|**League**|**Team**|**User**|**PF**
:-:|:-:|:-:|:-:|:--
102|Howe|Coyle's Aho|The_Irelander|4577.9
103|Yzerman|Buckets of Poutine|WalterRaleigh|4568.7
104|Bourque|Wheel Snipe Celly Boys|JSAKelley2|4563.95
105|Luuuuuuu|Bradisrad|Bradisrad|4561.4
106|Howe|Sleepless in Seattle|itsme242|4552.25
107|Hasek|Starship Troubas|bruceitup|4529.8
108|Jagr|Soo Greyhounds|MarcBergevin|4517.7
109|Bourque|Don't Forget About Drai-saitl.|antaresiv|4509.35
110|Leetch|Taylor Swift|juhoasd|4505.85
111|Yzerman|Up and Around the Benn|jagoe_unchained|4500.35
112|Lemieux|Bunch of Kunitz|yalittlehip|4498.2
113|Yzerman|Bony Kneez|Do_Not_Look_Up|4471.8
114|Hasek|Yaheardwperd|yaheardwperd|4460.05
115|Jagr|DropTheGloves|DropTheGloves|4421.1
116|Niedermayer|Hughes for Hart|MrJacobs|4420.15
117|Roy|Party Kane|selcio44|4419.9
118|Niedermayer|Gritty's Angels|merrettmatt90|4393.2
119|Dionne|Do Josi What I See|DreDay084|4388.55
120|Howe|Swing Low Sweet Chiarot|slaw47|4384.95
121|Niedermayer|St. John Drive|gmack3|4373.15
122|Lidstrom|Penners House of Pancakes|Ebuff89|4365.7
123|Dionne|Ingoatious Bastards|Earlthegoat|4337.3
124|Roy|NurseSharks|fidel-catstro|4323.5
125|Orr|Kråken Loob|MackLoud|4321.4
126|Howe|The Green Bastards|Canadianheel|4316.8
127|Orr|Springfield Tire Fires|bv310|4313.3
128|Jagr|Stars of David|brown4se|4310.85
129|Lemieux|Surpsu|Surpsu|4306.85
130|Niedermayer|Gordon's Bomb Bay Doors|TwoFishFlavors|4283.25
131|Niedermayer|Batherson > Rantanen|Schenley|4281.9
132|Bourque|Cooper Kupps son|Cozymember22|4272.75
133|Yzerman|YourMomCantSpell|yourmomcantspel|4266.45
134|Orr|Malkin in the Middle|Berggren|4249.95
135|Dionne|Bar Down|Minnesnota|4246.3
136|Yzerman|Minnesota Mayhem|Mrhawke19|4245.0
137|Leetch|Lazlo Holmes|Jasesmit|4200.85
138|Jagr|mag|bigtatis|4194.05
139|Leetch|Eichel Tower|jmans|4194.0
140|Orr|Just Winging It|DeepFriedGoose|4191.45
141|Roy|Panzon's Team|donats15|4189.15
142|Lidstrom|Lord Have Mercer|Viper667|4180.3
143|Hasek|CTU|DrJackBauer|4159.7
144|Jagr|Deez Pukz|nitro78923|4144.85
145|Jagr|HuberdEau de toilette|hkyplyr|4109.4
146|Bourque|Wicked Wrista|jdballa|4106.9
147|Yzerman|Khudobin Better...|dkpatrick|4090.7
148|Leetch|McDonald's 2.0|Bagsomilk|4061.1
149|Orr|AndyWoo|Narsudd|4040.65
150|Lemieux|derekjohn|derekjohn|4039.35
151|Howe|...And Zegras For All|ANADucks98|4028.2
152|Lemieux|Yeah the boys|Thatguy91|4004.25
153|Lidstrom|Scadrian Allomancers|Surye|3937.9
154|Niedermayer|Haley's Comets|haleymorison|3929.8
155|Luuuuuuu|Petry Dish|Cyperone|3921.3
156|Orr|Churchmoor Caterpies|LtGerbil|3864.9
157|Bourque|Dangletangs VIII|biggy_dooberman|3854.85
158|Lidstrom|I auto-drafted|bpremo|3852.7
159|Dionne|Uhh yaknow|SergeantBBQ|3852.4
160|Lidstrom|Stinkuses|stinkus1|3836.5
161|Jagr|Hartford Whalers|rbaikal211|3805.25
162|Lidstrom|Bettman Returns|dippa|3777.45
163|Lidstrom|CTE|turtmcgirt|3774.3
164|Orr|Team Teleport|teleporto|3740.45
165|Niedermayer|Oh N'Oshie Didn't|puckshock|3703.45
166|Lemieux|Syracuse Bulldogs|Orbalisk|3694.45
167|Leetch|The Kane Train|BelowTheBenthic|3692.2
168|Yzerman|Zuckie's Cookies|Daschn|3687.9
169|Yzerman|GoalGoalField|SimpsonN1nja|3686.2
170|Orr|Seattle Chill|stumax|3662.65
171|Lidstrom|Calico Cut Pants|tjv027|3657.45
172|Leetch|Nordicks|LAMustangs|3631.1
173|Bourque|No Doughty ‘Bout It|OppositeMuted|3613.35
174|Bourque|Grey Ducks|MrChranke|3580.05
175|Hasek|Chabot Shawlom!|jacouzzie|3562.7
176|Dionne|Fabbri-cating A Win|Azotherian|3547.55
177|Bourque|Gettin Gritty Wit It|hatfieldkid|3472.6
178|Orr|Smiling Goats|SmilingGoat|3457.0
179|Leetch|Jetstream|DNFlyers|3436.35
180|Leetch|Very Good Hockey Team|esylvester6|3412.25
181|Howe|Third Season Thiccbois|Zetterburger|3394.2
182|Howe|Darkwing Puck|ColumnarPower|3392.45
183|Leetch|Phil em up|Judge_Fudge|3390.1
184|Lidstrom|Oshie's Island|Pizzeyw|3389.5
185|Lidstrom|JewChooTrain|JewChooTrain|3347.5
186|Orr|From Russia with Pucks|uli17bg|3280.65
187|Leetch|The Newfoundland Screechers|MattBraz|3277.85
188|Bourque|Go Lightning|BarryBondsBalls|3272.95
189|Yzerman|Oh Noshie Didn't|Vorrigan|3267.3
190|Orr|Creative Assembly|mirror1414|3233.4
191|Lemieux|Deutschland Danglers|ebay12|3226.65
192|Niedermayer|Panthers|duffleman2002|3217.85
193|Lidstrom|I have no idea what I'm doing|Scrunts23|3104.05
194|Niedermayer|37+63=100|east12|3044.65
195|Lemieux|Wuibot Bender Club|Wuibot|2896.3
196|Bourque|Coming Soonish|GingaNinja3113|2518.3
-----

