###OVERALL POINTS LEADERS - Who has scored hte most points this season?
**Rank**|**League**|**Team**|**User**|**PF**
:-:|:-:|:-:|:-:|:--
115|Roy|Big Dumb Jerks|slaw47|2276.1
116|Lemieux|Death Metal Ducks|ANADucks98|2274.05
117|Hasek|Frolunda HC|FCBcn19|2270.85
118|Howe|North Kariya Has Nukes|Take Over|2270.65
119|Dionne|The Green Bastards|Canadianheel|2267.9
120|Chelios|Drop The Gloves|DropTheGloves|2262.8
121|Yzerman|Panzon's Team|donats15|2261.2
122|Yzerman|Stop Hamil-time|itsme242|2247.3
123|Howe|The Iafrate Skullets|PorcupineGuy|2241.2
124|Leetch|Minnesota Mayhem|Mrhawke19|2240.4
125|Freddie-Hutton|No Regretzkys!|The_Irelander|2240.2
126|Bourque|Letterkenny Irish|D0WNW4rD|2229.2
127|Dionne|Do Josi What I See|DreDay084|2222.8
128|Lidstrom|Dzingel Berries|Biscotti|2222.15
129|Bourque|Camp McDavid|warofthewrens|2217.25
130|Bourque|Darkwing Puck|ColumnarPower|2214.75
131|Yzerman|Fargo Frostbite|HuskerVol716|2211.7
132|Lemieux|Bauer's Hacksaw|DrJackBauer|2210.85
133|Pronger|Nodak Senators|Samsens|2209.45
134|Orr|Hartford Whalers|rbaikal211|2204.85
135|Chelios|Breaking Saad|SergeantBBQ|2203.4
136|Chelios|Letterkenny Shamrocks|ShDynastyCC|2195.1
137|Jagr|Lock Monsters|ksteadsrus|2194.65
138|Lidstrom|Bettman Returns|Kiwsu|2187.65
139|Leetch|One Knight in Vegas|Schenley|2187.4
140|Pronger|Generic Team Name|baileyj15|2185.6
141|Hasek|YourMomCantSpell|yourmomcantspel|2184.35
142|Lidstrom|Don'tCryForMeJanHrdina|MrMikeySanz|2184.2
143|Howe|Penners House of Pancakes|Ebuff89|2180.1
144|Yzerman|Ponch|ponch101|2179.3
145|Pronger|North Dakota Fanning Sioux|DMVPensFan|2178.05
146|Howe|Second Season Stumblers|Zetterburger|2167.3
147|Pronger|Pretend this is a good team name|joshewa|2166.2
148|Lemieux|McFleurys|StuffAndMore|2163.6
149|Howe|Churchmoor Caterpies|LtGerbil|2160.65
150|Leetch|The Seattle Sockeye|puckshock|2136.55
151|Pronger|St. John Drive|gmack3|2133.3
152|Chelios|Innisfail ScreamingMemes|ThePigMan|2123.55
153|Leetch|The Yzerplan|Ira_Brown|2116.8
154|Niedermayer|Moncton HABS|habs33|2116.3
155|Freddie-Hutton|The D.E.N.I.S. System|dkpatrick|2112.05
156|Leetch|PARTY KANE|Take Over|2110.8
157|Dionne|The Official Ken Klee Fan Club™|MackLoud|2108.8
158|Bourque|Nothing Really Matthews|Berggren|2103.35
159|Lemieux|Hall and Adam Oates|mendeleev79|2102.25
160|Howe|saint bergeron|east12|2101.75
161|Jagr|Springfield Tire Fires|bv310|2093.6
162|Lemieux|I Just Met You, This is Krejci|Mdhemp|2090.0
163|Chelios|Goaltender Interference|bpremo|2084.9
164|Pronger|Green Bastards|RandysGut|2083.7
165|Niedermayer|Oh N'Oshie Didn't|Vorrigan|2082.65
166|Pronger|Pistol Peteys|BigBurd|2075.95
167|Hasek|Pucking Fricks|Take Over|2065.65
168|Lemieux|RIP Heatley's Ferrari|Hail_Aqualung|2052.75
169|Yzerman|CuJo31|CuJo31|2052.65
170|Bourque|Ron France|Bippelog97|2041.2
171|Niedermayer|Mac to the Future |laurenvs1|2033.4
172|Chelios|WhoseLineIsItEberle|antaresiv|2032.65
173|Niedermayer|Gordon's Bomb Bay Doors|TwoFishFlavors|2027.85
174|Dionne|That's a Load of Jarnkrok|Scrunts23|2027.4
175|Lidstrom|Optimal Hunter|Optimal_Hunter|2017.25
176|Roy|Whats the Yams?|yams18|2007.3
177|Lemieux|Saint Patrice|corvuskerst|2005.65
178|Lidstrom|Wizardous Sedinery|popquiz_hotshot|1977.55
179|Bourque|Stammer Time|GatorDave15|1970.25
180|Niedermayer|Greasy Pucks|sweetg|1969.25
181|Niedermayer|Hughes Over  Kakko|Zachw0223|1963.95
182|Chelios|17 Seconds|blackdragon1628|1963.3
183|Leetch|Bitches Be Krejci|sully6210|1962.25
184|Dionne|Toronto Trash Pandas|Adzki|1955.85
185|Yzerman|Dangletangs VII|biggy_dooberman|1952.25
186|Orr|Belmonites|OkPineapple|1930.15
187|Bourque|Honey Nut Chelios|Kryptycc|1910.95
188|Lidstrom|Goaltender Interference|redwings969|1910.05
189|Lemieux|CTE (yeah you know me)|turtmcgirt|1894.4
190|Pronger|Smiling Goats|SmilingGoat|1888.55
191|Chelios|JacketsMan69|JSAKelley2|1865.35
192|Yzerman|Schwartzhanded|NoRelationWayne|1844.1
193|Niedermayer|Hockey Team|laslopaniflex|1843.45
194|Lidstrom|TRUE GRIT|stinkus1|1838.9
195|Chelios|OhOhOh its Mrazek|Sam1208|1824.75
196|Jagr|Crab Hockey|GusZ|1814.9
197|Pronger|Gettin' Gritty Wit It|Redbeard11|1792.15
198|Dionne|Kool Krabs|Take Over|1786.15
199|Orr|Breaking Ladd|Take Over|1785.5
200|Leetch|You Malkin to Me?|tjwolf35|1777.65
201|Jagr|Hayzer|Hayzer13|1769.85
202|Jagr|Bk1689s Team|Bk1689|1736.95
203|Orr|Michigan Ice Mice|cjwolf24|1727.55
204|Chelios|BradMarchandsBigNose|Moogs1|1722.95
205|Bourque|Torts Reform|hockeyisgood|1721.4
206|Orr|Bust a Kapanen|morkle|1716.75
207|Lemieux|MacKinnon Ur Girl.|wtfover021|1714.05
208|Niedermayer|Moves like jagr|Zuckerberg|1712.1
209|Niedermayer|The Nose Knows|ferda79|1679.8
210|Leetch|nose face killah|Take Over|1676.4
211|Bourque|Reedy Creek Canadiens|ReedyCreek|1657.1
212|Jagr|Tokyo Sandblasters|phillyCHEEEEEZ|1641.95
213|Leetch|Keep Kadri-ming|Take Over|1639.7
214|Orr|Chabot Shalom|BarryBondsBalls|1639.5
215|Orr|From Russia with Pucks|mf9769|1627.35
216|Niedermayer|It's Reigning Men|ItsReigningMen|1621.25
217|Chelios|C-A-P-S|Chimpo85|1602.35
218|Yzerman|Letterkenny Irish|GingaNinja3113|1552.5
219|Leetch|MayTheForsbergWithYou|Take Over|1538.2
220|Lidstrom|Birdman's baby boys|LordBirdman|1464.15
221|Pronger|Birmingham Bulls|Weathergeekal|1446.0
222|Pronger|Muffalo Shavers|WhoseverPainter|1442.05
223|Lidstrom|Work in Progress|hurrikkaine|1440.95
224|Bourque|Fife Flyers|Generousbeans|1307.7
-----

