###OVERALL POINTS LEADERS - Who has scored hte most points this season?
**Rank**|**League**|**Team**|**User**|**PF**
:-:|:-:|:-:|:-:|:--
93|Orr|Springfield Tire Fires|bv310|1532.75
94|Orr|Churchmoor Caterpies|LtGerbil|1531.45
95|Leetch|Taylor Swift|juhoasd|1531.3
96|Bourque|Don't Forget About Drai-saitl.|antaresiv|1527.6
97|Dionne|Mystic Coupouns|tweedledunn|1526.3
98|Roy|Bluth's Bananas|zodiac33|1524.9
99|Orr|Morehitz Seider|jddeppe|1521.55
100|Orr|Malkin in the Middle|Berggren|1521.0
101|Howe|Melnyk's Old Liver|Coyle1096|1519.8
102|Niedermayer|St. John Drive|gmack3|1516.8
103|Dionne|Asston Mustachews|cromz|1515.75
104|Lemieux|Surpsu|Surpsu|1514.6
105|Lemieux|McFleurys|MashBano|1510.7
106|Roy|NurseSharks|fidel-catstro|1507.7
107|Niedermayer|Hughes for Hart|MrJacobs|1506.55
108|Yzerman|Up and Around the Benn|jagoe_unchained|1505.85
109|Howe|Swing Low Sweet Chiarot|slaw47|1499.95
110|Bourque|Wicked Wrista|jdballa|1499.3
111|Bourque|The Kessel Run|DeliveryDuck|1496.25
112|Bourque|Holm Sweet Lindholm|Gamerz|1493.3
113|Yzerman|Bony Kneez|Do_Not_Look_Up|1492.25
114|Bourque|Gary|MeanMatt|1487.55
115|Luuuuuuu|Good Will Bunting|TwistedEdge|1487.5
116|Jagr|The Larkness Monster|RonDC30|1486.8
117|Yzerman|YourMomCantSpell|yourmomcantspel|1486.3
118|Roy|Party Kane|selcio44|1484.35
119|Lidstrom|One Kessticles|maverickxm2|1478.2
120|Niedermayer|Gordon's Bomb Bay Doors|TwoFishFlavors|1471.95
121|Lidstrom|I auto-drafted|bpremo|1469.8
122|Lemieux|derekjohn|derekjohn|1468.55
123|Bourque|Dangletangs VIII|biggy_dooberman|1461.9
124|Leetch|Lazlo Holmes|Jasesmit|1460.5
125|Dionne|Frolunda HC|FCBcn19|1460.35
126|Hasek|Chaos HC|ckroyal92|1459.2
127|Hasek|Starship Troubas|bruceitup|1458.1
128|Orr|Kråken Loob|MackLoud|1455.65
129|Luuuuuuu|Bradisrad|Bradisrad|1452.05
130|Lemieux|Toews'd & Kane-fused|rocking2rush10|1449.9
131|Bourque|Wheel Snipe Celly Boys|JSAKelley2|1444.95
132|Orr|Just Winging It|DeepFriedGoose|1444.9
133|Howe|Sleepless in Seattle|itsme242|1442.75
134|Yzerman|GoalGoalField|SimpsonN1nja|1442.1
135|Hasek|Chabot Shawlom!|jacouzzie|1440.65
136|Gretzky|Fowler Power|VoodooSteve|1439.6
137|Howe|...And Zegras For All|ANADucks98|1436.5
138|Jagr|Stars of David|brown4se|1435.95
139|Lidstrom|Penners House of Pancakes|Ebuff89|1434.8
140|Jagr|Soo Greyhounds|MarcBergevin|1432.85
141|Lidstrom|CTE|turtmcgirt|1430.05
142|Jagr|mag|bigtatis|1427.5
143|Yzerman|Minnesota Mayhem|Mrhawke19|1423.35
144|Hasek|CTU|DrJackBauer|1422.55
145|Leetch|Seattle Kranken|Gman5869|1421.9
146|Yzerman|Buckets of Poutine|WalterRaleigh|1416.3
147|Jagr|Hartford Whalers|rbaikal211|1406.75
148|Lidstrom|Lord Have Mercer|Viper667|1399.9
149|Leetch|Eichel Tower|jmans|1399.35
150|Niedermayer|Batherson > Rantanen|Schenley|1399.1
151|Lemieux|Bunch of Kunitz|yalittlehip|1393.9
152|Dionne|Ingoatious Bastards|Earlthegoat|1387.45
153|Jagr|Deez Pukz|nitro78923|1384.6
154|Jagr|DropTheGloves|DropTheGloves|1381.2
155|Niedermayer|Gritty's Angels|merrettmatt90|1378.15
156|Roy|Panzon's Team|donats15|1367.3
157|Yzerman|Khudobin Better...|dkpatrick|1366.05
158|Howe|Darkwing Puck|ColumnarPower|1358.1
159|Niedermayer|Oh N'Oshie Didn't|puckshock|1356.5
160|Howe|Doan Stop Believin'|Kiwsu|1346.65
161|Lemieux|Syracuse Bulldogs|Orbalisk|1341.55
162|Yzerman|Zuckie's Cookies|Daschn|1341.15
163|Leetch|Nordicks|LAMustangs|1339.4
164|Orr|AndyWoo|Narsudd|1337.25
165|Leetch|The Kane Train|BelowTheBenthic|1332.4
166|Niedermayer|Haley's Comets|haleymorison|1320.65
167|Lidstrom|Bettman Returns|dippa|1318.0
168|Luuuuuuu|Petry Dish|Cyperone|1305.2
169|Lidstrom|JewChooTrain|JewChooTrain|1302.45
170|Howe|Third Season Thiccbois|Zetterburger|1294.15
171|Lidstrom|Stinkuses|stinkus1|1292.85
172|Bourque|Gettin Gritty Wit It|hatfieldkid|1291.75
173|Orr|Team Teleport|teleporto|1289.95
174|Dionne|Fabbri-cating A Win|Azotherian|1282.3
175|Leetch|McDonald's|Nerozii|1282.0
176|Dionne|Uhh yaknow|SergeantBBQ|1260.35
177|Bourque|Grey Ducks|MrChranke|1248.3
178|Lemieux|Wuibot Bender Club|Wuibot|1245.3
179|Orr|Seattle Chill|stumax|1244.75
180|Lidstrom|Calico Cut Pants|tjv027|1240.0
181|Orr|Smiling Goats|SmilingGoat|1207.6
182|Bourque|No Doughty ‘Bout It|OppositeMuted|1204.5
183|Niedermayer|37+63=100|east12|1202.8
184|Lidstrom|Oshie's Island|Pizzeyw|1192.6
185|Leetch|Jetstream|DNFlyers|1182.0
186|Leetch|Phil em up|Judge_Fudge|1171.6
187|Yzerman|Oh Noshie Didn't|Vorrigan|1169.5
188|Orr|Creative Assembly|mirror1414|1165.4
189|Leetch|Very Good Hockey Team|esylvester6|1158.0
190|Niedermayer|Panthers|duffleman2002|1110.25
191|Lemieux|Deutschland Danglers|ebay12|1086.75
192|Leetch|The Newfoundland Screechers|MattBraz|1059.8
193|Orr|From Russia with Pucks|uli17bg|1022.5
194|Bourque|Go Lightning|BarryBondsBalls|1017.15
195|Lidstrom|I have no idea what I'm doing|Scrunts23|992.0
196|Bourque|Coming Soonish|GingaNinja3113|905.35
-----

