###OVERALL POINTS LEADERS - Who has scored hte most points this season?
**Rank**|**League**|**Team**|**User**|**PF**
:-:|:-:|:-:|:-:|:--
171|Jagr|Wicked Wrista|jdballa|1702.46
172|Howe|Bryzlly Bears|Kiwsu|1700.09
173|Niedermayer|BirdNyrd|Bick_Nyrd|1698.06
174|Jagr|Mike Hoffman's Future Divorce Lawyers|pfy5002|1697.65
175|Bourque|King of Harts|stinkus1|1697.38
176|Lidstrom|Two Line Pass|Take Over|1693.49
177|Lemieux|Thin Ice|Do_Not_Look_Up|1683.55
178|Chelios|Hat Trick Swayze|LindrosLady82|1670.77
179|Orr|Intensebeet|intensebeet|1667.91
180|Orr|tsci120|thescientist120|1665.55
181|Leetch|Radelaide|nettheim|1659.22
182|Howe|Crosby's Croissants|Mdhemp|1656.92
183|Orr|Oh N'Oshie Didn't|Vorrigan|1651.71
184|Niedermayer|Kevin Chevy|Take Over|1621.4
185|Dionne|Robots in Disguise|kraaly53|1606.15
186|Orr|Flying V|Take Over|1603.1
187|Bourque|Not a Big Deal|bpremo|1598.4
188|Pronger|Tentacle Tickle|LT1143|1596.78
189|Niedermayer|Too Fehr Gone|hindersurprise|1595.72
190|Howe|I'm Bettman|Scrunts23|1594.8
191|Orr|Jews of Girouxsalem|Take Over|1593.69
192|Niedermayer|HS English|HSEnglish|1592.47
193|Chelios|Crash Test Domi|TheMilkyPirate|1590.71
194|Leetch|South England Oaks|Theodoreday|1580.99
195|Niedermayer|North Kariya|Take Over|1569.58
196|Niedermayer|Hockey Balboa|TylerJohnson31|1565.38
197|Orr|Seguin Genesis|bassitone|1560.97
198|Lidstrom|The Trash Pandas|Hail_Aqualung|1559.65
199|Bourque|Ice Roosters|Take Over|1550.92
200|Orr|NoFoodOnTheFlohr|Take Over|1540.85
201|Pronger|Pickle Pantry|Take Over|1521.32
202|Pronger|Pavel to Hank|Take Over|1509.81
203|Chelios|Mackinaw|TempleOfPhil|1503.14
204|Chelios|The ReGretzkys|Take Over|1500.61
205|Yzerman|Insert Team Name Later|Take Over|1498.12
206|Leetch|Penis de France|ririx|1494.04
207|Jagr|Flaming Jagr Bombs|Take Over|1490.4
208|Lidstrom|Dropping the Gloves|Take Over|1471.39
209|Pronger|The Kessel Run|Take Over|1463.79
210|Chelios|Tarasenk-yo Battleship|vsfj|1462.0
211|Bourque|Dan and Hank|Take Over|1448.26
212|Bourque|Bergeron The Grill|Ace0813|1423.2
213|Leetch|KaZaam|KaZaam|1413.91
214|Leetch|SH4RKGANG|Take Over|1406.34
215|Orr|Montreal Dive|Take Over|1386.39
216|Chelios|Nuevy Gonna Give You Up|Take Over|1378.7
217|Lidstrom|TBD|hkyplyr|1377.81
218|Howe|LostInAwe5|Take Over|1366.05
219|Leetch|the dude mans|dudemanstuds|1345.13
220|Lidstrom|One Knight in Vegas|Take Over|1308.57
221|Howe|Go Leafs Go|Take Over|1306.39
222|Pronger|Greiss my Aho|Take Over|1286.1
223|Leetch|Frumunda cheese|Luke1900cc|1209.81
224|Leetch|Kisshan Squad|Kisshan|1196.92
-----

