###OVERALL POINTS LEADERS - Who has scored hte most points this season?
**Rank**|**League**|**Team**|**User**|**PF**
:-:|:-:|:-:|:-:|:--
125|Hasek|Frolunda HC|FCBcn19|2042.75
126|Yzerman|Panzon's Team|donats15|2041.75
127|Lidstrom|The Hogamaniacs|yoshirider2709|2040.0
128|Dionne|Do Josi What I See|DreDay084|2039.4
129|Leetch|Minnesota Mayhem|Mrhawke19|2035.15
130|Bourque|Darkwing Puck|ColumnarPower|2033.5
131|Bourque|Letterkenny Irish|D0WNW4rD|2026.85
132|Howe|Penners House of Pancakes|Ebuff89|2024.55
133|Chelios|Letterkenny Shamrocks|ShDynastyCC|2024.35
134|Freddie-Hutton|No Regretzkys!|The_Irelander|2022.8
135|Lemieux|Bauer's Hacksaw|DrJackBauer|2019.1
136|Orr|Hartford Whalers|rbaikal211|2016.95
137|Howe|Second Season Stumblers|Zetterburger|2015.9
138|Lidstrom|Dzingel Berries|Biscotti|2014.95
139|Hasek|YourMomCantSpell|yourmomcantspel|2014.8
140|Lemieux|McFleurys|StuffAndMore|2006.6
141|Yzerman|Ponch|ponch101|2003.35
142|Pronger|North Dakota Fanning Sioux|DMVPensFan|2000.45
143|Lidstrom|Bettman Returns|Kiwsu|1998.9
144|Lemieux|Hall and Adam Oates|mendeleev79|1996.85
145|Jagr|Lock Monsters|ksteadsrus|1993.45
146|Howe|Churchmoor Caterpies|LtGerbil|1992.65
147|Pronger|Generic Team Name|baileyj15|1992.55
148|Lemieux|I Just Met You, This is Krejci|Mdhemp|1990.7
149|Pronger|Pretend this is a good team name|joshewa|1982.9
150|Leetch|The Yzerplan|Ira_Brown|1977.7
151|Freddie-Hutton|The D.E.N.I.S. System|dkpatrick|1974.25
152|Chelios|Breaking Saad|SergeantBBQ|1974.2
153|Dionne|The Official Ken Klee Fan Club™|MackLoud|1971.9
154|Hasek|Pucking Fricks|Red_Dragons|1971.4
155|Lidstrom|Don'tCryForMeJanHrdina|MrMikeySanz|1969.6
156|Chelios|Goaltender Interference|bpremo|1962.6
157|Yzerman|CuJo31|CuJo31|1951.8
158|Leetch|The Seattle Sockeye|puckshock|1951.8
159|Chelios|Innisfail ScreamingMemes|ThePigMan|1946.35
160|Niedermayer|Moncton HABS|habs33|1944.65
161|Pronger|St. John Drive|gmack3|1938.65
162|Pronger|Pistol Peteys|BigBurd|1936.65
163|Bourque|Nothing Really Matthews|Berggren|1928.95
164|Leetch|PARTY KANE|Take Over|1923.7
165|Pronger|Green Bastards|RandysGut|1923.3
166|Lemieux|RIP Heatley's Ferrari|Hail_Aqualung|1921.8
167|Bourque|Ron France|Bippelog97|1903.75
168|Jagr|Springfield Tire Fires|bv310|1897.6
169|Niedermayer|Oh N'Oshie Didn't|Vorrigan|1889.0
170|Chelios|WhoseLineIsItEberle|antaresiv|1887.95
171|Niedermayer|Mac to the Future |laurenvs1|1887.35
172|Lemieux|Saint Patrice|corvuskerst|1886.1
173|Niedermayer|Gordon's Bomb Bay Doors|TwoFishFlavors|1884.3
174|Dionne|That's a Load of Jarnkrok|Scrunts23|1878.2
175|Howe|saint bergeron|east12|1874.75
176|Lidstrom|Optimal Hunter|Optimal_Hunter|1873.0
177|Bourque|Stammer Time|GatorDave15|1848.15
178|Yzerman|Dangletangs VII|biggy_dooberman|1841.75
179|Lidstrom|Wizardous Sedinery|popquiz_hotshot|1835.55
180|Niedermayer|Hughes Over  Kakko|Zachw0223|1830.35
181|Roy|Whats the Yams?|yams18|1819.9
182|Dionne|Toronto Trash Pandas|Adzki|1814.05
183|Orr|Belmonites|OkPineapple|1810.9
184|Bourque|Honey Nut Chelios|Kryptycc|1795.05
185|Chelios|17 Seconds|blackdragon1628|1792.05
186|Leetch|Bitches Be Krejci|sully6210|1783.55
187|Niedermayer|Greasy Pucks|sweetg|1771.4
188|Lidstrom|Goaltender Interference|redwings969|1767.3
189|Pronger|Smiling Goats|SmilingGoat|1766.75
190|Yzerman|Schwartzhanded|NoRelationWayne|1711.5
191|Chelios|JacketsMan69|JSAKelley2|1706.95
192|Lidstrom|TRUE GRIT|stinkus1|1706.2
193|Niedermayer|Hockey Team|laslopaniflex|1690.9
194|Chelios|OhOhOh its Mrazek|Sam1208|1684.2
195|Lemieux|CTE (yeah you know me)|turtmcgirt|1673.55
196|Jagr|Bk1689s Team|Bk1689|1653.55
197|Orr|Breaking Ladd|Take Over|1652.65
198|Jagr|Hayzer|Hayzer13|1648.8
199|Leetch|You Malkin to Me?|tjwolf35|1646.75
200|Pronger|Gettin' Gritty Wit It|Redbeard11|1646.3
201|Bourque|Torts Reform|hockeyisgood|1635.35
202|Dionne|Kool Krabs|KoolKrab|1631.3
203|Orr|Michigan Ice Mice|cjwolf24|1610.55
204|Jagr|Crab Hockey|Take Over|1601.25
205|Chelios|BradMarchandsBigNose|Moogs1|1595.7
206|Lemieux|MacKinnon Ur Girl.|wtfover021|1585.7
207|Orr|Bust a Kapanen|morkle|1570.6
208|Niedermayer|The Nose Knows|ferda79|1570.1
209|Leetch|nose face killah|Take Over|1568.95
210|Niedermayer|Moves like jagr|Zuckerberg|1544.55
211|Bourque|Reedy Creek Canadiens|ReedyCreek|1521.6
212|Leetch|Keep Kadri-ming|Take Over|1520.15
213|Orr|Chabot Shalom|BarryBondsBalls|1519.3
214|Jagr|Tokyo Sandblasters|phillyCHEEEEEZ|1514.65
215|Orr|From Russia with Pucks|mf9769|1488.95
216|Niedermayer|It's Reigning Men|ItsReigningMen|1488.35
217|Chelios|C-A-P-S|Chimpo85|1476.85
218|Leetch|MayTheForsbergWithYou|Take Over|1428.05
219|Yzerman|Letterkenny Irish|GingaNinja3113|1391.05
220|Lidstrom|Birdman's baby boys|LordBirdman|1342.95
221|Pronger|Muffalo Shavers|WhoseverPainter|1329.3
222|Pronger|Birmingham Bulls|Weathergeekal|1317.25
223|Lidstrom|Work in Progress|hurrikkaine|1315.55
224|Bourque|Fife Flyers|Generousbeans|1171.7
-----

