###OVERALL POINTS LEADERS - Who has scored hte most points this season?
**Rank**|**League**|**Team**|**User**|**PF**
:-:|:-:|:-:|:-:|:--
141|Niedermayer|Batherson > Rantanen|Schenley|2602.5
142|Leetch|Eichel Tower|jmans|2596.1
143|Howe|...And Zegras For All|ANADucks98|2595.15
144|Orr|Churchmoor Caterpies|LtGerbil|2594.1
145|Hasek|Chabot Shawlom!|jacouzzie|2592.4
146|Lidstrom|Scadrian Allomancers|Surye|2590.55
147|Hasek|CTU|DrJackBauer|2572.9
148|Yzerman|Khudobin Better...|dkpatrick|2553.45
149|Roy|Panzon's Team|donats15|2547.0
150|Jagr|Deez Pukz|nitro78923|2538.95
151|Jagr|mag|bigtatis|2524.8
152|Lidstrom|I auto-drafted|bpremo|2519.7
153|Bourque|Gary|MeanMatt|2519.15
154|Yzerman|GoalGoalField|SimpsonN1nja|2505.75
155|Orr|Team Teleport|teleporto|2489.9
156|Lidstrom|CTE|turtmcgirt|2479.6
157|Lidstrom|Lord Have Mercer|Viper667|2474.95
158|Orr|Just Winging It|DeepFriedGoose|2464.9
159|Lidstrom|Stinkuses|stinkus1|2449.1
160|Niedermayer|Oh N'Oshie Didn't|puckshock|2430.1
161|Jagr|Hartford Whalers|rbaikal211|2424.2
162|Lemieux|Syracuse Bulldogs|Orbalisk|2423.1
163|Leetch|Nordicks|LAMustangs|2399.85
164|Niedermayer|Haley's Comets|haleymorison|2386.6
165|Dionne|Fabbri-cating A Win|Azotherian|2377.25
166|Leetch|The Kane Train|BelowTheBenthic|2367.55
167|Luuuuuuu|Petry Dish|Cyperone|2366.2
168|Orr|AndyWoo|Narsudd|2353.6
169|Leetch|McDonald's|Nerozii|2342.45
170|Lidstrom|Calico Cut Pants|tjv027|2328.4
171|Dionne|Uhh yaknow|SergeantBBQ|2322.45
172|Lidstrom|Bettman Returns|dippa|2307.6
173|Yzerman|Zuckie's Cookies|Daschn|2299.0
174|Orr|Seattle Chill|stumax|2277.8
175|Bourque|No Doughty ‘Bout It|OppositeMuted|2273.7
176|Howe|Third Season Thiccbois|Zetterburger|2261.45
177|Bourque|Grey Ducks|MrChranke|2250.45
178|Howe|Darkwing Puck|ColumnarPower|2247.6
179|Lidstrom|JewChooTrain|JewChooTrain|2246.3
180|Orr|Smiling Goats|SmilingGoat|2204.25
181|Bourque|Gettin Gritty Wit It|hatfieldkid|2165.6
182|Leetch|Very Good Hockey Team|esylvester6|2124.85
183|Lemieux|Deutschland Danglers|ebay12|2122.15
184|Leetch|Phil em up|Judge_Fudge|2122.05
185|Orr|Creative Assembly|mirror1414|2108.0
186|Yzerman|Oh Noshie Didn't|Vorrigan|2104.95
187|Lidstrom|Oshie's Island|Pizzeyw|2076.35
188|Leetch|Jetstream|DNFlyers|2057.75
189|Niedermayer|37+63=100|east12|1993.35
190|Bourque|Go Lightning|BarryBondsBalls|1987.9
191|Lemieux|Wuibot Bender Club|Wuibot|1987.8
192|Niedermayer|Panthers|duffleman2002|1981.4
193|Orr|From Russia with Pucks|uli17bg|1976.45
194|Leetch|The Newfoundland Screechers|MattBraz|1874.65
195|Lidstrom|I have no idea what I'm doing|Scrunts23|1864.1
196|Bourque|Coming Soonish|GingaNinja3113|1612.35
-----

