###OVERALL POINTS LEADERS - Who has scored hte most points this season?
**Rank**|**League**|**Team**|**User**|**PF**
:-:|:-:|:-:|:-:|:--
1|Gretzky|Noddan HC|noddan|2519.25
2|Lemieux|DingleBarrie's|jacouzzie|2490.35
3|Luuuuuuu|Flying Zambonis|Cannon49|2488.2
4|Hasek|Release the Kraken|RalJTK|2443.85
5|Gretzky|Getrektzky|Boboombang|2431.4
6|Roy|Staal It What You Want|akacesfan|2424.95
7|Hasek|Kansas City Redwings|sickboy1965|2415.15
8|Jagr|Kane You Spare A Dollar|SPEMason|2413.55
9|Roy|Ogie Ogilthorpe|marcram|2409.25
10|Gretzky|Denim Chicken|sleeptalkerz|2400.7
11|Niedermayer|Seattle Marners|Rhyme-Thyme|2395.45
12|Yzerman|falco1002|chaopw2010|2389.95
13|Luuuuuuu|Licensed to Phil|ovorc|2381.45
14|Yzerman|Vancity Express|nickfrompitt|2375.05
15|Gretzky|Eat your Cale, kids|bruinhawks|2374.1
16|Lemieux|No Reimer Reason|Tsunkatse|2372.45
17|Leetch|Make's High Lifes|Big_make|2371.65
18|Gretzky|Josi's Story|SPRX97|2365.25
19|Roy|Big Johnsons|barrill|2361.1
20|Gretzky|Hockey Style|tgmills|2347.5
21|Gretzky|Tarasenkyu Very Much|ch1zzle|2343.85
22|Yzerman|Tenacious Turtles|dzibanche|2321.95
23|Roy|Democratic People's Republic of Kariya|kjohnm|2317.8
24|Dionne|How Are Ya Now?|Thomsco|2308.6
25|Dionne|So...Get On Your Way!|Kattsumoto|2297.65
26|Jagr|Solar Bears|friendo|2297.05
27|Luuuuuuu|Koplin's Spartans|koplin|2293.45
28|Hasek|Putting On The Foil|Uncledonny|2292.2
29|Lidstrom|The Brockstars|Rawrhock|2290.15
30|Yzerman|My Eks is Aho|mnm501288|2285.15
31|Yzerman|Portland Buckaroos|TooManyPuppies|2283.5
32|Hasek|Peace and Love|JayWilly|2280.65
33|Gretzky|Hung out to Drai|concini|2277.5
34|Jagr|And A Seider Chips Please|GusZ|2277.1
35|Luuuuuuu|hotoatmeal|hotoatmeal|2274.3
36|Luuuuuuu|Cow Tipping Mafia|ImminentFate|2270.75
37|Gretzky|Kreider Hard|BluntForce19|2267.55
38|Hasek|While My Makar Gently Weeps|Kovellen|2264.75
39|Roy|Chicken and Raffls|funkyquasar|2264.5
40|Lidstrom|St. John's Shamrocks|BananApocalypse|2261.95
41|Luuuuuuu|Blue Lines Matter|PaperParrot|2261.35
42|Dionne|The Ides of Marchand|CTonyJab|2258.5
43|Luuuuuuu|Five Hole Douches|Douche78|2246.35
44|Leetch|DropTheGloves|DropTheGloves|2244.75
45|Orr|Spaghetti Monsters|boombohn|2244.75
46|Gretzky|Rust|benzene96|2243.55
47|Dionne|StraightCashHomie|hockeymax93|2236.3
48|Hasek|Pimpin' Ain't Parise|Woppa|2233.45
49|Lemieux|Ponch|ponch101|2232.25
50|Gretzky|"The King's Spot"|DonPaita|2227.25
51|Roy|Connor4Real|gumbosious|2225.4
52|Niedermayer|Better Call Staal|HurricaneHavoc|2222.6
53|Luuuuuuu|Connor McDavid Had A Team EIEIO|hholysheet|2220.1
54|Dionne|So Gritty!|MorphineSmile|2208.05
