###OVERALL POINTS LEADERS - Who has scored the most points this season?
**Rank**|**League**|**TEAM**|**PF**
:-:|:-:|:-:|:--
183|Yzerman|2hot2yandle-z|2794.24
184|Jagr|Sharknadoes-z|2793.51
185|Yzerman|Don't Toews Me Bro|2791.09
186|Coffey|Crusty Green Stuff|2777.7
187|Coffey|LGR-z|2777.15
188|Howe|Hamsquantches|2771.88
189|Coffey|I Can Phil It In The Air Tonight-zo|2762.5
190|Messier|Parenteau Guidance|2755.33
191|Jagr|Odd-man break|2750.15
192|Esposito|Kane I get a hell Yeah!-z|2748.79
193|Coffey|Touch mah Pekka-z|2741.98
194|Coffey|Sutter's Sayings-z|2728.24
195|Recchi|I'll do this later-z|2719.15
196|Yzerman|Yeah, Last Time I Checked Heater Clapped 50in07|2691.02
197|Jagr|Malkin in the Middle-z|2684.11
198|Esposito|Mutts HC-z|2669.1
199|Bourque|Montreal Dive-z|2660.01
200|Sakic|Lekrings|2657.48
201|Lemieux|Temple of The Phil|2652.61
202|Recchi|Cech's Other Brother|2642.98
203|Coffey|Team Eichel-z|2631.13
204|Messier|Larkin in the Shadows|2595.6
205|Sakic|#SaveTheTables-z|2590.25
206|Messier|The Texas Tarasenkshow|2585.34
207|Sakic|Your Pun Sucks-z|2582.98
208|Coffey|Scranton Stranglers-zo|2577.28
209|Jagr|sanddemonn-z|2523.64
210|Jagr|kaner? I barely know her!-z|2517.31
211|Lemieux|The People's Front of Judea-z|2510.99
212|Jagr|Tatartots-z|2510.59
213|Recchi|The Disciples of Ginger Jesus-z|2508.84
214|Messier|Pentium Dual-Corbs-z|2489.45
215|Francis|Kneel before Saad-z|2487.77
216|Howe|Boston Brewins-z|2483.75
217|Howe|Good Kid, S.A.A.D City-z|2480.47
218|Lemieux|DID I S-S-SUTER?-zo|2438.29
219|Howe|Holy Goalie, Batman!-z|2416.55
220|Dionne|Emrick's Waffleboarding Army-z|2387.3
221|Francis|This Isn't Basketball...-zo|2349.79
222|Francis|Glaciers-z|2260.85
223|Recchi|Mike Hunt-zo|2169.61
224|Sakic|Pompous Cake Eaters-zo|2134.0
-----

*A previous rank of NR means the team has most likely changed their name since then - working on a workaround for this.*

