###OVERALL POINTS LEADERS - Who has scored hte most points this season?
**Rank**|**League**|**Team**|**User**|**PF**
:-:|:-:|:-:|:-:|:--
1|Roy|Letangry Birds|russtyj|3379.21
2|Lidstrom|The Wrath of Grapes|PaperParrot|3268.18
3|Chelios|Bread winner|ripitup83|3232.93
4|Bourque|HBT|onegaishimasu|3196.51
5|Yzerman|South Detroit Journeymen|Scooterkid|3190.38
6|Price-Murray|Jagged Little Phil|ovorc|3165.46
7|Price-Murray|Pimpin' Ain't Parise|Woppa|3147.13
8|Pronger|Ral|RalJTK|3145.95
9|Yzerman|Don't Give a Puck|bruinhawks|3111.3
10|Price-Murray|Dekeyser Wilhelm|sickboy1965|3097.25
11|Gretzky|#FreeWilly|SPRX97|3091.4
12|Gretzky|Shot Through The Reinhart|benzene96|3084.85
13|Gretzky|...Leddy for It?|akacesfan|3082.93
14|Chelios|Rebels|Ragonster|3061.83
15|Hasek|Stammer's Whammers|concini|3050.97
16|Gretzky|Nailing Yaks|noddan|3046.9
17|Hasek|bob says NYET|zachf13|3041.76
18|Gretzky|Tarasenkyu Very Much|ch1zzle|3035.2
19|Gretzky|Like a Boeser|Boboombang|3025.11
20|Jagr|Team Name|ClayBeans|3018.22
21|Gretzky|Kreider Hard|BluntForce19|2998.45
22|Hasek|Tenacious Turtles|dzibanche|2998.32
23|Roy|Pucking Fricks|Red_Dragons|2992.42
24|Howe|MacKinnon Ur Girl.|wtfover021|2986.33
25|Pronger|woppaspoppa|tooproforyou|2982.59
26|Chelios|Hockey Style|tgmills|2975.65
27|Price-Murray|https://streamable.com/iva1g|VoodooSteve|2973.29
28|Gretzky|Denim Chicken|sleeptalkerz|2966.21
29|Leetch|Aggressive Pinching|Advdino|2966.16
30|Bourque|Phil and Sid's Excellent Adventure|GingaNinja3113|2957.82
31|Howe|Feel the Burns|Beaups|2941.6
32|Hasek|Benn Laden|SPEMason|2940.85
33|Roy|Wrath of Joe McGrath|LAGunsHockey|2939.84
34|Lemieux|Gritty's Goon Squad|Coyle1096|2935.64
35|Price-Murray|Cow Tipping Mafia|ImminentFate|2932.67
36|Price-Murray|Democratic People's Republic of Kariya|kjohnm|2929.01
37|Leetch|Five hole douches|Douche78|2928.87
38|Bourque|TeamNameRequired|birdrib|2927.9
39|Hasek|Ruutu to Tootoo|DonPaita|2919.36
40|Lemieux|Hayzer|Hayzer13|2915.2
41|Lemieux|Mystic Coupons|tweedledunn|2911.91
42|Howe|The Bottle Police|Ned98|2910.78
43|Hasek|Team Zazu|boywoods|2910.39
44|Jagr|Starship Troubas|LesVlads|2903.83
45|Howe|Hypnotoads|elbowes|2897.43
46|Niedermayer|Koplin's Spartans|koplin|2895.55
47|Niedermayer|Guy that yells shoot on the powerplay|xacex|2892.81
48|Roy|Kling of the Hill|dkpatrick|2889.69
49|Jagr|Blind, Deaf, and Dumba|SimpsonN1nja|2883.42
50|Price-Murray|The Larkness Monster|RonDC30|2877.22
51|Niedermayer|Air Canada|yams18|2871.06
52|Chelios|Its A Jukebox Jerry|Gfxprotege|2863.16
53|Dionne|Drunk Shenanigans|xMrSleepyx|2860.98
54|Dionne|Don't Fehr the Reaper|RBHoneyBadger|2852.91
55|Lemieux|Insert Hockey Pun Here|StuffAndMore|2851.71
56|Yzerman|So Gritty|MorphineSmile|2851.6
57|Leetch|twinsora|kyriosa|2841.86
58|Hasek|Bluth's Bananas|zodiac33|2837.95
59|Jagr|Toews'd & Kane-fused|rocking2rush10|2833.45
60|Lidstrom|Jagrmeister|Bearchrist|2831.07
61|Roy|Drunk Ovi|hotoatmeal|2830.75
62|Gretzky|T.Hall & A.Oates|PieRhett|2826.68
63|Yzerman|Divorced Guys|bruceitup|2826.44
64|Roy|Star-Burns|mnm501288|2814.61
65|Hasek|Unhealthy Scratches|aleski|2809.36
66|Lidstrom|Nylander II: The Quickening|yaheardwperd|2806.61
67|Yzerman|falco1002|chaopw2010|2805.51
68|Orr|same old sh1t, ya know?|JayWilly|2802.26
69|Lemieux|JewChooTrain|JewChooTrain|2801.88
70|Yzerman|Pierre Dorion's All Stars|MackLoud|2790.32
71|Jagr|40-30 Grit Grinders|NoRelationWayne|2785.74
72|Yzerman|Churchmoor Caterpies|LtGerbil|2782.57
73|Price-Murray|Bar Down|Minnesnota|2772.02
74|Gretzky|Notice Me Horton|Kattsumoto|2769.58
75|Lemieux|Syracuse Bulldogs|Orbalisk|2767.17
76|Hasek|GRITTY IS THE GREATEST MASCOT OF ALL TIME|dorsia|2764.26
