###OVERALL POINTS LEADERS - Who has scored hte most points this season?
**Rank**|**League**|**Team**|**User**|**PF**
:-:|:-:|:-:|:-:|:--
143|Dionne|JayWilly's Team|JayWilly|1444.95
144|Jagr|Why Not Zoidtterberg|Brazenhead|1444.8
145|Roy|Syracuse Bulldogs|Orbalisk|1443.85
146|Bourque|About To Get Messier|kyrusensei|1442.95
147|Yzerman|Manthacores|Berggren|1441.3
148|Leetch|Gilmour Girls|hurrikkaine|1439.8
149|Roy|South Detroit Journeymen|Scooterkid|1437.05
150|Lemieux|ponch101's Team|ponch101|1434.55
151|Lemieux|St. John's Shamrocks|BananApocalypse|1432.05
152|Pronger|Backes Door Bangers|The_Disher|1423.3
153|Chelios|Letterkenny Shamrocks|ShDynastyCC|1416.45
154|Yzerman|Ice Roosters|Atron45|1415.2
155|Hasek|Evblowy Cokenetzov|SimpsonN1nja|1413.25
156|Howe|Straight Cash Homie|hockeymax93|1410.7
157|Jagr|Hughes Laine is it Eberle?|antaresiv|1409.15
158|Bourque|Alfonzo|jalfonzo|1407.05
159|Lemieux|The Bye Week Blues|SaadisticSOB|1406.9
160|Lemieux|CuJo31|CuJo31|1398.45
161|Yzerman|Dangletangs VI|biggy_dooberman|1397.45
162|Pronger|Livin' on a Parayko|sinfolaw|1396.35
163|Lidstrom|Cootsie's Cooties|stinkus1|1396.25
164|Lemieux|Aggressive Pinching|Advdino|1393.95
165|Lemieux|Torts Reform|hockeyisgood|1391.6
166|Leetch|Get Scheifele|KellerInstinct|1385.3
167|Jones-Allen|The Bottle Police|Ned98|1385.2
168|Chelios|3-0 10:41 3rd|StickandPucks|1380.25
169|Pronger|DudeWheresMakar's Team|DudeWheresMakar|1378.9
170|Hasek|Hurtin For A Spurgeon|NoRelationWayne|1373.85
171|Orr|Free Agents|Take Over|1373.5
172|Roy|The Wrath of Grapes|PaperParrot|1372.55
173|Jagr|MackLoud's Team|MackLoud|1365.85
174|Chelios|Austin Ice Bats|TotallyOwlsome|1365.55
175|Dionne|Bunch of Kunitz|yalittlehip|1364.7
176|Pronger|Felix Potvin's MMA Career|Swankey|1362.3
177|Lemieux|Just a Wheelerin'|Conman1138|1356.4
178|Leetch|Kuupo Kokko|uh3ckinwotm8|1354.2
179|Howe|Toews'd & Kane-fused|rocking2rush10|1351.7
180|Bourque|Cranky Lion|Take Over|1351.5
181|Lidstrom|Bust A Kapenen|morkle|1347.1
182|Niedermayer|Bitches Be Krejci|sully6210|1343.0
183|Leetch|Go Easy on Me|ndjolt02|1341.55
184|Niedermayer|KLZN's Team|KLZN|1331.65
185|Howe|Pajama Boys|abcSpectacular|1324.5
186|Yzerman|Staal Tactics|FertileTrout|1320.4
187|Pronger|Never Frozen Pierogies|WalterRaleigh|1315.2
188|Dionne|Let's do that hockey|Take Over|1314.65
189|Niedermayer|Syracuse Bulldogs|Rben13|1310.1
190|Lidstrom|mephnick's Team|Take Over|1309.9
191|Jones-Allen|TBA|boywoods|1301.3
192|Bourque|Hellfish|Take Over|1298.7
193|Lidstrom|Goaltender Interference|bpremo|1294.65
194|Niedermayer|Oh N'Oshie Didn't|Vorrigan|1294.2
195|Yzerman|CTE|turtmcgirt|1292.95
196|Bourque|Fargo Frostbite|HuskerVol716|1289.4
197|Dionne|Hypnotoads|elbowes|1284.95
198|Jagr|Lokomotiv|Topfuel|1280.6
199|Bourque|Terrence Young|Terrence8026|1278.05
200|Chelios|Crystal Bouncers|Take Over|1276.15
201|Niedermayer|MuckyPuck's Team|MuckyPuck|1274.05
202|Orr|Patchell84|ihype84|1269.5
203|Pronger|RedHogs|Take Over|1243.05
204|Leetch|Five Hole Feast|AceJiggy19|1236.35
205|Pronger|StromeMyToews|Take Over|1224.6
206|Orr|Pitman 95ers|Pumadog95|1222.9
207|Lidstrom|Kakko's Tacos|Take Over|1204.4
208|Niedermayer|jackries's Team|Take Over|1198.85
209|Pronger|DeltaT75's Team|DeltaT75|1191.5
210|Pronger|Kazakhstanian Scorpion!|MansterSasquach|1187.4
211|Lidstrom|CrazyLGorillas's Team|CrazyLGorillas|1159.45
212|Lidstrom|District 5|Take Over|1158.1
213|Orr|Spuzzum's Team|Take Over|1157.1
214|Leetch|One Knight in Vegas|Schenley|1150.15
215|Bourque|JSAKelley2's Team|JSAKelley2|1146.5
216|Niedermayer|Big Bob's Beepers|Take Over|1135.75
217|Lidstrom|Montreal Dive|Take Over|1131.35
218|Leetch|daly617's Team|daly617|1110.2
219|Orr|Lam3tta's Team|Take Over|1101.05
220|Orr|Jerts|Take Over|1095.65
221|Bourque|AlexAtko's Team|AlexAtko|1081.05
222|Chelios|Road to Div 1|Take Over|1058.0
223|Chelios|TeamKingPrince|Take Over|1050.8
224|Lidstrom|CMKs Team|CMK37|1032.8
-----

