###OVERALL POINTS LEADERS - Who has scored hte most points this season?
**Rank**|**League**|**Team**|**User**|**PF**
:-:|:-:|:-:|:-:|:--
208|Orr|Spuzzum's Team|Take Over|3215.6
209|Bourque|Terrence Young|Take Over|3201.65
210|Lidstrom|Goaltender Interference|bpremo|3176.35
211|Lidstrom|Montreal Dive|Take Over|3166.8
212|Niedermayer|Big Bob's Beepers|Take Over|3144.8
213|Leetch|Five Hole Feast|AceJiggy19|3067.6
214|Lidstrom|Kakko's Tacos|Take Over|3059.55
215|Leetch|daly617's Team|daly617|3014.75
216|Pronger|DeltaT75's Team|Take Over|3010.8
217|Lidstrom|District 5|Take Over|2998.6
218|Niedermayer|jackries's Team|Take Over|2954.7
219|Bourque|AlexAtko's Team|AlexAtko|2932.6
220|Orr|Jerts|Take Over|2925.1
221|Orr|Lam3tta's Team|Take Over|2886.65
222|Chelios|Road to Div 1|Take Over|2886.15
223|Chelios|TeamKingPrince|Take Over|2702.25
224|Lidstrom|CMKs Team|CMK37|2672.7
-----

