###OVERALL POINTS LEADERS - Who has scored hte most points this season?
**Rank**|**League**|**Team**|**User**|**PF**
:-:|:-:|:-:|:-:|:--
188|Yzerman|Staal Tactics|FertileTrout|2007.95
189|Pronger|DudeWheresMakar's Team|DudeWheresMakar|1995.1
190|Niedermayer|KLZN's Team|KLZN|1990.65
191|Lidstrom|Goaltender Interference|bpremo|1989.5
192|Niedermayer|Oh N'Oshie Didn't|Vorrigan|1976.25
193|Bourque|Cranky Lion|Take Over|1969.25
194|Orr|Patchell84|ihype84|1961.8
195|Niedermayer|The Top Aho|CTonyJab|1958.85
196|Niedermayer|Syracuse Bulldogs|Rben13|1957.55
197|Orr|Free Agents|Take Over|1955.55
198|Lidstrom|mephnick's Team|Take Over|1953.75
199|Lidstrom|CrazyLGorillas's Team|CrazyLGorillas|1915.45
200|Jagr|Lokomotiv|Topfuel|1914.8
201|Dionne|Hypnotoads|elbowes|1903.2
202|Pronger|Kazakhstanian Scorpion!|MansterSasquach|1901.75
203|Orr|Pitman 95ers|Pumadog95|1894.85
204|Leetch|One Knight in Vegas|Schenley|1886.8
205|Bourque|JSAKelley2's Team|JSAKelley2|1859.75
206|Bourque|Terrence Young|Terrence8026|1856.8
207|Chelios|Crystal Bouncers|Take Over|1856.25
208|Pronger|RedHogs|Take Over|1824.65
209|Orr|Spuzzum's Team|Take Over|1814.25
210|Leetch|Five Hole Feast|AceJiggy19|1803.05
211|Niedermayer|jackries's Team|Take Over|1783.2
212|Lidstrom|Montreal Dive|Take Over|1773.9
213|Pronger|StromeMyToews|Take Over|1762.25
214|Niedermayer|Big Bob's Beepers|Take Over|1751.55
215|Pronger|DeltaT75's Team|Take Over|1719.7
216|Leetch|daly617's Team|daly617|1708.85
217|Lidstrom|Kakko's Tacos|Take Over|1692.0
218|Lidstrom|District 5|Take Over|1688.1
219|Orr|Lam3tta's Team|Take Over|1684.55
220|Bourque|AlexAtko's Team|AlexAtko|1627.6
221|Orr|Jerts|Take Over|1586.6
222|Chelios|Road to Div 1|RyDog02|1566.15
223|Lidstrom|CMKs Team|CMK37|1539.4
224|Chelios|TeamKingPrince|Take Over|1534.5
-----

