###OVERALL POINTS LEADERS - Who has scored hte most points this season?
**Rank**|**League**|**Team**|**User**|**PF**
:-:|:-:|:-:|:-:|:--
1|Jones-Allen|Raging Joner|onegaishimasu|2354.25
2|Gretzky|Tarasenkyu Very Much|ch1zzle|2325.7
3|Jagr|watch your mouth|tooproforyou|2298.5
4|Yzerman|Bar Down|Minnesnota|2295.85
5|Jones-Allen|Gerald McBoing-Boing|Kattsumoto|2270.1
6|Gretzky|Getrektzky|Boboombang|2250.2
7|Hasek|Wrath of Joe McGrath|LAGunsHockey|2241.0
8|Dionne|Drunk Ovi|hotoatmeal|2234.65
9|Gretzky|Dude, Where's Makar?|SPRX97|2224.55
10|Jones-Allen|Eat your Cale, kids|bruinhawks|2222.8
11|Dionne|Book Hockey|TwoPlanks|2211.9
12|Howe|GingaNinja3113's Team|GingaNinja3113|2207.65
13|Lidstrom|Dubois are back in town.|BOBROVSKY|2193.7
14|Hasek|Denim Chicken|sleeptalkerz|2192.1
15|Yzerman|Ovi O's|ShinyLeprechaun|2189.0
16|Yzerman|Koplin's Spartans|koplin|2186.9
17|Gretzky|https://streamable.com/73ksy|VoodooSteve|2184.25
18|Jones-Allen|Hintz Me Baby One More Time|dkpatrick|2181.4
19|Roy|Hiroses for Hire|Howe_U_Doin|2176.05
20|Niedermayer|Bonafide Stallion|corvuskerst|2171.5
21|Roy|"Life has Pastas By"|benzene96|2169.95
22|Chelios|Asston Mustachews|tom1251|2169.4
23|Roy|Team Zissou|ska5fe|2163.7
24|Gretzky|Tkachuk Norris|Twitty|2162.0
25|Lidstrom|Oscar Meier Weiners|jsnow88|2160.6
26|Yzerman|NurseSharks|fidel-catstro|2157.05
27|Lemieux|BlizzNasty|ckroyal92|2143.55
28|Bourque|Big Daddy Wheels|Joel249|2129.3
29|Pronger|Putting On The Foil|Uncledonny|2120.5
30|Lemieux|Pepe Silvia|boywoods|2119.7
31|Howe|Almost Famous|aleski|2115.55
32|Leetch|Kb85's Team|Kb85|2113.2
33|Leetch|Party Kane|selcio44|2112.35
34|Gretzky|Licensed to Phil|ovorc|2107.9
35|Hasek|One Kessticles|maverickxm2|2101.95
36|Leetch|ZavCongratz|Wuibot|2096.25
37|Hasek|Flying Zambonis|Cannon49|2093.95
38|Pronger|Chogoris White Scars|AngNazgul|2092.65
39|Bourque|Just Winging It|DeepFriedGoose|2088.95
40|Dionne|Hockey Style|tgmills|2083.0
41|Orr|Ogie Ogilthorpe|marcram|2081.85
42|Orr|Tokyo Sandblasters|phillyCHEEEEEZ|2080.7
43|Howe|Get CTE or Die Tryin|dorsia|2078.25
44|Chelios|Dead Wings|piddles59|2077.35
45|Lidstrom|you're back on the force, bobrovsky|thescientist120|2076.35
46|Dionne|RalJTK's Team|RalJTK|2070.4
47|Pronger|Whiskey Jacks|Thunder_Boy|2070.15
48|Pronger|ChazMichaels's Team|ChazMichaels|2069.95
49|Lidstrom|Dude, Where's Makar?|PorcupineGuy|2058.15
50|Jones-Allen|Pimpin' Ain't Parise|Woppa|2055.1
51|Gretzky|bob says NYET|zachf13|2053.6
52|Gretzky|Kreider Hard|BluntForce19|2052.55
53|Gretzky|Noddan HC|noddan|2047.45
54|Yzerman|The Larkness Monster|RonDC30|2046.6
55|Niedermayer|Creapolus's Team|Creapolus|2046.3
56|Howe|slaw47's Team|slaw47|2042.25
