###OVERALL POINTS LEADERS - Who has scored hte most points this season?
**Rank**|**League**|**Team**|**User**|**PF**
:-:|:-:|:-:|:-:|:--
147|Pronger|Backes Door Bangers|The_Disher|870.95
148|Jagr|Why Not Zoidtterberg|Brazenhead|868.9
149|Roy|South Detroit Journeymen|Scooterkid|868.55
150|Pronger|The Green Bastards|Canadianheel|868.05
151|Jagr|DreDay084's Team|DreDay084|866.4
152|Jagr|Lokomotiv|Topfuel|864.55
153|Roy|Syracuse Bulldogs|Orbalisk|863.05
154|Hasek|falco1002|chaopw2010|861.65
155|Dionne|Five hole douches|Douche78|861.65
156|Jagr|Thin Ice|Do_Not_Look_Up|860.15
157|Bourque|Terrence Young|Terrence8026|859.9
158|Lemieux|CuJo31|CuJo31|856.2
159|Niedermayer|Syracuse Bulldogs|Rben13|854.55
160|Pronger|Felix Potvin's MMA Career|Swankey|853.15
161|Roy|Feel The Burns|Beaups|853.1
162|Roy|The Wrath of Grapes|PaperParrot|851.0
163|Leetch|Get Scheifele|KellerInstinct|850.55
164|Yzerman|Ice Roosters|Atron45|849.3
165|Pronger|DudeWheresMakar's Team|DudeWheresMakar|849.0
166|Lemieux|The Bye Week Blues|SaadisticSOB|846.7
167|Bourque|Strawberry Seahorse|ibjeffe|843.45
168|Lemieux|St. John's Shamrocks|BananApocalypse|841.35
169|Bourque|About To Get Messier|kyrusensei|841.1
170|Leetch|Kuupo Kokko|uh3ckinwotm8|840.25
171|Dionne|Bunch of Kunitz|yalittlehip|840.05
172|Lidstrom|Cootsie's Cooties|stinkus1|838.6
173|Bourque|Cranky Lion|crankylion|838.15
174|Dionne|Simek's My PP Jumbo|SPEMason|838.1
175|Lidstrom|Bust A Kapenen|morkle|834.65
176|Dionne|Let's do that hockey|xacex|833.7
177|Lemieux|Aggressive Pinching|Advdino|827.1
178|Lemieux|Torts Reform|hockeyisgood|825.45
179|Niedermayer|KLZN's Team|KLZN|823.2
180|Leetch|Five Hole Feast|AceJiggy19|819.6
181|Jagr|MackLoud's Team|MackLoud|817.6
182|Hasek|Hurtin For A Spurgeon|NoRelationWayne|814.9
183|Orr|Pitman 95ers|Pumadog95|811.25
184|Yzerman|Staal Tactics|FertileTrout|810.15
185|Dionne|Hypnotoads|elbowes|804.95
186|Chelios|Austin Ice Bats|TotallyOwlsome|804.25
187|Jones-Allen|Anthanasiou Later|Azotherian|803.15
188|Yzerman|CTE|turtmcgirt|801.7
189|Chelios|Hockey Hall of Kane|Thryr373|794.15
190|Lemieux|Just a Wheelerin'|Conman1138|794.1
191|Lidstrom|Kakko's Tacos|jahjah7170|788.2
192|Pronger|RedHogs|Rumahtoo|785.1
193|Bourque|Hellfish|Take Over|784.5
194|Bourque|Duffs|DuffMan41|773.75
195|Howe|Pajama Boys|abcSpectacular|773.7
196|Lidstrom|Goaltender Interference|bpremo|772.65
197|Niedermayer|MuckyPuck's Team|MuckyPuck|770.5
198|Niedermayer|jackries's Team|Take Over|766.8
199|Niedermayer|Bitches Be Krejci|sully6210|766.45
200|Chelios|Crystal Bouncers|Take Over|764.0
201|Lidstrom|Montreal Dive|The_Einre|759.5
202|Howe|Toews'd & Kane-fused|rocking2rush10|757.1
203|Lidstrom|mephnick's Team|Take Over|756.9
204|Yzerman|Dangletangs VI|biggy_dooberman|754.2
205|Pronger|DeltaT75's Team|DeltaT75|752.9
206|Jones-Allen|Phil kessel|ripitup83|748.2
207|Pronger|StromeMyToews|ReLyT58|746.7
208|Orr|Patchell84|ihype84|745.2
209|Lidstrom|CrazyLGorillas's Team|CrazyLGorillas|744.6
210|Pronger|Never Frozen Pierogies|WalterRaleigh|736.0
211|Niedermayer|Oh N'Oshie Didn't|Vorrigan|724.9
212|Pronger|Kazakhstanian Scorpion!|MansterSasquach|708.7
213|Lidstrom|District 5|MrChranke|705.75
214|Lidstrom|CMKs Team|CMK37|698.55
215|Leetch|One Knight in Vegas|Schenley|697.05
216|Bourque|AlexAtko's Team|AlexAtko|683.65
217|Orr|Spuzzum's Team|Spuzzum|683.4
218|Orr|Jerts|cheetle|675.95
219|Niedermayer|Big Bob's Beepers|drewstew8|675.9
220|Chelios|TeamKingPrince|Warrior4290|669.55
221|Bourque|JSAKelley2's Team|JSAKelley2|662.5
222|Chelios|Road to Div 1|RyDog02|659.95
223|Leetch|daly617's Team|daly617|657.8
224|Orr|Lam3tta's Team|Lam3tta|655.7
-----

