###OVERALL POINTS LEADERS - Who has scored hte most points this season?
**Rank**|**League**|**Team**|**User**|**PF**
:-:|:-:|:-:|:-:|:--
1|Gretzky|Tarasenkyu Very Much|ch1zzle|1631.05
2|Jones-Allen|Raging Joner|onegaishimasu|1603.35
3|Yzerman|Bar Down|Minnesnota|1585.7
4|Jones-Allen|Gerald McBoing-Boing|Kattsumoto|1582.7
5|Jones-Allen|Eat your Cale, kids|bruinhawks|1568.2
6|Dionne|Drunk Ovi|hotoatmeal|1544.35
7|Hasek|Wrath of Joe McGrath|LAGunsHockey|1541.75
8|Jagr|watch your mouth|tooproforyou|1534.75
9|Gretzky|Dude, Where's Makar?|SPRX97|1533.9
10|Leetch|Party Kane|selcio44|1528.4
11|Leetch|Kb85's Team|Kb85|1527.2
12|Yzerman|NurseSharks|fidel-catstro|1515.75
13|Niedermayer|Bonafide Stallion|corvuskerst|1514.6
14|Lidstrom|Oscar Meier Weiners|jsnow88|1507.2
15|Lemieux|Pepe Silvia|boywoods|1505.25
16|Dionne|Book Hockey|TwoPlanks|1501.8
17|Hasek|Beans|ClayBeans|1499.2
18|Hasek|Denim Chicken|sleeptalkerz|1497.5
19|Roy|"Life has Pastas By"|benzene96|1497.4
20|Gretzky|Getrektzky|Boboombang|1497.15
21|Pronger|ChazMichaels's Team|ChazMichaels|1496.9
22|Roy|Hiroses for Hire|Howe_U_Doin|1496.85
23|Chelios|Asston Mustachews|tom1251|1496.7
24|Hasek|Flying Zambonis|Cannon49|1495.0
25|Gretzky|https://streamable.com/73ksy|VoodooSteve|1491.5
26|Howe|GingaNinja3113's Team|GingaNinja3113|1491.25
27|Lemieux|BlizzNasty|ckroyal92|1491.05
28|Gretzky|Tkachuk Norris|Twitty|1488.3
29|Yzerman|Koplin's Spartans|koplin|1482.4
30|Yzerman|Ovi O's|ShinyLeprechaun|1480.7
31|Lidstrom|you're back on the force, bobrovsky|thescientist120|1478.35
32|Gretzky|Kreider Hard|BluntForce19|1474.85
33|Jones-Allen|Pimpin' Ain't Parise|Woppa|1470.5
34|Roy|Team Zissou|ska5fe|1463.5
35|Pronger|Chogoris White Scars|AngNazgul|1456.7
36|Bourque|Big Daddy Wheels|Joel249|1456.35
37|Howe|Almost Famous|aleski|1455.7
38|Jones-Allen|Hintz Me Baby One More Time|dkpatrick|1452.75
39|Chelios|Dead Wings|piddles59|1452.65
40|Bourque|North Kariya|ApologeticBear|1449.85
41|Howe|Get CTE or Die Tryin|dorsia|1446.45
42|Leetch|Kurwa|Adzki|1443.4
43|Bourque|Just Winging It|DeepFriedGoose|1440.95
44|Gretzky|bob says NYET|zachf13|1437.95
45|Gretzky|Licensed to Phil|ovorc|1437.15
46|Dionne|RalJTK's Team|RalJTK|1433.3
47|Pronger|Putting On The Foil|Uncledonny|1432.25
48|Hasek|One Kessticles|maverickxm2|1424.95
49|Lidstrom|Dubois are back in town.|BOBROVSKY|1416.95
50|Roy|Kreidin Dirty|bruceitup|1413.15
51|Roy|Cow Tipping Mafia|ImminentFate|1406.0
52|Orr|Ogie Ogilthorpe|marcram|1401.75
53|Howe|Divorced Men|yourmomcantspel|1399.95
54|Yzerman|The Larkness Monster|RonDC30|1395.1
55|Dionne|Hockey Style|tgmills|1394.95
56|Howe|No Reimer Reason|Tsunkatse|1393.25
57|Jagr|Starship Troubas|LesVlads|1391.85
58|Orr|Tokyo Sandblasters|phillyCHEEEEEZ|1390.15
59|Howe|Big Johnsons|barrill|1387.8
60|Howe|Bk1689|Bk1689|1385.8
61|Leetch|ZavCongratz|Wuibot|1385.4
62|Howe|Poope Hintz|pfy5002|1383.05
63|Yzerman|JewChooTrain|JewChooTrain|1381.5
64|Lemieux|RIP Heatley's Ferrari|SHTTNwTHINKIN|1379.1
65|Niedermayer|Creapolus's Team|Creapolus|1376.45
66|Gretzky|Noddan HC|noddan|1375.4
67|Roy|Mystic Coupons|tweedledunn|1374.7
68|Orr|How much wood could a Tkachuk Chuck|hindersurprise|1371.25
69|Hasek|So Gritty!|MorphineSmile|1370.55
70|Jagr|Kovalchuck Me Off A Cliff|Mdhemp|1368.6
71|Bourque|Weiss Guys|Hail_Aqualung|1365.7
72|Lemieux|Chiasson Dragons|Bearchrist|1365.4
73|Roy|Dont Fehr the Reaper|RBHoneyBadger|1363.15
74|Niedermayer|Kingdom Hart|Foley23|1361.15
75|Dionne|It Doesn't Maatta!|TwistedEdge|1355.05
76|Leetch|he came he licked he conquered|east12|1353.5
77|Pronger|Whiskey Jacks|Thunder_Boy|1349.95
78|Gretzky|Lord Tavares, Master of Spiders|concini|1349.6
79|Howe|slaw47's Team|slaw47|1348.85
80|Lidstrom|Dude, Where's Makar?|PorcupineGuy|1347.3
81|Jones-Allen|Pucking Fricks|Red_Dragons|1346.05
82|Dionne|Lock Monsters|ksteadsrus|1345.85
83|Bourque|Glass of Marleau|Kiwsu|1344.45
84|Jagr|What's the Yams?|yams18|1344.1
85|Yzerman|Churchmoor Caterpies|LtGerbil|1343.3
86|Jagr|Surpsu's Team|Surpsu|1342.15
87|Jagr|Thin Ice|Do_Not_Look_Up|1340.95
88|Lidstrom|BoardControl's Team|BoardControl|1340.25
89|Chelios|Sun Devil Ducks|ANADucks98|1339.9
90|Hasek|Democratic People's Republic of Kariya|kjohnm|1339.25
91|Chelios|mendeleev79's Team|mendeleev79|1337.25
92|Orr|Rusticles's Team|Rusticles|1337.2
93|Leetch|donats15's Team|donats15|1334.6
94|Roy|All She Wants to Do Is Dansk|Kovellen|1334.3
95|Hasek|Hayzer|Hayzer13|1333.9
96|Lemieux|I Just Met You, This is Krejci|itsme242|1331.65
97|Niedermayer|Too Hot To Yandle|gumbosious|1331.35
98|Roy|Bluth's Bananas|zodiac33|1330.25
99|Gretzky|I Chabot That You Existed|akacesfan|1329.9
