###OVERALL POINTS LEADERS - Who has scored hte most points this season?
**Rank**|**League**|**Team**|**User**|**PF**
:-:|:-:|:-:|:-:|:--
133|Chelios|Hockey Hall of Kane|Thryr373|2417.95
134|Hasek|Penners House of Pancakes|Ebuff89|2404.85
135|Dionne|JayWilly's Team|JayWilly|2403.45
136|Yzerman|Pickle Sunrise|egghead123|2400.05
137|Chelios|Letterkenny Shamrocks|ShDynastyCC|2396.9
138|Orr|robespierre19's Team|robespierre19|2395.85
139|Dionne|Doughty Little Secret|Kb85|2395.15
140|Jones-Allen|King of the Kessel|mnm501288|2392.65
141|Lemieux|The Bye Week Blues|SaadisticSOB|2389.95
142|Dionne|Springfield Tire Fires|bv310|2386.35
143|Roy|Syracuse Bulldogs|Orbalisk|2380.6
144|Orr|Nai|Naihh|2379.9
145|Bourque|Fargo Frostbite|HuskerVol716|2379.45
146|Hasek|Evblowy Cokenetzov|SimpsonN1nja|2370.9
147|Bourque|North Kariya|Take Over|2368.85
148|Yzerman|Dangletangs VI|biggy_dooberman|2367.25
149|Hasek|Burns Notice|StuffAndMore|2365.85
150|Hasek|Hurtin For A Spurgeon|NoRelationWayne|2360.45
151|Chelios|mendeleev79's Team|mendeleev79|2355.25
152|Pronger|Backes Door Bangers|The_Disher|2354.2
153|Lemieux|St. John's Shamrocks|BananApocalypse|2339.75
154|Lemieux|CuJo31|CuJo31|2334.9
155|Howe|Straight Cash Homie|hockeymax93|2325.45
156|Bourque|Glass of Marleau|Kiwsu|2324.7
157|Jagr|Thin Ice|Do_Not_Look_Up|2324.45
158|Jagr|MackLoud's Team|MackLoud|2322.25
159|Niedermayer|The Philoceraptors|A_wells|2318.6
160|Jones-Allen|TBA|boywoods|2309.25
161|Leetch|Go Easy on Me|ndjolt02|2308.8
162|Yzerman|Ice Roosters|Atron45|2308.05
163|Pronger|Never Frozen Pierogies|WalterRaleigh|2306.65
164|Bourque|Alfonzo|jalfonzo|2306.65
165|Leetch|Kuupo Kokko|uh3ckinwotm8|2305.3
166|Roy|Feel The Burns|Beaups|2299.55
167|Dionne|Bunch of Kunitz|yalittlehip|2291.75
168|Bourque|About To Get Messier|kyrusensei|2280.2
169|Leetch|Get Scheifele|KellerInstinct|2272.8
170|Pronger|Felix Potvin's MMA Career|Swankey|2262.2
171|Howe|Pajama Boys|abcSpectacular|2247.4
172|Yzerman|CTE|turtmcgirt|2241.35
173|Lemieux|Torts Reform|hockeyisgood|2240.9
174|Lemieux|Just a Wheelerin'|Conman1138|2240.85
175|Jagr|Hughes Laine is it Eberle?|antaresiv|2238.7
176|Lemieux|Aggressive Pinching|Advdino|2227.7
177|Chelios|Austin Ice Bats|TotallyOwlsome|2226.35
178|Niedermayer|Bitches Be Krejci|sully6210|2224.3
179|Jones-Allen|The Bottle Police|Ned98|2220.65
180|Roy|The Wrath of Grapes|PaperParrot|2203.85
181|Bourque|hholysheet|hholysheet|2195.0
182|Lidstrom|Cootsie's Cooties|stinkus1|2188.95
183|Leetch|Gilmour Girls|hurrikkaine|2188.3
184|Howe|Toews'd & Kane-fused|rocking2rush10|2187.8
185|Chelios|3-0 10:41 3rd|StickandPucks|2185.3
186|Niedermayer|KLZN's Team|KLZN|2166.55
187|Yzerman|Staal Tactics|FertileTrout|2157.3
188|Pronger|DudeWheresMakar's Team|DudeWheresMakar|2151.25
189|Yzerman|Manthacores|Berggren|2142.2
190|Lidstrom|mephnick's Team|Take Over|2129.75
191|Niedermayer|The Top Aho|CTonyJab|2126.35
192|Lidstrom|Goaltender Interference|bpremo|2120.75
193|Niedermayer|Oh N'Oshie Didn't|Vorrigan|2114.05
194|Orr|Free Agents|Take Over|2109.8
195|Orr|Patchell84|ihype84|2103.9
196|Niedermayer|Syracuse Bulldogs|Rben13|2100.05
197|Bourque|Cranky Lion|Take Over|2098.0
198|Pronger|Kazakhstanian Scorpion!|MansterSasquach|2096.9
199|Lidstrom|Bust A Kapenen|morkle|2088.35
200|Lidstrom|CrazyLGorillas's Team|CrazyLGorillas|2086.3
201|Orr|Pitman 95ers|Pumadog95|2071.65
202|Bourque|JSAKelley2's Team|JSAKelley2|2068.4
203|Dionne|Hypnotoads|elbowes|2067.15
204|Jagr|Benn Laden|BOBROVSKY|2060.65
205|Chelios|Crystal Bouncers|Take Over|2054.2
206|Leetch|One Knight in Vegas|Schenley|2050.95
207|Pronger|RedHogs|Take Over|2004.45
208|Bourque|Terrence Young|Terrence8026|1988.75
209|Orr|Spuzzum's Team|Take Over|1944.15
210|Pronger|StromeMyToews|Take Over|1932.0
211|Lidstrom|Montreal Dive|Take Over|1929.9
212|Leetch|Five Hole Feast|AceJiggy19|1912.85
213|Niedermayer|jackries's Team|Take Over|1890.0
214|Niedermayer|Big Bob's Beepers|Take Over|1885.0
215|Leetch|daly617's Team|daly617|1878.8
216|Lidstrom|Kakko's Tacos|Take Over|1841.5
217|Pronger|DeltaT75's Team|Take Over|1817.45
218|Orr|Lam3tta's Team|Take Over|1800.15
219|Lidstrom|District 5|Take Over|1777.75
220|Bourque|AlexAtko's Team|AlexAtko|1744.25
221|Orr|Jerts|Take Over|1697.85
222|Chelios|Road to Div 1|RyDog02|1677.7
223|Lidstrom|CMKs Team|CMK37|1662.6
224|Chelios|TeamKingPrince|Take Over|1656.4
-----

