###OVERALL POINTS LEADERS - Who has scored hte most points this season?
**Rank**|**League**|**Team**|**User**|**PF**
:-:|:-:|:-:|:-:|:--
85|Gretzky|Tarasenkyu Very Much|ch1zzle|153.75
86|Roy|The Wrath of Grapes|PaperParrot|153.75
87|Yzerman|NurseSharks|fidel-catstro|153.5
88|Hasek|Burns Notice|StuffAndMore|153.35
89|Dionne|It Doesn't Maatta!|TwistedEdge|153.3
90|Howe|GingaNinja3113's Team|GingaNinja3113|153.25
91|Jagr|DrJackBauer's Team|DrJackBauer|153.05
92|Gretzky|bob says NYET|zachf13|153.0
93|Pronger|Chogoris White Scars|AngNazgul|152.95
94|Lidstrom|Goaltender Interference|bpremo|152.7
95|Jones-Allen|Pucking Fricks|Red_Dragons|152.3
96|Leetch|Five Hole Feast|AceJiggy19|152.25
97|Roy|Mystic Coupons|tweedledunn|151.5
98|Howe|Straight Cash Homie|hockeymax93|150.55
99|Niedermayer|Team Six Nine|gumbosious|149.2
100|Dionne|Simek's My PP Jumbo|SPEMason|149.0
101|Yzerman|The Larkness Monster|RonDC30|148.85
102|Lidstrom|BoardControl's Team|BoardControl|148.2
103|Lidstrom|Kakko's Tacos|jahjah7170|147.8
104|Lidstrom|Oscar Meier Weiners|jsnow88|147.25
105|Howe|Big Johnsons|barrill|147.05
106|Lemieux|I Just Met You, This is Krejci|itsme242|146.7
107|Bourque|North Kariya|ApologeticBear|146.4
108|Bourque|Alfonzo|jalfonzo|146.2
109|Bourque|Duffs|DuffMan41|146.0
110|Chelios|mendeleev79's Team|mendeleev79|145.7
111|Niedermayer|KLZN's Team|KLZN|145.5
112|Gretzky|Licensed to Phil|ovorc|145.15
113|Jagr|brown4se's Team|brown4se|145.15
114|Howe|Mike Tyson Buries It...Again!|kyriosa|145.05
115|Leetch|donats15's Team|donats15|144.35
116|Yzerman|Pickle Sunrise|egghead123|143.95
117|Roy|Team Zissou|ska5fe|143.55
118|Dionne|JayWilly's Team|JayWilly|143.2
119|Roy|Dont Fehr the Reaper|RBHoneyBadger|142.95
120|Jagr|Dumpster Fire Brigade|paularlington|142.7
121|Lemieux|Just a Wheelerin'|Conman1138|142.7
122|Yzerman|Dangletangs VI|biggy_dooberman|142.65
123|Pronger|The Green Bastards|Canadianheel|142.3
124|Leetch|he came he licked he conquered|east12|142.2
125|Yzerman|Bar Down|Minnesnota|141.5
126|Orr|robespierre19's Team|robespierre19|141.5
127|Yzerman|Staal Tactics|FertileTrout|141.3
128|Pronger|Carey Price's second wife|IndieMoose|141.1
129|Roy|"Life has Pastas By"|benzene96|140.65
130|Hasek|Evblowy Cokenetzov|SimpsonN1nja|140.6
131|Lidstrom|mephnick's Team|mephnick|140.4
132|Leetch|Gilmour Girls|hurrikkaine|140.35
133|Howe|Pajama Boys|abcSpectacular|139.9
134|Pronger|Felix Potvin's MMA Career|Swankey|139.8
135|Dionne|Up and Around the Benn|jagoe_unchained|138.6
136|Jones-Allen|Pimpin' Ain't Parise|Woppa|138.25
137|Hasek|falco1002|chaopw2010|138.15
138|Jagr|Why Not Zoidtterberg|Brazenhead|137.6
139|Orr|How much wood could a Tkachuk Chuck|hindersurprise|136.5
140|Yzerman|CTE|turtmcgirt|135.9
141|Leetch|Go Easy on Me|ndjolt02|135.9
142|Howe|Almost Famous|aleski|135.75
143|Jones-Allen|Anthanasiou Later|Azotherian|135.4
144|Roy|Coyle1096's Team|Coyle1096|135.35
145|Howe|Bk1689|Bk1689|135.1
146|Orr|Pitman 95ers|Pumadog95|134.85
147|Orr|Ogie Ogilthorpe|marcram|134.8
148|Bourque|Strawberry Seahorse|ibjeffe|134.15
149|Chelios|Austin Ice Bats|TotallyOwlsome|134.1
150|Hasek|So Gritty!|MorphineSmile|134.0
151|Niedermayer|Bitches Be Krejci|sully6210|133.9
152|Lemieux|Aggressive Pinching|Advdino|133.85
153|Jones-Allen|Phil kessel|ripitup83|133.65
154|Hasek|Tenacious Turtles|dzibanche|133.5
155|Dionne|Hypnotoads|elbowes|133.15
156|Pronger|DudeWheresMakar's Team|DudeWheresMakar|133.05
157|Howe|Poope Hintz|pfy5002|132.6
158|Chelios|Capital Stars|BenPM64|132.55
159|Bourque|Glass of Marleau|Kiwsu|132.45
160|Bourque|JSAKelley2's Team|JSAKelley2|131.75
161|Pronger|Whiskey Jacks|Thunder_Boy|131.65
162|Bourque|Terrence Young|Terrence8026|131.45
163|Gretzky|Rak, rak rak rak city, bitch|russtyj|131.2
164|Dionne|Hockey Style|tgmills|131.1
165|Gretzky|Lord Tavares, Master of Spiders|concini|130.65
166|Pronger|StromeMyToews|ReLyT58|130.6
167|Niedermayer|Syracuse Bulldogs|Rben13|129.9
168|Niedermayer|The First Year Fumbler|Zetterburger|129.9
169|Pronger|Kazakhstanian Scorpion!|MansterSasquach|129.65
170|Chelios|Crystal Bouncers|cm710|129.6
171|Roy|Feel The Burns|Beaups|129.5
172|Gretzky|Kreider Hard|BluntForce19|129.3
173|Jones-Allen|MacKinnon Ur Girl|wtfover021|128.95
174|Jones-Allen|Ruutu to Tootoo|DonPaita|127.65
175|Jones-Allen|King of the Kessel|mnm501288|126.9
176|Howe|Toews'd & Kane-fused|rocking2rush10|126.5
177|Niedermayer|Big Bob's Beepers|drewstew8|126.35
178|Orr|NOBODY BEATS KURT WYLDE|Cyperone|125.95
179|Howe|slaw47's Team|slaw47|125.9
180|Lemieux|ponch101's Team|ponch101|125.65
181|Roy|Bluth's Bananas|zodiac33|124.95
182|Lidstrom|VCPredators's Team|VCPredators|124.6
183|Jagr|Hughes Laine is it Eberle?|antaresiv|123.9
184|Orr|Jepeetos|Jepeeto|123.5
185|Lidstrom|CrazyLGorillas's Team|CrazyLGorillas|123.45
186|Pronger|DeltaT75's Team|DeltaT75|123.4
187|Jones-Allen|The Ides of Marchessault|leapinliz|122.95
188|Bourque|Cranky Lion|crankylion|122.9
189|Dionne|Let's do that hockey|xacex|122.75
190|Chelios|Asston Mustachews|tom1251|121.5
191|Jagr|Surpsu's Team|Surpsu|121.15
192|Leetch|One Knight in Vegas|thecpkid1|118.75
193|Lidstrom|District 5|MrChranke|118.05
194|Dionne|Five hole douches|Douche78|117.85
195|Leetch|ZavCongratz|Wuibot|117.85
196|Pronger|Backes Door Bangers|The_Disher|115.85
197|Niedermayer|jackries's Team|jackries|115.1
198|Lemieux|Torts Reform|hockeyisgood|115.0
199|Lidstrom|Montreal Dive|The_Einre|114.55
200|Lemieux|Chiasson Dragons|Bearchrist|113.05
201|Niedermayer|MuckyPuck's Team|MuckyPuck|112.8
202|Chelios|Hockey Hall of Kane|Thryr373|112.45
203|Jagr|DreDay084's Team|DreDay084|110.2
204|Lemieux|St. John's Shamrocks|BananApocalypse|110.2
205|Lidstrom|Dude, Where's Makar?|PorcupineGuy|109.3
206|Bourque|AlexAtko's Team|AlexAtko|107.8
207|Niedermayer|Oh N'Oshie Didn't|Vorrigan|107.7
208|Orr|Lam3tta's Team|Lam3tta|107.65
209|Dionne|Bunch of Kunitz|yalittlehip|106.7
210|Orr|Patchell84|ihype84|106.55
211|Lemieux|The Bye Week Blues|SaadisticSOB|105.15
212|Lidstrom|Bust A Kapenen|morkle|103.75
213|Jagr|Kovalchuck Me Off A Cliff|Mdhemp|102.7
214|Yzerman|TeamNameRequired|birdrib|102.65
215|Roy|Cow Tipping Mafia|ImminentFate|102.2
216|Bourque|About To Get Messier|kyrusensei|102.05
217|Chelios|TeamKingPrince|Warrior4290|100.6
218|Pronger|Never Frozen Pierogies|WalterRaleigh|100.5
219|Leetch|Get Scheifele|KellerInstinct|99.8
220|Orr|Spuzzum's Team|Spuzzum|98.75
221|Leetch|daly617's Team|daly617|97.35
222|Leetch|Kuupo Kokko|uh3ckinwotm8|88.55
223|Orr|CasualMetaphor|CasualMetaphor|88.3
224|Chelios|Road to Div 1|RyDog02|78.35
-----

