###OVERALL POINTS LEADERS - Who has scored hte most points this season?
**Rank**|**League**|**Team**|**User**|**PF**
:-:|:-:|:-:|:-:|:--
1|Gretzky|Getrektzky|Boboombang|204.35
2|Roy|Ogie Ogilthorpe|marcram|198.0
3|Leetch|DropTheGloves|DropTheGloves|197.1
4|Luuuuu|Flying Zambonis|Cannon49|195.05
5|Hasek|Chaos HC|ckroyal92|194.5
6|Niedermayer|Lock Monsters|ksteadsrus|193.35
7|Hasek|Kansas City Redwings|sickboy1965|193.15
8|Gretzky|Josi's Story|SPRX97|190.85
9|Howe|Glass of Marleau|MrMikeySanz|190.15
10|Gretzky|Fowler Power|VoodooSteve|188.3
11|Orr|Spaghetti Monsters|boombohn|185.75
12|Hasek|Peace and Love|JayWilly|185.35
13|Gretzky|Rust|benzene96|183.0
14|Dionne|How Are Ya Now?|Thomsco|182.65
15|Yzerman|Vancity Express|nickfrompitt|182.4
16|Lemieux|Syracuse Bulldogs|Orbalisk|181.9
17|Lemieux|No Reimer Reason|Tsunkatse|180.45
18|Roy|Staal It What You Want|akacesfan|179.5
19|Dionne|The Ides of Marchand|CTonyJab|178.2
20|Gretzky|Noddan HC|noddan|177.2
21|Niedermayer|Mackinnon Aho|WaterAndSand|176.35
22|Orr|Churchmoor Caterpies|LtGerbil|176.2
23|Yzerman|GoalGoalField|SimpsonN1nja|176.05
24|Roy|tooslow|tooproforyou|175.75
25|Yzerman|Tenacious Turtles|dzibanche|175.65
26|Luuuuu|hotoatmeal|hotoatmeal|175.45
27|Niedermayer|Hughes for Hart|MrJacobs|175.0
28|Luuuuu|Licensed to Phil|ovorc|174.9
29|Lidstrom|One Kessticles|maverickxm2|174.8
30|Roy|Bluth's Bananas|zodiac33|174.45
31|Jagr|And A Seider Chips Please|GusZ|174.25
32|Roy|Connor4Real|gumbosious|173.6
33|Dionne|Asston Mustachews|cromz|173.6
34|Gretzky|Denim Chicken|sleeptalkerz|173.35
35|Lidstrom|The Brockstars|Rawrhock|173.35
36|Howe|The Green Bastards|Canadianheel|171.15
37|Luuuuu|Bert and Erne [ now anti-vaxx :( ]|Howe_U_Doin|170.0
38|Dionne|Bar Down|Minnesnota|170.0
39|Yzerman|Zuckie's Cookies|Daschn|169.4
40|Bourque|Gettin Gritty Wit It|hatfieldkid|168.95
41|Howe|Coyle's Aho|The_Irelander|168.55
42|Hasek|Pimpin' Ain't Parise|Woppa|168.1
43|Luuuuu|Blue Lines Matter|PaperParrot|167.95
44|Roy|Democratic People's Republic of Kariya|kjohnm|167.7
45|Dionne|So Gritty!|MorphineSmile|167.7
46|Luuuuu|Five Hole Douches|Douche78|167.55
47|Jagr|Book Hockey|TwoPlanks|167.3
48|Jagr|HuberdEau de toilette|hkyplyr|166.45
49|Lidstrom|CTE|turtmcgirt|166.4
50|Bourque|Wheel Snipe Celly Boys|JSAKelley2|166.15
51|Niedermayer|Seattle Marners|Rhyme-Thyme|165.75
52|Roy|Chicken and Raffls|funkyquasar|165.55
53|Jagr|Solar Bears|friendo|165.55
54|Gretzky|Eat your Cale, kids|bruinhawks|165.1
55|Dionne|So...Get On Your Way!|Kattsumoto|163.9
56|Hasek|Yaheardwperd|yaheardwperd|163.4
57|Leetch|Make's High Lifes|Big_make|162.45
58|Jagr|Phascolarctos Cinereus|BOBROVSKY|161.75
59|Howe|Biscotti's buds|Biscotti|160.55
60|Luuuuu|Connor McDavid Had A Team EIEIO|hholysheet|160.25
61|Lidstrom|St. John's Shamrocks|BananApocalypse|160.2
62|Jagr|Kane You Spare A Dollar|SPEMason|159.95
63|Lemieux|DingleBarrie's|jacouzzie|159.8
64|Howe|Fantasy Hockey Team|slaw47|158.35
65|Howe|Pay Cheque|ndjolt02|158.05
66|Howe|Doan Stop Believin'|Kiwsu|157.6
67|Lemieux|Toews'd & Kane-fused|rocking2rush10|157.45
68|Lemieux|Dumpster Fire Brigade|paularlington|156.8
69|Yzerman|falco1002|chaopw2010|156.8
70|Bourque|What's The Maatta|morkle|156.8
71|Dionne|Mystic Coupouns|tweedledunn|155.7
72|Luuuuu|Bradisrad|Bradisrad|155.5
73|Gretzky|"The King's Spot"|DonPaita|155.0
74|Gretzky|Almost Famous|aleski|155.0
75|Orr|Kråken Loob|MackLoud|153.55
76|Hasek|While My Makar Gently Weeps|Kovellen|153.15
77|Jagr|The Larkness Monster|RonDC30|153.15
78|Hasek|Starship Troubas|bruceitup|153.1
79|Leetch|Phil em up|Judge_Fudge|152.9
80|Hasek|Release the Kraken|RalJTK|152.5
81|Howe|Cant think of a pun|ronan00|152.4
82|Orr|Springfield Tire Fires|bv310|152.4
83|Gretzky|Queen Anne's Lake Monsters|MWHazard|152.25
84|Dionne|StraightCashHomie|hockeymax93|152.2
85|Luuuuu|Krangberg|boywoods|152.05
86|Yzerman|Up and Around the Benn|jagoe_unchained|151.1
87|Bourque|Dangletangs VIII|biggy_dooberman|151.0
88|Yzerman|Minnesota Mayhem|Mrhawke19|150.75
89|Bourque|Grey Ducks|MrChranke|149.15
90|Lemieux|Yeah the boys|Thatguy91|148.9
91|Orr|Morehitz Seider|jddeppe|148.85
92|Luuuuu|Seattle Freeze|christhrowrocks|148.65
93|Lidstrom|Goaltender Interference|bpremo|147.55
94|Gretzky|Hockey Style|tgmills|147.4
95|Yzerman|Bony Kneez|Do_Not_Look_Up|147.3
96|Hasek|Get CTE or Die Tryin'|dorsia|147.25
97|Orr|Team Teleport|teleporto|147.25
98|Bourque|Holm Sweet Lindholm|Gamerz|146.75
99|Jagr|NY Power Rangers|uh3ckinwotm8|146.2
100|Jagr|Hartford Whalers|rbaikal211|145.45
101|Bourque|Gary|MeanMatt|145.45
102|Leetch|McDonald's|Nerozii|145.4
103|Luuuuu|Good Will Bunting|TwistedEdge|145.0
104|Lidstrom|Scadrian Allomancers|Surye|144.85
105|Dionne|Fabbri-cating A Win|Azotherian|144.8
106|Hasek|H2H is bad and 7 weekly moves is too many|onegaishimasu|144.3
107|Lemieux|Ponch|ponch101|144.1
108|Niedermayer|Oh N'Oshie Didn't|puckshock|144.0
109|Yzerman|My Eks is Aho|mnm501288|143.75
110|Lemieux|Oinko-Chokko Milkkonen|yoshirider2709|143.7
111|Roy|Big Johnsons|barrill|143.5
112|Niedermayer|Better Call Staal|HurricaneHavoc|143.05
113|Dionne|Frolunda HC|FCBcn19|142.6
114|Dionne|Good N You?|CasualMetaphor|142.1
115|Roy|Panzon's Team|donats15|141.55
116|Hasek|Dumplers|ShinyLeprechaun|141.2
117|Hasek|Putting On The Foil|Uncledonny|140.2
118|Roy|Asston Mustashews|tom1251|139.85
119|Gretzky|Tarasenkyu Very Much|ch1zzle|139.0
120|Leetch|Taylor Swift|juhoasd|139.0
121|Gretzky|Hung out to Drai|concini|138.7
122|Lemieux|Bunch of Kunitz|yalittlehip|136.95
123|Luuuuu|Cow Tipping Mafia|ImminentFate|136.95
124|Roy|NurseSharks|fidel-catstro|136.5
125|Yzerman|Khudobin Better...|dkpatrick|136.5
