###OVERALL POINTS LEADERS - Who has scored hte most points this season?
**Rank**|**League**|**Team**|**User**|**PF**
:-:|:-:|:-:|:-:|:--
121|Lemieux|Hash Hockey|NextLvlFantasy|3973.75
122|Lemieux|CuJo31|CuJo31|3972.44
123|Lidstrom|#MelnykOut|Samsens|3959.34
124|Niedermayer|Multiple Scorgasms|randomsportsfan|3951.3
125|Dionne|Good Guy Gaudreau|Berggren|3946.13
126|Howe|PIM's Cup|NickVigorous|3944.87
127|Lemieux|Giroux've Gotta Be Kidding Me!|KilroyLeges|3943.88
128|Pronger|Leafs|Bk1689|3940.45
129|Dionne|Bunch of Kunitz|yalittlehip|3937.79
130|Chelios|Pajama Bois|popquiz_hotshot|3933.2
131|Howe|Staal tactics|FertileTrout|3932.11
132|Yzerman|Ass Kickers United|readytofall|3928.93
133|Jagr|Mike Hoffman's Future Divorce Lawyers|pfy5002|3922.01
134|Dionne|Leddy Zeppelin|ksteadsrus|3921.04
135|Chelios|Blues Bros|tccoope|3914.03
136|Orr|St. John's Shamrocks|BananApocalypse|3909.36
137|Roy|Team Ukraine|pdeny|3904.12
138|Chelios|All Phaneuf And Games|broceratops|3901.13
139|Howe|Crosby's Croissants|Mdhemp|3899.81
140|Lemieux|ponch|ponch101|3881.16
141|Dionne|Penners Pancakes|Ebuff89|3872.52
142|Leetch|Babcock'd and Loaded|Sploe|3870.94
143|Hasek|HOTSAM BATCHO|abcSpectacular|3862.46
144|Leetch|The Bye Week Blues|SaadisticSOB|3856.09
145|Bourque|Madcow|madcow700|3829.85
146|Yzerman|Felix Potvin's MMA Career|Swankey|3823.69
147|Lemieux|Connorrhea|windjackass|3822.35
148|Jagr|The Ottawa BeeVees|bv310|3804.45
149|Dionne|Panarin Bread|itsme242|3802.98
150|Roy|DzingleBarries|jacouzzie|3791.64
151|Pronger|Flipadelphia|FlipadelphiaPA|3770.96
152|Jagr|Bitches Be Krejci|sully6210|3764.38
153|Bourque|Datsyukian Deke|WaterAndSand|3753.04
154|Howe|johnScott's Tots|Bryguy117|3749.47
155|Gretzky|Hotline Kling|thefullpython|3748.91
156|Lidstrom|Tokyo Sandblasters|phillyCHEEEEEZ|3747.07
157|Lidstrom|Mud City Meltdown|dabox|3743.17
158|Jagr|San Jose Street Sharks|Troubs|3711.81
159|Hasek|Pickle Sunrise|egghead123|3708.03
160|Dionne|Bust A Kapanen|morkle|3682.78
161|Jagr|Team North Americarambe|mendeleev79|3676.73
162|Dionne|Magikorpisalo|GeneralQuarters|3673.99
163|Niedermayer|BirdNyrd|Bick_Nyrd|3649.52
164|Howe|Bryzlly Bears|Kiwsu|3647.49
165|Yzerman|Phaneuf Said|CrazyLGorillas|3632.56
166|Chelios|Hat Trick Swayze|LindrosLady82|3631.11
167|Bourque|Let's Do This!!!|realdealdynasty|3618.27
168|Bourque|Dan and Hank|snakku|3607.88
169|Bourque|Not a Big Deal|bpremo|3574.55
170|Pronger|Tentacle Tickle|LT1143|3560.28
171|Bourque|King of Harts|stinkus1|3546.85
172|Price-Murray|Gilmour Girls|hurrikkaine|3533.45
173|Dionne|Century Mews|MPharm|3527.13
174|Pronger|Honey Nut Chelios|Take Over|3505.99
175|Orr|Intensebeet|intensebeet|3501.37
176|Howe|I'm Bettman|Scrunts23|3489.41
177|Lidstrom|Two Line Pass|Phase_Six|3475.17
178|Leetch|Radelaide|nettheim|3465.3
179|Orr|Seguin Genesis|bassitone|3452.65
180|Leetch|ThunderHunt|Skamanjones|3443.55
181|Leetch|Penis de France|ririx|3437.82
182|Lidstrom|WouldWoodchuckTkachukWood|Jackdaw57|3425.55
183|Niedermayer|Everyday I'm Byfuglien|piddles59|3404.51
184|Orr|Jews of Girouxsalem|BarryBondsBalls|3386.95
185|Niedermayer|Kevin Chevy|Jetsfan1991|3382.49
186|Orr|Oh N'Oshie Didn't|Vorrigan|3351.92
187|Dionne|Rooster Trick|giant_jesse|3340.11
188|Niedermayer|Hockey Balboa|TylerJohnson31|3336.61
189|Niedermayer|leave the gun, take the toffolis|hotdogslim|3332.44
190|Orr|The Ponies|WhoseverPainter|3326.99
191|Jagr|Flaming Jagr Bombs|Hit4Four|3324.55
192|Niedermayer|North Kariya|Coorslitesabre|3311.17
193|Orr|tsci120|thescientist120|3308.13
194|Pronger|Pavel to Hank|Take Over|3274.25
195|Orr|NoFoodOnTheFlohr|LabattBlueBalls|3259.68
196|Niedermayer|Too Fehr Gone|hindersurprise|3242.4
197|Lidstrom|The Trash Pandas|Hail_Aqualung|3230.91
198|Orr|Flying V|MrChranke|3221.33
199|Chelios|Nuevy Gonna Give You Up|Take Over|3212.56
200|Dionne|Robots in Disguise|kraaly53|3199.64
201|Pronger|The Kessel Run|Take Over|3199.32
202|Leetch|SH4RKGANG|Take Over|3171.43
203|Pronger|Pickle Pantry|Take Over|3167.24
204|Pronger|The Octopuses|renatoperu|3165.46
205|Niedermayer|HS English|HSEnglish|3155.46
206|Leetch|South England Oaks|Theodoreday|3155.35
207|Chelios|Crash Test Domi|TheMilkyPirate|3140.61
208|Lidstrom|TBD|hkyplyr|3089.92
209|Bourque|Bergeron The Grill|Ace0813|3082.5
210|Chelios|Mackinaw|TempleOfPhil|3068.11
211|Chelios|The ReGretzkys|Take Over|3041.6
212|Pronger|Greiss my Aho|Take Over|3037.5
213|Chelios|Tarasenk-yo Battleship|vsfj|3029.68
214|Lidstrom|Dropping the Gloves|chadgibbs3|3016.28
215|Leetch|KaZaam|KaZaam|2971.4
216|Yzerman|Insert Team Name Later|MrMikeySanz|2968.43
217|Leetch|the dude mans|dudemanstuds|2936.77
218|Bourque|Ice Roosters|Take Over|2931.17
219|Howe|Go Leafs Go|Take Over|2890.24
220|Leetch|Kisshan Squad|Kisshan|2885.65
221|Leetch|Frumunda cheese|Luke1900cc|2852.38
222|Lidstrom|One Knight in Vegas|thecpkid1|2835.61
223|Orr|Montreal Dive|The_Einre|2788.1
224|Howe|LostInAwe5|LostInAwe55|2735.8
-----

