NO LEAFS!!,203.0
Sticks out for Harambe,199.53
bob says NYET,195.28
Pimpin' Ain't Parise,190.16
KappinKurtz,186.9
Damper Than Moist,186.18
Bryan Rust and the Rusty Plugs,184.79
Clatsyuk,184.17
Goaltender Interference,183.24
Helle's Belles,179.74
NurseSharks,179.55
The Ponies of Equestria,176.97
Dumpster Fire Brigade,175.71
Toews in the Water,172.64
xMrSleepyx,172.53
The Ottawa BeeVees,170.87
CuJo31,169.89
JewChooTrain,169.74
Tarasenkyour Battleship,169.08
Andre and the Goons,165.22
Corsi? What Corsi?,165.19
Charlottetown Islanders,165.03
Endless Love,164.71
Ruh Oh...,164.49
Lubo Sucks,164.39
Doughty Didn't Deserve The Norris,164.03
Everyone Poops,163.83
All Down The Laine,163.2
St. John's Shamrocks,162.83
The Red Hot Chilly Wings,162.14
Vanek! At The Disco,161.31
40-30 Grit Grinders,160.2
Avadabdelkader,160.01
Denim Chicken,159.57
Ice Roosters,158.64
The Cake Eaters,156.91
Alexander Radiculous' Team,155.89
mxfrsght,155.59
Gilmour Girls,155.24
Frolunda HC,155.2
Crosby Sweaters,154.52
Bust a Kapanen,153.89
OK Blue Jays,153.87
Parise Taught Me,153.72
Enter Creative Name Here,153.31
Jagr Bomb,153.24
A Song of Ice and Thryr,152.47
Hattrick Pornqvist,152.37
Drouination,151.97
MayTheForsbergWithYou,151.66
Btchz B Krejci,150.82
Snizzbone,150.29
Penners Pancakes,149.81
The Ides of Marchand,148.91
South City Squash,148.35
benzene96,146.96
Straight Cash Homie,146.83
kyOh,146.76
Risky Bryz-ness,146.49
Lizard Wizards,146.38
Karlsson 1st Overall,146.13
Kreider Hard,145.73
Human Erasers,145.17
Leafs,145.13
TeamNameRequired,144.79
Vesey scar,144.54
Tarasenkyu Very Much,144.52
The JiiiveTurkays,144.04
VooDaddy,144.0
I Ain't Seguin She a Gold Digger,143.98
Whirlybirds,143.83
Flying Zambonis,143.7
Pucking Fricks,143.2
Smuggy Dugnubs,142.99
NoseFaceKillahs,142.74
Konecnywa,141.96
Wrath of Grapes,141.54
Malkin a Murderer,141.12
Horton Hears a Who!,141.01
Cell Phones and Plane Tickets,140.44
Double Bennatration,140.35
Montreal Dive,139.92
AGexpress,139.66
San Jose Street Sharks,139.65
Pikachubban,139.54
McCoy's Red Army,139.27
Puget Sound FHC,139.25
Mackinnon Out Burger,138.75
License to Ilya,138.72
Clemens HC,137.85
Team North Americarambe,137.62
Datsyukian Deke,137.52
Puck It,137.34
Stan Mikita's Donuts,136.86
Witty team name,135.66
Nailing Yaks,135.42
Go Puck Yourself,135.23
I am score,134.22
Yak City,133.72
falco1002,133.48
Karl on my Wayward Sson,133.37
SportsNewbie,133.13
The Mighty Red Pandas,132.52
Corey Perry's House of Payne,132.52
The Big Pavelski,131.91
Generic Hockey Pun,131.76
Mystic Coupons,131.33
Stastny & Hutch,131.3
Heil Sittler,131.24
Kurri Farts,130.53
Right in the Pucker,130.53
Phil Kessel's Stanley Cup Champions,129.79
2 Girls 1 Kopitar,129.65
Bergeron Burgundy,129.25
Pickle High-Noon,128.82
Re-Phil-ing the Cup,128.72
Democratic People's Republic of Kariya,128.25
Finnishing Touch,128.23
NextLvlFantasy,127.73
Sheahan's Shillelaghs,127.51
Puns not dead,126.91
RIP Heatley's Ferrari,126.48
Nate Silfverberg,125.94
Book Hockey,125.7
Red Wing High Five,125.45
I Am Score,125.13
Non-stop Saadomy,125.04
Benn There Done That,124.98
Mint Barrie Crunch,124.83
Kwik-E-Mart Gougers,124.77
M&Ms,124.08
Bar Down,123.89
Neal's Knees,123.76
Up and Around the Benn,123.7
CIA Agent Jack Decker,123.33
ponch101,123.14
Mike Smith's Chosen Juans,123.11
Teamy McTeamface,123.06
Bada Boom Realest Team in the Room,122.77
FL Skunk Apes,122.43
Flop To The Top,122.33
Hiller Youth,121.76
Shivakamini Somakandarkram,121.56
Team NA, Never Forget,121.4
Big Trouba in Little Giroux,121.06
One Kessticles,120.73
Now Josi Me 3: Let's Get Roman-tic,120.45
SuperCoyote,120.36
Sticks out for Harambe,120.17
Team Ukraine,119.84
Ghost Bear,119.6
TBA,119.49
The Larkness Monster,119.25
Dangletangs III,119.17
Mackinnon Your Girl,119.16
Everyday I'm Byfuglein,119.16
McDavid Paradox,118.88
