NurseSharks,273.59
Wrath of Joe McGrath,269.87
Tenacious turtles,261.12
Bust a Kapanen,255.26
Crazy L Gorillas,247.86
The Fasth and the Furious,245.61
Cow Tipping Mafia,244.66
The Red Hot Chilly Wings,240.76
Churchmoor Caterpies,239.0
Athanaseeyoul8er,237.98
Straight Cash Homie,234.87
Witty Team Namestnikov,233.28
The Matthews 4-Drops,232.89
The Jiiive Turkays,232.23
Puck me Harder,232.05
Endless Love,231.91
Good Kid, S.A.A.D City,231.51
Halifax Highlanders,231.1
Molemen,230.56
Thin Blue Laine,229.85
Burns baby Burns,228.83
The aRISTOcrats,228.45
Up and Around the Benn,227.83
Glatt Attack,227.53
Doughty Didn't Deserve The Norris,226.26
Easton Fection,226.08
ponch,223.65
Austin Ice Bats,223.48
Andre and the Goons,223.37
Reading Renegades,223.13
Flying Zambonis,222.73
Gilmour Girls,222.39
The Cake Eaters,222.34
Benn there, Domi that,222.34
Starship Troubas,222.01
Bunch of Kunitz,221.98
Northern Guard,220.73
Tarasenkyu Very Much,220.15
Josi's Story,219.66
Sgt. Bobrovsky's Squadron,219.16
Leafs,219.02
Sean's Super Squad,217.31
Drouin it Boeser,216.79
KingofRags,216.44
Pucking Fricks,216.21
Dont Fehr the Reaper,215.2
falco1002,215.18
Jarg 17-18,215.06
Divorced Guys,214.88
Feel my Rask,214.49
Do as I Seguin, Not as I Drouin,214.21
100 on My Risto,213.31
Florida Skunk Apes,213.28
Mighty Red Pandas,212.48
Baby Got Backes,212.38
Ass Kickers United,212.08
Athanasiou Later,210.44
The Starvin Marvins,210.38
Human Erasers,210.18
Btchz B Krejci,209.82
Look What Yeo Made Me Do,209.72
Big Johnsons,209.57
2 Girls 1 Kopitar,209.08
bob says NYET,208.41
King of the Kessel,208.12
Democratic People's Republic of Kariya,208.1
Nailing Yaks,207.57
One Kessticle,206.93
The Great Wall Of St. Paul,206.6
Stan Mikita's Donuts,205.26
Sticks Out for Harambe,205.13
Pickle Sunrise,205.04
Paidat,204.01
abcSpectacular,203.66
Frolunda HC,203.63
Not as Gudas I could be,202.98
For the Sweat,202.37
Matthews The Saviour,202.37
Tarasenko de Mayo,201.68
CuJo31,201.65
San Jose Street Sharks,200.58
Koekkoek for Cocoa Puffs,200.54
NLF,200.37
Dubinsky's Garage League,200.02
Horton Hatches The Egg,199.98
Puck Man,199.49
RIP Heatley's Ferrari,199.16
Wicked Wrista,199.16
Trash Pandas,198.91
Bozak Yellow,198.89
Felix's Fist,198.71
SticksOut4Harambe,198.38
Mike Smith's Chosen Juans,198.23
Blips and Chitz,196.64
Thin Ice,196.46
Double Bennetration,196.39
Pimpin' Ain't Parise,196.22
Dumpster Fire Brigade,196.15
Kreider Hard,195.94
South Detroit Journeymen,195.6
Denim Chicken,194.77
Everyone Poops,194.09
Red Wing High Five,193.54
Bryzlly Bears,192.79
Sassy Glove Save,192.69
Staal tactics,192.29
40-30 Grit Grinders,191.71
Pawvel Catsyuk,191.36
Vanek at the Disco,190.89
Strawberry Sundin,190.79
Dangletangs IV,190.63
Voracek Yourself,190.54
Glory Five-Hole,190.37
Finnishing Touch,190.14
Hub City Slickers,190.06
Book Hockey,189.35
Team Zissou,189.26
Torts Reform,188.79
The Ottawa BeeVees,187.86
Toews'd & Kane-fused,187.67
Panarin Bread,186.13
Hot Wing's All-Stars,186.07
Henrik & Gustav Go to Little Caesars,185.84
Team North Americarambe,185.13
Lias 2 Lidas,184.27
Hartford Gougers,184.12
JewChooTrain,183.2
Snizzbone,183.2
Nolan, this is Patrick,182.97
It was Ceci for Drouin, straight up,181.27
Trocheck yourself, before you wreck yourself,181.11
Bar Down,181.02
Troublemakers,180.98
Tokyo Sandblasters,180.97
The Dube Abides,179.58
Jussi Djoos,179.27
Joonas Dogskoi,178.65
Marshmont HC,178.26
North Kariya,177.69
The Ghost of Mike Johnston's Power Play,176.79
Olli Maata of God,176.17
The Geeky Economists,175.91
Jews of Girouxsalem,175.87
2 Girls 1 Stanley Cup,175.52
Price of Fame,174.76
Doan of the Dead,173.66
Risky Bryz-ness,173.43
Giroux've Gotta Be Kidding Me!,173.2
Rumble Ponies,172.72
KappinKurtz,172.7
Mystic Coupons,172.46
Ice Roosters,172.17
Just A Wheelerin',170.39
Caketown,168.27
Hart@Yak,167.13
Don't Stop 'Til You Get Phaneuf,165.76
The Bottle Police,165.61
Pretty Fly,165.47
Montreal Dive,164.94
Molson Muscle,164.05
Moves Like Jagr,163.56
