Benn there, Domi that,279.83
Kiss my Aho,241.49
Jussi Djoos,235.93
Team North Americarambe,235.73
Book Hockey,235.5
Dangletangs IV,232.78
Democratic People's Republic of Kariya,231.79
Gilmour Girls,229.56
The Ghost of Mike Johnston's Power Play,228.44
ponch,227.17
One Kessticle,226.8
Northern Guard,226.75
Finnishing Touch,224.93
Thin Ice,224.02
Caketown,222.94
Josi's Story,222.4
Straight Cash Homie,221.31
Sassy Glove Save,220.64
Cow Tipping Mafia,218.16
Up and Around the Benn,217.78
Hypnotoads,217.55
Athanasiou Later,215.43
Tarasenkyu Very Much,212.41
Nailing Yaks,212.39
Austin Ice Bats,210.91
Don't Stop 'Til You Get Phaneuf,209.34
The Cake Eaters,208.8
Reading Renegades,207.88
THE INCREDIBLE MALK,207.84
Kreider Hard,206.66
Staal tactics,206.23
Double Bennetration,204.11
Flying Zambonis,204.02
bob says NYET,203.72
Century Mews,202.07
Wrath of Joe McGrath,201.06
The One You Love To Hate,199.15
Thin Blue Laine,198.65
Btchz B Krejci,198.35
RIP Heatley's Ferrari,196.35
Big Johnsons,196.18
Wicked Wrista,195.96
Blainville-Boisbriand Armada,195.74
Denim Chicken,195.65
DontForgetAboutDrai-saitl,194.46
Nolan, this is Patrick,194.19
Bar Down,194.12
Don't Puck With Me,193.43
Jarg 17-18,192.58
Burns baby Burns,191.36
Dumpster Fire Brigade,191.13
Dubinsky's Garage League,191.04
Puck Man,190.67
Hart@Yak,189.55
Trades R' Us,189.12
SticksOut4Harambe,188.56
Troublemakers,186.36
Leafs,185.7
KingofRags,185.44
The Matthews 4-Drops,184.28
Pawvel Catsyuk,184.14
The Grapes of Rask,184.13
Mighty Red Pandas,183.4
Joonas Dogskoi,183.27
Crazy L Gorillas,182.58
1-800-FCK-GARY,182.4
Ass Kickers United,182.35
Syracuse Bulldogs,181.9
San Jose Street Sharks,181.78
The Kessel Run,181.4
Snizzbone,181.26
Torts Reform,180.65
Mystic Coupons,180.41
King of the Kessel,180.36
Starship Troubas,179.57
The Jiiive Turkays,178.93
NLF,178.39
Look What Yeo Made Me Do,176.84
Athanaseeyoul8er,176.67
DingleBarrie's,176.27
Bozak Yellow,176.18
Pickle Sunrise,176.14
Witty Team Namestnikov,175.76
Pimpin' Ain't Parise,174.49
Glatt Attack,174.1
Trash Pandas,173.67
Team Ukraine,173.58
Baby Got Backes,172.57
Getrektzky,172.47
South Detroit Journeymen,172.35
Molson Muscle,172.28
Will Nye The Scoring Guy,172.21
The Ottawa BeeVees,171.76
Red Wing High Five,171.33
Divorced Guys,170.62
Paidat,170.12
