Hiller Did Nothing Wrong,249.93
Northern Guard,237.54
bob says NYET,229.43
Wrath of Joe McGrath,229.09
The Matthews 4-Drops,227.99
Benn there, Domi that,227.82
For the Sweat,226.57
Getrektzky,224.8
Sassy Glove Save,224.62
Denim Chicken,222.53
Paidat,220.83
Glory Five-Hole,215.41
Josi's Story,214.53
Felix's Fist,213.93
Hartford Gougers,213.82
San Jose Street Sharks,212.75
Feel The Burns,211.84
Henrik & Gustav Go to Little Caesars,211.66
Kreider Hard,211.27
Burns baby Burns,210.97
Flying Zambonis,209.97
Pimpin' Ain't Parise,209.67
Bar Down,208.95
Feel my Rask,208.26
Gilmour Girls,208.08
Democratic People's Republic of Kariya,207.25
Jussi Djoos,206.6
Frolunda HC,206.45
Sean's Super Squad,206.29
Book Hockey,205.93
Molemen,205.7
Tarasenkyu Very Much,205.27
Matthews The Saviour,205.02
The aRISTOcrats,204.57
Crosby Sweaters,204.09
The Geeky Economists,203.64
Bozak Yellow,203.42
St. John's Shamrocks,202.39
Panarin Bread,202.2
Horton Hatches The Egg,202.13
Look What Yeo Made Me Do,200.52
Athanaseeyoul8er,199.29
Easton Fection,198.9
Pretty Fly,198.57
Netflix and Phil,198.24
Finnishing Touch,198.18
Endless Love,197.42
The Great Wall Of St. Paul,196.98
Drouin it Boeser,196.32
Wicked Wrista,195.62
Cow Tipping Mafia,195.34
KingofRags,195.29
The Ottawa BeeVees,194.92
The Larkness Monster,194.72
Hart@Yak,194.71
Century Mews,194.71
Jews of Girouxsalem,194.65
Everyone Poops,194.29
Nailing Yaks,194.27
Koekkoek for Cocoa Puffs,193.55
2 Girls 1 Stanley Cup,193.38
Up and Around the Benn,192.93
Big Johnsons,192.9
Bust a Kapanen,192.46
Tenacious turtles,191.89
KappinKurtz,191.73
Tokyo Sandblasters,190.87
Hot Wing's All-Stars,190.23
Puck me Harder,190.19
Glatt Attack,189.76
Mighty Red Pandas,189.62
1-800-FCK-GARY,189.6
Red Wing High Five,189.39
Straight Cash Homie,189.3
Molson Muscle,189.19
Reading Renegades,189.11
Jarg 17-18,188.94
Doughty Didn't Deserve The Norris,188.35
Starship Troubas,187.15
MacKinn-on your Girl,187.12
Nolan, this is Patrick,187.04
Human Erasers,186.7
Crazy L Gorillas,186.38
RIP Heatley's Ferrari,185.87
Staal tactics,185.69
Torts Reform,185.62
JewChooTrain,185.56
Semin Stains,185.2
Witty Team Namestnikov,185.18
Puck Man,183.65
NurseSharks,183.64
Baby Got Backes,183.54
Ktcottrell,183.36
The One You Love To Hate,183.36
King of the Kessel,183.2
Snizzbone,182.95
Stan Mikita's Donuts,182.6
2 Girls 1 Kopitar,182.53
South Detroit Journeymen,181.78
Sgt. Bobrovsky's Squadron,181.72
Dubinsky's Garage League,181.43
The Zac Rinaldo All-Stars,181.03
Don't Puck With Me,180.87
Ass Kickers United,180.67
Pawvel Catsyuk,180.2
Dumplers,180.15
The Cake Eaters,180.06
CuJo31,179.72
Pucking Fricks,179.46
ponch,179.0
NLF,178.68
Double Bennetration,178.35
The Ghost of Mike Johnston's Power Play,178.25
DingleBarrie's,177.96
Blips and Chitz,177.07
Pens Perfect Picks,177.02
The Kessel Run,176.69
It was Ceci for Drouin, straight up,176.52
Team Zissou,176.14
Sticks Out for Harambe,176.08
Trocheck yourself, before you wreck yourself,176.07
Team Ukraine,175.6
Joonas Dogskoi,175.32
Strawberry Sundin,175.02
Price of Fame,174.92
Good Kid, S.A.A.D City,174.8
The Price is Right,174.64
Marshmont HC,174.28
Divorced Guys,173.45
Penners House of Pancakes,173.2
Clemens HC,172.66
The Dube Abides,172.29
Dont Fehr the Reaper,172.21
Pickle Sunrise,172.19
The Grapes of Rask,171.93
Troublemakers,171.92
Athanasiou Later,171.8
Lias 2 Lidas,171.52
Tccoope untitled,171.22
Do as I Seguin, Not as I Drouin,171.06
Caketown,170.54
EA HHLs new direction,170.49
Trash Pandas,169.61
Don't Stop 'Til You Get Phaneuf,169.38
Joe Thornton Hat Trick,168.9
Austin Ice Bats,168.34
The Ponies of Equestria,168.08
Hub City Slickers,167.99
Seattle Sockeye,167.83
Btchz B Krejci,167.41
Mike Smith's Chosen Juans,167.15
Jagrmeister,165.1
Olli Maata of God,164.7
Big P,164.52
Halifax Highlanders,164.05
Roosters,164.02
Blainville-Boisbriand Armada,163.45
Bush Chickens,162.96
Dangletangs IV,162.89
The Red Hot Chilly Wings,162.83
Giroux've Gotta Be Kidding Me!,161.77
The Fasth and the Furious,161.42
Tarasenko de Mayo,161.14
North Kariya,160.8
Tkachuk E. Cheese,160.67
Toews in the Water,160.28
Pass the Dutchy to the Left,160.05
abcSpectacular,159.54
falco1002,159.48
Tandems,159.25
Toews'd & Kane-fused,158.65
ham slater,158.51
The Roy,157.29
Yoooo this is cool,157.15
Hypnotoads,156.71
Voracek Yourself,156.51
