Feel my Rask,288.09
Snizzbone,262.79
Thin Ice,261.92
One Kessticle,260.47
Book Hockey,258.02
The Cake Eaters,257.72
Semin Stains,257.24
Democratic People's Republic of Kariya,252.75
Straight Cash Homie,251.96
Mystic Coupons,251.88
Big Johnsons,250.2
Jarg 17-18,247.95
Benn there, Domi that,247.47
Puck me Harder,247.1
Frolunda HC,245.88
Sassy Glove Save,244.3
Reading Renegades,242.22
Hot Wing's All-Stars,241.73
Athanaseeyoul8er,241.41
Athanasiou Later,239.73
Pens Perfect Picks,239.28
Crazy L Gorillas,237.52
Dumpster Fire Brigade,237.03
Caketown,236.39
Starship Troubas,236.34
Wrath of Joe McGrath,235.47
Kreider Hard,233.93
Strawberry Sundin,232.39
Double Bennetration,232.03
Tarasenko de Mayo,231.66
Team North Americarambe,231.5
Doughty Didn't Deserve The Norris,230.47
Pimpin' Ain't Parise,229.82
Staal tactics,228.8
Hart@Yak,228.63
It was Ceci for Drouin, straight up,228.06
Don't Stop 'Til You Get Phaneuf,227.52
Tarasenkyu Very Much,226.94
Nailing Yaks,226.69
Glatt Attack,226.48
Do as I Seguin, Not as I Drouin,225.26
Leafs,223.99
Drouin it Boeser,223.89
Pickle Sunrise,223.67
Just A Wheelerin',223.32
Will Nye The Scoring Guy,222.79
Bar Down,221.79
Divorced Guys,221.72
Getrektzky,221.41
Red Wing High Five,221.14
Koekkoek for Cocoa Puffs,221.11
Joe Thornton Hat Trick,221.05
South Detroit Journeymen,220.05
Witty Team Namestnikov,220.04
Hartford Gougers,219.77
The aRISTOcrats,219.31
Halifax Highlanders,218.48
EA HHLs new direction,218.39
Ice Roosters,217.8
1-800-FCK-GARY,217.47
Pucking Fricks,217.23
Giroux've Gotta Be Kidding Me!,216.66
2 Girls 1 Stanley Cup,216.02
Bozak Yellow,215.91
The Jiiive Turkays,214.14
The Bottle Police,212.88
King of the Kessel,212.57
Don't Puck With Me,212.49
Jussi Djoos,212.06
Puck Man,211.95
Molson Muscle,211.89
The Zac Rinaldo All-Stars,211.89
Austin Ice Bats,210.57
Panarin Bread,210.45
Glory Five-Hole,209.99
Why Not Zoidterberg,209.03
RIP Heatley's Ferrari,208.74
The Geeky Economists,208.34
Paidat,208.19
Josi's Story,206.8
Horton Hatches The Egg,206.69
Torts Reform,205.93
2 Girls 1 Kopitar,205.42
Matthews The Saviour,205.37
The Great Wall Of St. Paul,205.18
Finnishing Touch,204.87
SticksOut4Harambe,204.64
Hub City Slickers,204.46
falco1002,204.1
Good Kid, S.A.A.D City,202.91
Mike Smith's Chosen Juans,202.67
Pawvel Catsyuk,202.03
Penners House of Pancakes,202.0
Northern Guard,201.28
The Kessel Run,200.29
Sgt. Bobrovsky's Squadron,200.24
Look What Yeo Made Me Do,198.81
Crosby Sweaters,198.76
Tccoope untitled,198.52
Bunch of Kunitz,198.41
Easton Fection,198.07
Bergeron Burgundy,198.01
Up and Around the Benn,197.36
Ass Kickers United,196.87
Bush Chickens,196.45
Joonas Dogskoi,195.74
Tandems,195.68
Wicked Wrista,195.68
DingleBarrie's,195.66
Olli Maata of God,195.65
Troublemakers,195.19
Vanek at the Disco,195.08
The Dube Abides,194.71
Hypnotoads,194.2
Andre and the Goons,194.16
The Larkness Monster,194.02
Tokyo Sandblasters,193.62
The Ghost of Mike Johnston's Power Play,193.44
Cake Eaters,193.41
Hiller Did Nothing Wrong,192.4
Voracek Yourself,192.35
Moves Like Jagr,192.11
The Matthews 4-Drops,190.94
Flying Zambonis,189.95
NurseSharks,189.82
Blainville-Boisbriand Armada,189.81
Dont Fehr the Reaper,188.39
San Jose Street Sharks,188.27
Mighty Red Pandas,188.21
JewChooTrain,187.57
The Fasth and the Furious,186.98
Dangletangs IV,186.84
Stud Ranch,186.73
MacKinn-on your Girl,186.72
Sean's Super Squad,186.21
The Stalwart Superjocks,185.85
Thin Blue Laine,185.5
Btchz B Krejci,185.49
Syracuse Bulldogs,185.09
abcSpectacular,184.66
Burns baby Burns,183.98
Everyone Poops,183.89
Dubinsky's Garage League,183.31
KappinKurtz,182.81
Trocheck yourself, before you wreck yourself,182.55
KingofRags,182.05
Pretty Fly,181.73
The Roy,180.7
CuJo31,180.56
Flop to the top,180.18
For the Sweat,179.82
The One You Love To Hate,179.24
Risky Bryz-ness,178.7
ponch,178.39
Toews in the Water,177.85
Century Mews,177.72
CTE,176.56
Ktcottrell,175.71
Benn Dover,174.26
Cow Tipping Mafia,173.84
ham slater,173.71
Pass the Dutchy to the Left,173.56
Dangle Snipe Celly,173.45
Clemens HC,173.02
Baby Got Backes,172.73
Trash Pandas,172.35
40-30 Grit Grinders,172.12
Team Zissou,171.06
Churchmoor Caterpies,170.6
Bourque de Broue,169.6
Sticks Out for Harambe,168.98
Denim Chicken,168.94
Doan of the Dead,167.96
Molemen,167.47
St. John's Shamrocks,167.43
NLF,167.21
Blips and Chitz,166.2
Marshmont HC,164.14
Not as Gudas I could be,164.11
Nolan, this is Patrick,163.95
DontForgetAboutDrai-saitl,163.44
bob says NYET,163.0
Roosters,163.0
Jagrmeister,162.5
The Price is Right,161.94
Human Erasers,161.93
Feel The Burns,161.2
Jews of Girouxsalem,161.1
Florida Skunk Apes,160.61
Montreal Dive,158.05
The Grapes of Rask,157.02
Lemuiextillators,156.66
The Ponies of Equestria,155.99
Felix's Fist,154.57
Drouin your mom,153.82
The Red Hot Chilly Wings,152.07
Bryzlly Bears,151.61
Rumble Ponies,151.23
The Ottawa BeeVees,150.88
Mitchler's TBA team,150.77
Miami Weiss,150.34
Henrik & Gustav Go to Little Caesars,149.89
Tenacious turtles,149.55
Price of Fame,148.82
Yoooo this is cool,148.05
Stan Mikita's Donuts,147.6
Big P,145.65
The Price is Wrong,144.8
Bust a Kapanen,144.39
2005 NHL All-Stars,142.6
Lubo Sucks,142.17
Team Ukraine,142.05
Tkachuk E. Cheese,141.14
Endless Love,140.54
Gilmour Girls,139.93
Netflix and Phil,138.32
North Kariya,137.9
Super-Duper Mighty Ducks,132.3
Lias 2 Lidas,128.74
Toews'd & Kane-fused,128.35
Segsual Seduction,120.34
Major Lazar,114.99
Dumplers,112.2
Seattle Sockeye,102.1
