The Ghost of Mike Johnston's Power Play,272.55
Cow Tipping Mafia,262.52
Josi's Story,251.43
Don't Stop 'Til You Get Phaneuf,250.62
Trades R' Us,244.93
Double Bennetration,244.36
Benn there, Domi that,243.99
Doughty Didn't Deserve The Norris,243.55
Up and Around the Benn,242.99
DingleBarrie's,241.4
Nailing Yaks,238.5
Century Mews,237.86
The Cake Eaters,237.71
Bar Down,237.62
Jarg 17-18,236.63
Tarasenkyu Very Much,234.74
abcSpectacular,233.55
Athanasiou Later,231.15
Sassy Glove Save,228.82
Ice Follies,227.55
Wicked Wrista,226.57
Denim Chicken,226.14
Look What Yeo Made Me Do,225.82
One Kessticle,225.43
Pimpin' Ain't Parise,225.05
Leafs,223.73
Sgt. Bobrovsky's Squadron,223.32
Divorced Guys,222.5
Glory Five-Hole,222.45
Molson Muscle,221.18
Dangle Snipe Celly,221.08
Mystic Coupons,214.72
Horton Hatches The Egg,214.31
The Starvin Marvins,214.18
Frolunda HC,213.52
Sticks Out for Harambe,213.47
Finnishing Touch,212.58
Getrektzky,212.12
NurseSharks,211.52
Athanaseeyoul8er,211.31
Blainville-Boisbriand Armada,210.74
Thin Ice,210.32
Syracuse Bulldogs,209.24
The Ottawa BeeVees,209.16
Hart@Yak,208.87
Feel The Burns,208.26
Jussi Djoos,207.56
Troublemakers,207.5
Hartford Gougers,207.14
The Larkness Monster,206.79
Btchz B Krejci,206.59
2 Girls 1 Kopitar,205.38
The Zac Rinaldo All-Stars,205.38
Gilmour Girls,205.22
Giroux've Gotta Be Kidding Me!,204.52
Thin Blue Laine,202.59
The aRISTOcrats,202.29
Paidat,201.81
Book Hockey,201.47
Kiss my Aho,201.0
Strawberry Sundin,200.8
Good Kid, S.A.A.D City,200.16
Dubinsky's Garage League,199.17
Joe Thornton Hat Trick,198.62
Team North Americarambe,198.55
Don't Puck With Me,196.72
KingofRags,196.7
The Matthews 4-Drops,195.32
Kreider Hard,195.08
Doan of the Dead,191.53
Witty Team Namestnikov,191.51
Burns baby Burns,191.37
RIP Heatley's Ferrari,191.36
CuJo31,191.12
Mighty Red Pandas,189.46
Hiller Did Nothing Wrong,189.45
Red Wing High Five,188.7
Tenacious turtles,188.52
Bozak Yellow,187.99
Molemen,187.45
THE INCREDIBLE MALK,186.01
Andre and the Goons,185.04
Hypnotoads,184.73
Halifax Highlanders,183.96
falco1002,183.81
NLF,183.67
Baby Got Backes,182.96
Pucking Fricks,182.72
Staal tactics,182.68
Just A Wheelerin',182.35
Big Johnsons,181.67
Risky Bryz-ness,181.57
Pawvel Catsyuk,181.32
Dangletangs IV,180.82
SticksOut4Harambe,180.42
Trocheck yourself, before you wreck yourself,180.33
Hot Wing's All-Stars,180.22
Toews'd & Kane-fused,179.88
Nolan, this is Patrick,178.61
King of the Kessel,177.71
The One You Love To Hate,177.69
Crosby Sweaters,176.47
Do as I Seguin, Not as I Drouin,176.44
MacKinn-on your Girl,176.26
Matthews The Saviour,175.88
Dont Fehr the Reaper,175.58
Starship Troubas,175.56
The Fasth and the Furious,175.26
Crazy L Gorillas,174.72
ponch,174.41
Felix's Fist,174.23
100 on My Risto,173.6
Mike Smith's Chosen Juans,173.37
Team Ukraine,173.11
Feel my Rask,172.89
Moves Like Jagr,172.35
bob says NYET,171.51
Bryzlly Bears,170.98
Endless Love,170.71
Rumble Ponies,170.14
2 Girls 1 Stanley Cup,170.09
Will Nye The Scoring Guy,169.85
Jagrmeister,169.7
The Jiiive Turkays,169.15
Reading Renegades,169.07
It was Ceci for Drouin, straight up,169.06
Wrath of Joe McGrath,168.8
Koekkoek for Cocoa Puffs,168.66
Bunch of Kunitz,168.49
40-30 Grit Grinders,168.44
The Ponies of Equestria,168.37
Panarin Bread,168.3
Glatt Attack,167.26
Marshmont HC,166.88
