Ginger Geesus's Grilled Cheeses,285.74
Bust a Kapanen,261.98
Sticks out for Harambe,258.12
All Down The Laine,253.37
bob says NYET,250.46
Finnishing Touch,248.67
Tarasenkyu Very Much,248.49
Hash Hockey,247.41
Crosby Sweaters,245.55
falco1002,244.19
Clemens HC,242.4
I am NOT drinking any f-ckin Marleau,241.6
The Ides of Marchand,239.85
Alexander Radiculous' Team,238.62
Ruh Oh...,236.76
The Cake Eaters,235.33
Non-stop Saadomy,233.76
Mystic Coupons,230.52
Up and Around the Benn,229.12
Damper Than Moist,228.31
Benzene96,228.15
kyOh,227.17
Generic Hockey Pun,226.51
Doughty Didn't Deserve The Norris,226.13
Bergeron Burgundy,225.19
The JiiiveTurkays,224.42
Goaltender Interference,222.98
Book Hockey,222.59
I am score,222.58
2 Girls 1 Kopitar,222.02
Leafs,220.94
Go Puck Yourself,220.25
Mint Barrie Crunch,219.85
Jagr Bomb,216.65
Helle's Belles,216.15
Benn There Done That,214.3
Witty team name,214.1
Risky Bryz-ness,213.07
Vesey scar,212.82
The Larkness Monster,212.17
St. John's Shamrocks,211.08
Karl on my Wayward Sson,210.54
Pikachubban,210.4
Whirlybirds,210.05
Acting Like Aho,208.34
Horton Hears a Who!,207.19
North Stars,206.82
Doan Look Backes,206.44
Hypnotoads,206.01
Cell Phones and Plane Tickets,205.21
Lubo Sucks,203.7
Kessel's Cookie Jar,203.63
Drouination,202.0
Wrath of Joe McGrath,201.33
Enter Creative Name Here,200.68
One Kessticles,200.3
Kwik-E-Mart Gougers,200.07
Dumpster Fire Brigade,198.77
Book Hockey,197.68
Parise Taught Me,196.5
Democratic People's Republic of Kariya,196.37
Stars of McDavid,196.27
South City Squash,196.03
The Big Pavelski,195.76
Kinki Kids,195.74
PassTheCulpepper,194.46
NoseFaceKillahs,194.24
Syracuse Bulldogs,193.77
NurseSharks,193.34
Charlottetown Islanders,193.26
The Red Hot Chilly Wings,191.65
Tarasenkyour Battleship,191.19
Pickle High-Noon,190.53
Stastny & Hutch,190.22
Dr. Draisaitl's Sick Beats,189.7
McCoy's Red Army,189.52
Malkin a Murderer,189.02
Team North Americarambe,187.87
Everyday I'm Byfuglein,187.66
Puns not dead,187.42
Not My Team,186.72
Toews in the Water,186.27
Bryan Rust and the Rusty Plugs,186.14
Straight Cash Homie,185.11
ponch101,185.07
Kronwall of Pain,184.85
Corsi? What Corsi?,184.72
Human Erasers,184.32
Dont Fehr the Reaper,184.23
macerating toilet,184.0
Big Trouba in Little Giroux,183.98
Andre and the Goons,183.95
King of the Kessel,183.29
Mud Dragons,182.74
Snizzbone,182.69
Halak Ness Monster,182.05
Hattrick Pornqvist,181.93
Sheahan's Shillelaghs,181.87
Do You Smell What Laraque Is Cookin?,181.79
Giroux've Gotta Be Kidding Me!,181.52
Mackinnon Out Burger,180.89
A Song of Ice and Thryr,180.66
Flop To The Top,180.35
Denim Chicken,180.03
Hossas & Mimosas,179.85
Coyotes 2.0,179.77
Penners Pancakes,179.57
Shivakamini Somakandarkram,179.07
Vancouver Voodoo,178.57
Kreider Hard,178.35
Pimpin' Ain't Parise,177.27
Now Josi Me 3: Let's Get Roman-tic,177.2
Zdeno Charazard,176.86
OK Blue Jays,176.79
Ghost Bear Nation,176.54
Dangletangs III,176.33
I Ain't Seguin She a Gold Digger,175.82
Mackinnon Your Girl,175.63
MayTheForsbergWithYou,175.42
40-30 Grit Grinders,174.49
EXCELlent,174.01
Cookie Thumpers,173.97
Phil Kessel's Stanley Cup Champions,173.61
JewChooTrain,173.5
Dubinsky's Garage League,173.35
Stralman Fallacy,172.97
Team Ukraine,172.59
Bar Down,172.23
Stan Mikita's Donuts,171.92
Toewsd And Confused,171.51
I Am Score,171.41
CuJo31,171.31
Gordie Howe Hatrick,169.38
Smuggy Dugnubs,168.88
Konecnywa,168.74
Ghost Bear,168.69
The Ottawa BeeVees,168.23
The Dat-sucks,167.45
Everyone Poops,167.42
xMrSleepyx,167.35
Gilmour Girls,167.24
Bill Crosby,167.07
Avadabdelkader,166.96
skankhunt42,166.69
TeamNameRequired,166.33
Kurri Farts,166.28
You're so Radulov,166.23
Wrath of Grapes,165.61
WhoseLineIsItEberle,165.2
Boilermaker Brawlers,165.18
M&Ms,164.94
Yak City,164.8
KappinKurtz,164.59
Toews'd & Kane-fused,164.1
Mike Smith's Chosen Juans,163.67
Frolunda HC,162.68
Right in the Pucker,162.36
ktcottrell,162.3
Hiller Youth,162.26
LAUREN PRONGER,161.89
Octopussy,160.92
NO SAM!!,160.23
GloOon Squad,160.0
Btchz B Krejci,159.07
Price Price Baby,158.93
The Musical Fruits,158.93
Tokyo Sandblasters,158.49
Al Jardine,157.11
The Mighty Red Pandas,156.84
Pucking Fricks,156.64
Heil Sittler,156.64
Puck It,155.8
Red Star Beijing,155.63
San Jose Street Sharks,155.48
Flying Zambonis,154.01
South Detroit Journeymen,154.0
Capital Punishment,153.53
Nastyearwax,153.36
SportsNewbie,153.14
Red Wing High Five,152.22
Teamy McTeamface,152.13
Jagr Bombs,150.81
Neal's Knees,150.45
Ice Roosters,149.16
Karlsson 1st Overall,148.75
Double Bennatration,148.07
McDavid Paradox,147.13
The Snow Mexicans,145.58
Nailing Yaks,144.68
Endless Love,143.82
Burns-in' Down the House,142.22
Sharp Ladds,141.21
Go Vesey On Me,141.08
Larkinine,140.57
Matthews the Saviour,137.85
cRosby SwAllows,136.34
Re-Phil-ing the Cup,136.1
Honey Nut Chelios,135.64
AGexpress,134.89
Lizard Wizards,134.85
The Ponies of Equestria,134.06
AO GR8,131.95
VooDaddy,131.44
Molemen,130.99
RIP Heatley's Ferrari,130.89
Corey Perry's House of Payne,129.66
Tomas Fleischlights,129.49
Montreal Dive,127.29
Clatsyuk,125.26
Puget Sound FHC,122.31
CTE,121.49
Krejci Train,120.21
Chara's Angels,117.22
Fussy Puckers,117.19
Vienna Canucks,113.05
Nobody Moves Nobody Gets Hurt,111.37
FL Skunk Apes,111.3
Scooby Dooby Dubnyk,111.18
Lonely End of the Rink,109.29
Datsyukian Deke,107.48
Tropical Depressions,103.71
License to Ilya,103.63
Hartford Gougers,88.21
Flashes of Greatness,87.52
