Denim Chicken,319.42
Mike Smith's Chosen Juans,267.59
Red Star Beijing,263.17
Tarasenkyour Battleship,259.3
Kinki Kids,253.75
Straight Cash Homie,250.92
Book Hockey,245.76
Go Puck Yourself,239.1
Parise Taught Me,238.01
I Ain't Seguin She a Gold Digger,236.36
PassTheCulpepper,234.68
Doan Look Backes,234.14
Ruh Oh...,231.97
kyOh,229.13
MayTheForsbergWithYou,228.75
Pimpin' Ain't Parise,227.96
Snizzbone,227.61
Flying Zambonis,225.13
Everyone Poops,225.08
Double Bennatration,224.28
Tarasenkyu Very Much,222.41
Halak Ness Monster,222.15
Btchz B Krejci,221.89
M&Ms,219.61
Clatsyuk,219.34
St. John's Shamrocks,218.17
Benzene96,217.97
40-30 Grit Grinders,217.7
Democratic People's Republic of Kariya,216.21
The Larkness Monster,215.61
CuJo31,213.79
Cell Phones and Plane Tickets,212.8
TeamNameRequired,211.9
Right in the Pucker,211.81
JewChooTrain,210.99
Red Wing High Five,210.08
OK Blue Jays,209.31
Benn There Done That,208.17
xMrSleepyx,208.1
bob says NYET,205.63
NoseFaceKillahs,204.98
I am score,204.41
Drouination,204.38
Ghost Bear,203.24
Dont Fehr the Reaper,203.14
Generic Hockey Pun,202.9
Nastyearwax,202.55
All Down The Laine,201.92
Sheahan's Shillelaghs,200.92
Goaltender Interference,200.01
A Song of Ice and Thryr,199.62
Kreider Hard,198.58
Mystic Coupons,198.58
Bryan Rust and the Rusty Plugs,198.15
Wrath of Joe McGrath,197.82
Non-stop Saadomy,197.68
North Stars,197.54
Pikachubban,196.32
RIP Heatley's Ferrari,194.45
Gordie Howe Hatrick,194.16
NurseSharks,193.68
Corsi? What Corsi?,193.48
WhoseLineIsItEberle,193.2
Cookie Thumpers,193.14
Al Jardine,192.86
King of the Kessel,192.54
Sticks out for Harambe,192.54
Penners Pancakes,192.26
FL Skunk Apes,190.96
Karlsson 1st Overall,190.75
Mud Dragons,189.75
Yak City,188.2
Konecnywa,187.86
Zdeno Charazard,187.3
Kwik-E-Mart Gougers,186.81
Hattrick Pornqvist,185.7
The JiiiveTurkays,185.54
Toews in the Water,185.43
The Big Pavelski,184.66
2 Girls 1 Kopitar,184.36
skankhunt42,183.2
Sharp Ladds,182.2
Doughty Didn't Deserve The Norris,182.12
Everyday I'm Byfuglein,181.75
Kessel's Cookie Jar,181.4
Montreal Dive,180.12
Book Hockey,179.92
Frolunda HC,179.81
Team Ukraine,178.67
Big Trouba in Little Giroux,178.59
I am NOT drinking any f-ckin Marleau,178.1
Malkin a Murderer,177.54
Bust a Kapanen,177.4
Hypnotoads,177.36
Re-Phil-ing the Cup,176.89
The Ottawa BeeVees,176.36
AGexpress,175.12
Lonely End of the Rink,174.84
Gilmour Girls,173.59
Damn Barrie Sucks,173.55
KappinKurtz,173.21
I Am Score,173.05
Krejci Train,172.8
Kronwall of Pain,172.1
Go Vesey On Me,171.95
Boilermaker Brawlers,171.78
Heil Sittler,171.44
Stastny & Hutch,171.3
Pickle High-Noon,170.9
Ginger Geesus's Grilled Cheeses,170.88
Puget Sound FHC,170.72
Andre and the Goons,170.61
Team North Americarambe,170.26
Dangletangs III,169.87
Avadabdelkader,169.85
South Detroit Journeymen,169.37
Witty team name,168.9
Wrath of Grapes,168.45
Tokyo Sandblasters,168.27
Crosby Sweaters,167.7
macerating toilet,167.06
falco1002,165.66
Alexander Radiculous' Team,165.47
You're so Radulov,165.33
Giroux've Gotta Be Kidding Me!,165.2
Nailing Yaks,163.72
Price Price Baby,163.55
South City Squash,161.1
Risky Bryz-ness,161.09
The Ides of Marchand,160.84
Shivakamini Somakandarkram,160.68
EXCELlent,160.55
Stars of McDavid,159.38
The Cake Eaters,158.41
Karl on my Wayward Sson,157.73
Hartford Gougers,156.81
Octopussy,156.34
Up and Around the Benn,156.27
Capital Punishment,156.14
Dr. Draisaitl's Sick Beats,155.02
GloOon Squad,154.85
ktcottrell,154.61
Acting Like Aho,154.36
ponch101,154.26
Fussy Puckers,154.24
Tomas Fleischlights,154.22
CTE,153.59
Helle's Belles,153.44
Finnishing Touch,152.8
Bill Crosby,152.39
Vancouver Voodoo,151.77
Honey Nut Chelios,151.28
The Dat-sucks,150.98
Smuggy Dugnubs,150.5
Endless Love,150.45
Dubinsky's Garage League,150.06
Molemen,149.75
Bar Down,149.63
McCoy's Red Army,149.31
Lubo Sucks,149.07
Now Josi Me 3: Let's Get Roman-tic,148.77
Jagr Bomb,148.44
Syracuse Bulldogs,148.24
The Red Hot Chilly Wings,147.88
Puns not dead,147.52
Clemens HC,147.49
Do You Smell What Laraque Is Cookin?,146.93
Stralman Fallacy,146.46
Coyotes 2.0,145.11
Damper Than Moist,144.09
Mackinnon Your Girl,143.11
McDavid Paradox,143.04
Jagr Bombs,142.19
Flop To The Top,141.48
The Snow Mexicans,141.11
San Jose Street Sharks,140.88
Mackinnon Out Burger,140.78
Toews'd & Kane-fused,140.25
Charlottetown Islanders,140.24
Enter Creative Name Here,139.88
Corey Perry's House of Payne,138.68
Hash Hockey,137.64
AO GR8,135.37
Datsyukian Deke,132.99
Bergeron Burgundy,132.23
Dumpster Fire Brigade,132.11
Puck It,131.2
Whirlybirds,130.98
Tropical Depressions,130.57
LAUREN PRONGER,128.16
Ha Ha Boys,127.24
Matthews the Saviour,127.1
The Ponies of Equestria,126.86
VooDaddy,125.37
