Damper Than Moist,251.29
Snizzbone,247.66
WhoseLineIsItEberle,245.22
Denim Chicken,241.89
Mud Dragons,241.73
Jagr Bomb,239.47
Larkinine,237.95
The Cake Eaters,235.89
Team Ukraine,235.3
McCoy's Red Army,232.91
NurseSharks,232.65
Bust a Kapanen,232.53
Gordie Howe Hatrick,232.45
Team North Americarambe,232.32
The Larkness Monster,232.31
Do You Smell What Laraque Is Cookin?,231.05
Tarasenkyu Very Much,230.73
Horton Hears a Who!,229.88
Everyone Poops,228.86
Nailing Yaks,228.31
Gilmour Girls,228.08
Dumpster Fire Brigade,227.84
NextLvlFantasy,227.78
Pimpin' Ain't Parise,227.55
The Big Pavelski,225.64
Malkin a Murderer,225.56
kyOh,225.36
Stastny & Hutch,224.26
VooDaddy,224.14
Stan Mikita's Donuts,223.82
xMrSleepyx,223.79
Vancouver Voodoo,223.77
M&Ms,223.57
One Kessticles,223.28
Tarasenkyour Battleship,221.44
Ginger Geesus's Grilled Cheeses,221.29
Pickle High-Noon,221.28
Sheahan's Shillelaghs,220.82
Mystic Coupons,219.45
Teamy McTeamface,217.47
Tokyo Sandblasters,216.85
EXCELlent,216.65
Double Bennatration,216.45
Krejci Train,216.4
Kreider Hard,216.16
NoseFaceKillahs,215.38
Hossas & Mimosas,213.59
Lubo Sucks,213.45
Frolunda HC,212.85
Risky Bryz-ness,211.61
Penners Pancakes,210.9
Doan Look Backes,210.78
Bergeron Burgundy,210.64
mxfrsght,209.55
PassTheCulpepper,209.2
Giroux've Gotta Be Kidding Me!,208.68
JewChooTrain,208.24
Book Hockey,207.92
South Detroit Journeymen,207.74
Karl on my Wayward Sson,206.95
Flop To The Top,206.53
Syracuse Bulldogs,206.09
San Jose Street Sharks,206.0
King of the Kessel,205.43
I am score,205.21
Nate Silfverberg,205.07
Alexander Radiculous' Team,204.36
The JiiiveTurkays,204.32
Ghost Bear,203.01
Shivakamini Somakandarkram,202.03
All Down The Laine,201.42
Hattrick Pornqvist,200.55
Human Erasers,199.95
Corsi? What Corsi?,198.84
Drouination,198.79
Go Puck Yourself,198.2
The Ides of Marchand,198.0
LAUREN PRONGER,197.02
Toews in the Water,196.54
Cell Phones and Plane Tickets,196.11
Pikachubban,195.11
RIP Heatley's Ferrari,195.02
Kronwall of Pain,194.49
Goaltender Interference,193.0
Endless Love,192.68
Coyotes 2.0,192.4
Sticks out for Harambe,191.98
Charlottetown Islanders,191.72
Re-Phil-ing the Cup,191.56
Doughty Didn't Deserve The Norris,190.95
Vesey scar,190.54
OK Blue Jays,188.84
Montreal Dive,188.71
The Ottawa BeeVees,187.7
Bryan Rust and the Rusty Plugs,187.47
Sharp Ladds,187.14
Bar Down,186.95
St. John's Shamrocks,186.42
I am NOT drinking any f-ckin Marleau,186.23
FL Skunk Apes,186.17
Konecnywa,186.06
I Am Score,185.84
NO LEAFS!!,185.1
Go Vesey On Me,184.92
Price Price Baby,183.81
Karlsson 1st Overall,183.5
Wrath of Joe McGrath,183.15
Tomas Fleischlights,182.96
TeamNameRequired,182.92
The Red Hot Chilly Wings,182.86
SportsNewbie,182.51
Nixon's Finest,181.83
CTE,181.67
The Ponies of Equestria,181.57
MayTheForsbergWithYou,181.48
Democratic People's Republic of Kariya,181.28
I Ain't Seguin She a Gold Digger,181.25
Witty team name,181.2
Corey Perry's House of Payne,180.79
Big Trouba in Little Giroux,180.66
Wrath of Grapes,180.5
Jagr Bombs,178.73
Neal's Knees,178.12
Mint Barrie Crunch,177.99
Morbo,177.91
Cookie Thumpers,177.7
Helle's Belles,177.69
Kurri Farts,177.43
Crosby Sweaters,176.82
Scooby Dooby Dubnyk,176.56
Clatsyuk,176.08
Dr. Draisaitl's Sick Beats,175.19
Leafs,175.02
Right in the Pucker,174.57
Vanek! At The Disco,173.23
Andre and the Goons,173.14
Stars of McDavid,172.84
Now Josi Me 3: Let's Get Roman-tic,170.96
Bada Boom Realest Team in the Room,170.88
Heil Sittler,170.34
Up and Around the Benn,169.08
Capital Punishment,169.0
Acting Like Aho,168.33
Dubinsky's Garage League,167.8
cRosby SwAllows,167.72
Puget Sound FHC,167.71
Hiller Youth,167.65
Matthews the Saviour,167.46
Red Star Beijing,166.66
Straight Cash Homie,166.38
Mackinnon Your Girl,166.2
Kwik-E-Mart Gougers,165.91
2 Girls 1 Kopitar,165.47
Finnishing Touch,165.21
Btchz B Krejci,165.06
skankhunt42,164.15
Tropical Depressions,163.96
ktcottrell,163.79
Puns not dead,163.71
Ice Roosters,163.4
Toewsd And Confused,163.33
Zdeno Charazard,163.05
Halak Ness Monster,162.76
McDavid Paradox,162.4
falco1002,162.07
Molemen,162.01
Non-stop Saadomy,161.93
Red Wing High Five,161.92
Lonely End of the Rink,161.54
Benn There Done That,161.38
Avadabdelkader,160.82
Bleeding blues,160.49
Ruh Oh...,159.68
Mackinnon Out Burger,159.43
Bill Crosby,157.99
Puck It,157.75
South City Squash,157.44
SuperCoyote,157.08
ponch101,157.01
Enter Creative Name Here,156.79
Sticks out for Harambe,156.65
Clemens HC,155.53
Octopussy,154.04
40-30 Grit Grinders,153.27
KappinKurtz,153.17
bob says NYET,152.15
You're so Radulov,151.64
Toews'd & Kane-fused,151.61
Generic Hockey Pun,150.85
Vienna Canucks,150.79
The Glory Hulls,149.93
Mike Smith's Chosen Juans,149.37
Flying Zambonis,149.03
Parise Taught Me,147.9
TooMuchDarude,147.75
TBA,146.43
Fussy Puckers,146.27
UK BUKKAKE,145.35
Dangletangs III,145.04
Harder Better Faster Pronger,144.45
A Song of Ice and Thryr,143.94
Ghost Bear Nation,142.58
Everyday I'm Byfuglein,141.13
Nobody Moves Nobody Gets Hurt,140.07
Pucking Fricks,138.81
Lizard Wizards,138.68
AO GR8,137.29
Hartford Gougers,137.04
Whirlybirds,136.01
St.B Frenchies,133.01
benzene96,132.87
Yak City,132.34
License to Ilya,132.2
Vancouver Voodoo,126.71
Al Jardine,125.11
Phil Kessel's Stanley Cup Champions,124.91
The Mighty Red Pandas,124.47
Team NA, Never Forget,123.15
AGexpress,120.34
Smuggy Dugnubs,117.4
Gladstone,114.24
CuJo31,107.99
Jagr's Models,104.98
Datsyukian Deke,102.13
