Kreider Hard,299.63
Bar Down,275.52
Burns baby Burns,274.59
Don't Stop 'Til You Get Phaneuf,271.28
Big Johnsons,269.63
Ass Kickers United,262.35
Crazy L Gorillas,260.36
Getrektzky,255.59
Sassy Glove Save,253.19
Andre and the Goons,250.61
The aRISTOcrats,249.26
Wrath of Joe McGrath,246.91
Democratic People's Republic of Kariya,246.45
Cow Tipping Mafia,244.98
Pimpin' Ain't Parise,244.32
Tarasenkyu Very Much,242.07
Glory Five-Hole,239.36
Book Hockey,237.18
Century Mews,237.01
Hart@Yak,235.88
Don't Puck With Me,235.06
Pucking Fricks,233.83
The Cake Eaters,233.74
Team Zissou,233.35
One Kessticle,231.98
Halifax Highlanders,230.12
Feel my Rask,230.07
Double Bennetration,229.17
Sgt. Bobrovsky's Squadron,228.97
The Fasth and the Furious,227.77
Leafs,227.6
Endless Love,227.43
Denim Chicken,227.23
Finnishing Touch,226.15
Benn there, Domi that,225.27
Strawberry Sundin,224.73
Syracuse Bulldogs,223.96
Joe Thornton Hat Trick,221.77
Look What Yeo Made Me Do,220.25
Btchz B Krejci,219.9
Nolan, this is Patrick,219.53
The Geeky Economists,219.15
Voracek Yourself,218.46
Pickle Sunrise,218.36
Caketown,217.6
Jarg 17-18,217.55
Feel The Burns,216.77
Drouin it Boeser,216.51
Hot Wing's All-Stars,216.26
Tenacious turtles,216.04
The Larkness Monster,215.48
Toews'd & Kane-fused,215.37
Staal tactics,214.95
Thin Blue Laine,214.93
Nailing Yaks,213.02
Crosby Sweaters,213.0
Team Ukraine,212.31
Horton Hatches The Egg,211.97
ponch,211.71
40-30 Grit Grinders,211.65
Bryzlly Bears,211.18
Trades R' Us,210.86
Wicked Wrista,210.7
Athanaseeyoul8er,210.51
Josi's Story,210.36
bob says NYET,209.47
100 on My Risto,209.18
The Dube Abides,208.78
Doan of the Dead,207.85
Do as I Seguin, Not as I Drouin,207.8
Glatt Attack,207.12
Hartford Gougers,206.89
DontForgetAboutDrai-saitl,206.72
Paidat,206.58
Yoooo this is cool,205.99
The Jiiive Turkays,205.69
Koekkoek for Cocoa Puffs,205.56
The Kessel Run,204.47
DingleBarrie's,204.41
Mystic Coupons,203.02
Mighty Red Pandas,202.57
The Bottle Police,199.63
Tarasenko de Mayo,199.56
Molson Muscle,199.34
It was Ceci for Drouin, straight up,198.26
Puck Man,198.05
Tkachuk E. Cheese,197.75
Red Wing High Five,197.25
Frolunda HC,197.08
NLF,196.71
Good Kid, S.A.A.D City,196.29
Torts Reform,196.23
Dont Fehr the Reaper,195.95
1-800-FCK-GARY,195.15
Everyone Poops,194.77
Henrik & Gustav Go to Little Caesars,194.46
Joonas Dogskoi,194.22
ham slater,194.22
The Great Wall Of St. Paul,193.74
King of the Kessel,193.73
Dangle Snipe Celly,193.57
Gilmour Girls,193.48
The One You Love To Hate,193.41
Witty Team Namestnikov,193.26
Matthews The Saviour,192.33
Sticks Out for Harambe,191.79
Not as Gudas I could be,191.41
Flying Zambonis,191.31
RIP Heatley's Ferrari,190.06
St. John's Shamrocks,189.98
Dangletangs IV,189.64
2 Girls 1 Kopitar,189.04
Starship Troubas,188.43
Tandems,187.39
Divorced Guys,187.38
Thin Ice,186.76
South Detroit Journeymen,186.5
Straight Cash Homie,186.18
Northern Guard,185.0
Bunch of Kunitz,184.86
The Ponies of Equestria,184.07
Bergeron Burgundy,184.03
Rumble Ponies,183.89
The Red Hot Chilly Wings,182.1
For the Sweat,181.77
Reading Renegades,180.87
2 Girls 1 Stanley Cup,180.86
Blainville-Boisbriand Armada,180.23
Hiller Did Nothing Wrong,179.56
San Jose Street Sharks,179.47
Ice Follies,179.09
KingofRags,178.94
Jagrmeister,177.3
NurseSharks,176.35
Florida Skunk Apes,175.67
Bust a Kapanen,174.93
The Matthews 4-Drops,173.9
Penners House of Pancakes,173.8
JewChooTrain,173.14
Semin Stains,173.02
Pawvel Catsyuk,172.06
Seattle Sockeye,171.93
Just A Wheelerin',171.45
Team North Americarambe,170.48
Vanek at the Disco,170.45
Lias 2 Lidas,169.64
Ktcottrell,169.18
Flop to the top,168.07
Molemen,167.82
The Price is Right,166.94
Doughty Didn't Deserve The Norris,166.71
Why Not Zoidterberg,166.28
Stud Ranch,166.28
Stan Mikita's Donuts,166.17
Dumpster Fire Brigade,165.91
The Price is Wrong,165.75
Price of Fame,165.7
Baby Got Backes,165.22
Kiss my Aho,164.96
SticksOut4Harambe,163.76
abcSpectacular,163.63
Bush Chickens,162.78
Hypnotoads,162.62
Jussi Djoos,162.03
The Ottawa BeeVees,161.86
Churchmoor Caterpies,161.6
Human Erasers,161.32
Troublemakers,161.18
Blips and Chitz,160.31
The Ghost of Mike Johnston's Power Play,160.01
Up and Around the Benn,160.0
Risky Bryz-ness,159.51
The Grapes of Rask,159.34
Segsual Seduction,159.1
Trocheck yourself, before you wreck yourself,158.32
The Zac Rinaldo All-Stars,158.1
CTE,156.61
THE INCREDIBLE MALK,156.41
Benn Dover,155.24
Marshmont HC,155.23
Bozak Yellow,153.47
Pretty Fly,153.2
The Starvin Marvins,153.11
Datsyukian Deke,152.69
Giroux've Gotta Be Kidding Me!,152.54
North Kariya,152.44
Big P,150.41
Will Nye The Scoring Guy,149.92
Austin Ice Bats,149.5
Dubinsky's Garage League,148.96
Pass the Dutchy to the Left,148.77
Mitchler's TBA team,148.75
Athanasiou Later,148.15
Moves Like Jagr,147.7
Hub City Slickers,147.43
Tokyo Sandblasters,146.2
Jews of Girouxsalem,145.47
Mike Smith's Chosen Juans,143.59
Pens Perfect Picks,143.58
Snizzbone,140.2
Lemuiextillators,138.84
Major Lazar,137.48
Grey Ducks,136.49
CuJo31,136.01
Puck me Harder,135.85
Felix's Fist,133.51
Ice Roosters,132.55
Easton Fection,130.42
Montreal Dive,129.26
Dumplers,129.09
Panarin Bread,126.82
MacKinn-on your Girl,126.5
Olli Maata of God,126.37
KappinKurtz,124.52
The Stalwart Superjocks,124.28
falco1002,121.51
Trash Pandas,120.4
Clemens HC,119.74
Sean's Super Squad,119.09
Super-Duper Mighty Ducks,115.8
Bourque de Broue,108.92
Drouin your mom,103.1
EA HHLs new direction,102.85
The Roy,91.49
