Horton Hears a Who!,265.22
Tarasenkyu Very Much,262.72
Puns not dead,255.84
Team Ukraine,251.08
Honey Nut Chelios,239.14
MayTheForsbergWithYou,234.97
Lubo Sucks,233.18
Tarasenkyour Battleship,231.99
San Jose Street Sharks,231.69
Jagr Bomb,230.32
Book Hockey,225.74
Bergeron Burgundy,223.72
Hypnotoads,222.33
Finnishing Touch,222.16
Up and Around the Benn,221.84
40-30 Grit Grinders,221.4
The Larkness Monster,221.0
Sheahan's Shillelaghs,220.38
PassTheCulpepper,220.35
Konecnywa,220.03
Doughty Didn't Deserve The Norris,219.85
Denim Chicken,219.8
Kreider Hard,218.37
Damper Than Moist,218.18
macerating toilet,217.77
Penners Pancakes,217.35
Wrath of Grapes,215.58
Dumpster Fire Brigade,215.53
I am NOT drinking any f-ckin Marleau,214.27
Btchz B Krejci,214.12
Bill Crosby,213.54
Nailing Yaks,213.04
Pikachubban,212.14
Benn There Done That,211.47
Kinki Kids,210.3
McCoy's Red Army,210.19
Acting Like Aho,210.16
Clemens HC,209.69
Phil Kessel's Stanley Cup Champions,209.46
Goaltender Interference,207.2
Alexander Radiculous' Team,207.14
Corsi? What Corsi?,205.76
Team North Americarambe,205.76
Syracuse Bulldogs,205.46
Halak Ness Monster,205.35
Risky Bryz-ness,205.09
The Cake Eaters,205.02
Do You Smell What Laraque Is Cookin?,204.72
NurseSharks,204.6
Ginger Geesus's Grilled Cheeses,204.14
TeamNameRequired,202.85
The Ides of Marchand,202.31
falco1002,202.29
Straight Cash Homie,201.68
Ice Roosters,201.27
Pimpin' Ain't Parise,201.24
Vancouver Voodoo,199.65
Double Bennatration,199.32
Dangletangs III,199.22
You're so Radulov,199.15
Red Star Beijing,198.75
Bar Down,198.74
Drouination,198.29
Generic Hockey Pun,197.79
Hiller Youth,196.72
Smuggy Dugnubs,196.22
Andre and the Goons,194.33
Jagr Bombs,194.06
Toews in the Water,193.78
The Mighty Red Pandas,193.37
kyOh,193.18
Nastyearwax,192.22
Witty team name,191.48
M&Ms,191.03
JewChooTrain,190.6
South City Squash,189.49
All Down The Laine,188.35
McDavid Paradox,188.07
Stan Mikita's Donuts,187.71
Go Puck Yourself,187.25
OK Blue Jays,187.11
Coyotes 2.0,186.8
Vienna Canucks,186.71
Flying Zambonis,186.66
Cookie Thumpers,186.63
Cell Phones and Plane Tickets,186.6
Everyone Poops,186.31
Tokyo Sandblasters,186.28
The Dat-sucks,185.99
King of the Kessel,185.28
Al Jardine,184.62
Leafs,184.43
Bust a Kapanen,184.12
bob says NYET,183.64
Helle's Belles,182.57
Scooby Dooby Dubnyk,181.63
The Big Pavelski,181.53
I am score,181.15
Parise Taught Me,180.95
Stastny & Hutch,180.74
Capital Punishment,180.0
Mint Barrie Crunch,179.73
Wrath of Joe McGrath,179.47
Mud Dragons,178.71
Octopussy,178.44
CuJo31,178.35
Mike Smith's Chosen Juans,177.96
Puget Sound FHC,177.77
Karlsson 1st Overall,177.36
Molemen,177.2
North Stars,176.97
WhoseLineIsItEberle,176.96
Kurri Farts,176.82
Benzene96,176.66
One Kessticles,176.56
Hash Hockey,175.62
EXCELlent,175.1
ponch101,174.39
Karl on my Wayward Sson,173.79
Charlottetown Islanders,173.79
Stars of McDavid,173.77
Pickle High-Noon,173.66
Whirlybirds,172.96
Crosby Sweaters,172.92
Hattrick Pornqvist,171.9
Malkin a Murderer,171.48
Gilmour Girls,171.44
Re-Phil-ing the Cup,169.76
KappinKurtz,169.06
The Ottawa BeeVees,168.73
Doan Look Backes,168.34
Big Trouba in Little Giroux,168.19
Mackinnon Your Girl,168.03
Ghost Bear,167.99
Zdeno Charazard,167.76
Kessel's Cookie Jar,167.63
