The aRISTOcrats,241.44
Doughty Didn't Deserve The Norris,235.43
Jarg 17-18,235.43
DingleBarrie's,235.39
Flying Zambonis,227.64
Divorced Guys,226.14
Cow Tipping Mafia,225.91
Good Kid, S.A.A.D City,223.61
Wicked Wrista,223.18
Don't Stop 'Til You Get Phaneuf,222.02
abcSpectacular,219.6
Red Wing High Five,218.89
Benn there, Domi that,218.43
South Detroit Journeymen,217.81
Trocheck yourself, before you wreck yourself,217.7
Kreider Hard,217.0
Hart@Yak,216.5
Denim Chicken,213.36
The Cake Eaters,211.21
Pickle Sunrise,211.11
bob says NYET,210.84
North Kariya,210.55
Churchmoor Caterpies,209.75
Witty Team Namestnikov,209.36
Andre and the Goons,209.29
Nolan, this is Patrick,208.52
The Price is Right,208.49
Mike Smith's Chosen Juans,208.45
One Kessticle,208.28
Josi's Story,207.43
Why Not Zoidterberg,207.35
Nailing Yaks,207.34
Snizzbone,207.32
Mighty Red Pandas,207.24
Double Bennetration,207.1
Pretty Fly,206.67
Marshmont HC,206.32
Toews'd & Kane-fused,206.25
Look What Yeo Made Me Do,205.25
Wrath of Joe McGrath,202.72
Pawvel Catsyuk,200.53
Hiller Did Nothing Wrong,200.37
Horton Hatches The Egg,199.1
Hub City Slickers,198.78
Paidat,198.49
Bar Down,198.09
Frolunda HC,197.68
Vanek at the Disco,196.85
Segsual Seduction,196.78
Ktcottrell,196.62
Felix's Fist,196.03
Troublemakers,195.16
The Ponies of Equestria,194.83
Doan of the Dead,194.82
2 Girls 1 Kopitar,194.72
Netflix and Phil,194.38
Century Mews,193.84
Leafs,193.64
Jussi Djoos,192.93
Blainville-Boisbriand Armada,192.76
The Great Wall Of St. Paul,192.57
Bust a Kapanen,191.87
Thin Ice,191.51
Team Zissou,191.35
Strawberry Sundin,190.9
NurseSharks,190.17
The Dube Abides,190.0
Pimpin' Ain't Parise,189.57
Team Ukraine,189.11
Datsyukian Deke,188.95
Panarin Bread,188.67
Tarasenkyu Very Much,188.18
Will Nye The Scoring Guy,187.97
Ass Kickers United,187.63
Mystic Coupons,187.45
The Ghost of Mike Johnston's Power Play,187.45
Matthews The Saviour,187.42
Just A Wheelerin',186.52
RIP Heatley's Ferrari,185.81
Giroux've Gotta Be Kidding Me!,185.72
Do as I Seguin, Not as I Drouin,185.53
Bunch of Kunitz,185.17
Hypnotoads,185.1
Finnishing Touch,184.89
Bozak Yellow,184.76
King of the Kessel,184.46
Baby Got Backes,183.67
Big P,183.49
The Grapes of Rask,183.11
falco1002,182.61
Puck me Harder,182.43
It was Ceci for Drouin, straight up,181.98
Stan Mikita's Donuts,181.47
The Stalwart Superjocks,180.76
Drouin it Boeser,180.48
Henrik & Gustav Go to Little Caesars,180.39
Athanaseeyoul8er,180.32
Lias 2 Lidas,180.23
Everyone Poops,180.16
Dont Fehr the Reaper,180.12
Pucking Fricks,179.83
Athanasiou Later,179.64
Feel my Rask,179.64
Molemen,179.47
Tokyo Sandblasters,179.37
Penners House of Pancakes,179.21
Halifax Highlanders,178.89
Jagrmeister,178.19
MacKinn-on your Girl,177.26
Pass the Dutchy to the Left,177.19
Sticks Out for Harambe,176.91
Burns baby Burns,176.7
Getrektzky,176.63
Dangletangs IV,176.41
Voracek Yourself,176.29
Big Johnsons,176.0
Starship Troubas,175.4
ponch,174.77
Flop to the top,174.47
Joe Thornton Hat Trick,174.45
Semin Stains,173.82
Book Hockey,173.68
Straight Cash Homie,173.67
Sean's Super Squad,173.24
Bush Chickens,173.23
Up and Around the Benn,173.02
Blips and Chitz,172.44
