Damper Than Moist,312.95
Ruh Oh...,278.94
Everyone Poops,254.87
Nailing Yaks,253.02
Dont Fehr the Reaper,250.98
Go Puck Yourself,250.57
WhoseLineIsItEberle,247.96
I am score,247.76
Horton Hears a Who!,241.55
Doughty Didn't Deserve The Norris,241.55
Ginger Geesus's Grilled Cheeses,239.88
EXCELlent,239.71
Karl on my Wayward Sson,236.21
Goaltender Interference,231.77
Denim Chicken,226.73
Konecnywa,226.66
Matthews the Saviour,223.97
Mike Smith's Chosen Juans,223.71
Pikachubban,222.95
Stan Mikita's Donuts,222.32
Lubo Sucks,219.81
Toews in the Water,216.96
Ghost Bear,215.83
Team Ukraine,215.74
Snizzbone,214.75
Pickle High-Noon,214.65
Dumpster Fire Brigade,213.36
Cell Phones and Plane Tickets,213.3
Red Star Beijing,213.25
Pimpin' Ain't Parise,211.98
Book Hockey,208.71
Mud Dragons,208.29
The Cake Eaters,208.14
Doan Look Backes,207.66
OK Blue Jays,207.37
Clemens HC,206.18
Benzene96,205.15
Bergeron Burgundy,204.9
Hash Hockey,204.44
Right in the Pucker,202.94
Benn There Done That,201.16
Drouination,201.01
40-30 Grit Grinders,200.8
I Ain't Seguin She a Gold Digger,200.67
Hattrick Pornqvist,199.74
St. John's Shamrocks,199.73
Jagr Bombs,199.61
Non-stop Saadomy,199.52
Tarasenkyour Battleship,199.1
JewChooTrain,198.7
Finnishing Touch,198.44
Bar Down,198.39
Malkin a Murderer,197.75
Karlsson 1st Overall,197.45
Democratic People's Republic of Kariya,197.04
Generic Hockey Pun,196.17
The Big Pavelski,196.03
Halak Ness Monster,195.98
Wrath of Joe McGrath,194.76
Crosby Sweaters,194.67
Bryan Rust and the Rusty Plugs,194.64
Endless Love,194.25
Yak City,194.15
Andre and the Goons,194.11
Kreider Hard,193.68
King of the Kessel,193.66
The Larkness Monster,193.48
All Down The Laine,193.02
San Jose Street Sharks,191.8
skankhunt42,190.37
Flying Zambonis,189.85
CuJo31,189.69
bob says NYET,189.36
Smuggy Dugnubs,189.3
Corsi? What Corsi?,188.87
Gilmour Girls,187.87
Enter Creative Name Here,186.66
PassTheCulpepper,186.55
Tarasenkyu Very Much,186.54
Damn Barrie Sucks,185.91
GloOon Squad,185.89
MayTheForsbergWithYou,185.55
Team North Americarambe,185.42
Vancouver Voodoo,184.74
Hypnotoads,184.57
Parise Taught Me,183.71
Al Jardine,182.84
falco1002,182.83
Do You Smell What Laraque Is Cookin?,182.61
Clatsyuk,182.42
South City Squash,182.2
Sheahan's Shillelaghs,181.76
Kwik-E-Mart Gougers,181.37
Red Wing High Five,180.85
Gordie Howe Hatrick,179.86
kyOh,179.7
RIP Heatley's Ferrari,179.68
Zdeno Charazard,178.51
Leafs,178.51
Mystic Coupons,178.32
KappinKurtz,177.79
Human Erasers,177.7
McDavid Paradox,176.56
The Red Hot Chilly Wings,175.91
xMrSleepyx,174.59
The Ottawa BeeVees,173.95
South Detroit Journeymen,173.37
Dangletangs III,173.02
SportsNewbie,172.59
Puns not dead,171.7
Alexander Radiculous' Team,171.6
Montreal Dive,171.4
M&Ms,170.59
Double Bennatration,170.41
CTE,169.88
Stralman Fallacy,169.75
Ha Ha Boys,169.68
Witty team name,169.61
Book Hockey,168.7
The Ides of Marchand,166.89
Jagr Bomb,166.66
Syracuse Bulldogs,166.0
Toewsd And Confused,165.11
One Kessticles,165.1
Pucking Fricks,164.82
Charlottetown Islanders,163.68
TeamNameRequired,162.25
Coyotes 2.0,161.65
Kronwall of Pain,160.97
Btchz B Krejci,160.9
Wennereal Disease,160.45
Everyday I'm Byfuglein,160.12
Kessel's Cookie Jar,158.09
NurseSharks,157.02
A Song of Ice and Thryr,156.82
ponch101,156.1
Flop To The Top,155.97
Tomas Fleischlights,154.99
2 Girls 1 Kopitar,154.2
Sticks out for Harambe,153.39
The Dat-sucks,153.22
Teamy McTeamface,152.93
Nastyearwax,152.88
Kurri Farts,152.62
Acting Like Aho,152.48
Frolunda HC,151.33
Up and Around the Benn,149.97
NoseFaceKillahs,149.61
Dubinsky's Garage League,146.56
Ghost Bear Nation,145.53
You're so Radulov,145.07
Hiller Youth,144.72
Penners Pancakes,144.57
Wrath of Grapes,144.32
Boilermaker Brawlers,144.13
Avadabdelkader,143.85
The Snow Mexicans,143.65
Stars of McDavid,142.27
Tropical Depressions,141.92
Mackinnon Your Girl,141.86
Bust a Kapanen,140.49
Mackinnon Out Burger,140.38
Nobody Moves Nobody Gets Hurt,140.1
Stastny & Hutch,140.02
Giroux've Gotta Be Kidding Me!,138.71
Helle's Belles,138.24
Big Trouba in Little Giroux,137.47
AGexpress,137.26
Ice Roosters,136.58
FL Skunk Apes,136.14
Kinki Kids,135.5
McCoy's Red Army,134.75
VooDaddy,134.5
Whirlybirds,134.33
Tokyo Sandblasters,134.18
Straight Cash Homie,133.92
Flashes of Greatness,133.32
macerating toilet,133.14
Vesey scar,133.12
Bill Crosby,130.91
Chara's Angels,130.64
Molemen,129.91
Cookie Thumpers,128.97
I am NOT drinking any f-ckin Marleau,128.53
Lizard Wizards,128.48
LAUREN PRONGER,127.38
The JiiiveTurkays,126.91
Toews'd & Kane-fused,126.77
Neal's Knees,126.61
Go Vesey On Me,126.28
The Mighty Red Pandas,125.93
Risky Bryz-ness,124.74
North Stars,122.38
Heil Sittler,121.26
Krejci Train,121.2
Fussy Puckers,118.99
