Feel my Rask,281.79
Book Hockey,275.3
Frolunda HC,269.04
Just A Wheelerin',261.98
Democratic People's Republic of Kariya,259.81
Look What Yeo Made Me Do,257.52
Sgt. Bobrovsky's Squadron,251.83
Koekkoek for Cocoa Puffs,251.53
Cow Tipping Mafia,251.35
Horton Hatches The Egg,248.73
Straight Cash Homie,247.02
The Kessel Run,246.99
Crazy L Gorillas,245.64
Burns baby Burns,242.89
Athanaseeyoul8er,241.45
DingleBarrie's,240.45
Glatt Attack,238.62
The Matthews 4-Drops,237.84
The Bottle Police,237.55
Dont Fehr the Reaper,236.61
falco1002,236.27
Drouin it Boeser,234.77
Caketown,233.34
One Kessticle,232.69
Voracek Yourself,232.4
Dangletangs IV,232.31
Paidat,231.87
Human Erasers,231.55
bob says NYET,231.54
Feel The Burns,229.81
Up and Around the Benn,228.43
North Kariya,228.38
Torts Reform,227.7
Double Bennetration,225.77
The Great Wall Of St. Paul,225.29
Northern Guard,225.28
Witty Team Namestnikov,225.09
Tarasenkyu Very Much,224.85
Matthews The Saviour,224.47
Blainville-Boisbriand Armada,224.22
Athanasiou Later,223.83
Don't Stop 'Til You Get Phaneuf,223.11
Red Wing High Five,222.95
Hartford Gougers,222.64
The Geeky Economists,221.52
Hart@Yak,221.27
Gilmour Girls,220.61
Hot Wing's All-Stars,220.59
Segsual Seduction,219.92
Big Johnsons,218.98
King of the Kessel,218.89
Joe Thornton Hat Trick,218.71
ponch,218.54
Churchmoor Caterpies,218.02
Henrik & Gustav Go to Little Caesars,217.91
Jussi Djoos,217.84
Don't Puck With Me,217.55
Moves Like Jagr,217.23
Bunch of Kunitz,216.5
Denim Chicken,216.1
Thin Ice,216.04
Jarg 17-18,216.0
Doughty Didn't Deserve The Norris,214.88
Good Kid, S.A.A.D City,214.07
For the Sweat,213.47
CuJo31,213.07
Josi's Story,212.31
Halifax Highlanders,212.18
Thin Blue Laine,212.15
Mighty Red Pandas,211.92
Pucking Fricks,210.55
Nolan, this is Patrick,210.32
Benn there, Domi that,208.43
DontForgetAboutDrai-saitl,208.14
Kreider Hard,207.49
Century Mews,207.26
Ice Follies,206.66
Sassy Glove Save,206.41
JewChooTrain,206.2
2 Girls 1 Kopitar,206.02
Hiller Did Nothing Wrong,205.92
Price of Fame,205.75
NLF,205.35
Andre and the Goons,204.77
Not as Gudas I could be,204.56
RIP Heatley's Ferrari,204.34
Semin Stains,204.16
Do as I Seguin, Not as I Drouin,203.94
Lias 2 Lidas,203.56
Mitchler's TBA team,202.88
abcSpectacular,202.77
Stud Ranch,202.1
KingofRags,202.08
It was Ceci for Drouin, straight up,202.06
Nailing Yaks,201.89
Getrektzky,201.85
Toews'd & Kane-fused,201.68
The Jiiive Turkays,201.65
Leafs,201.64
Pawvel Catsyuk,201.22
Bush Chickens,200.61
The Cake Eaters,200.39
Ass Kickers United,199.76
The aRISTOcrats,199.58
Molson Muscle,199.53
The Larkness Monster,199.49
Endless Love,199.14
Glory Five-Hole,199.11
1-800-FCK-GARY,199.08
South Detroit Journeymen,198.62
Dumpster Fire Brigade,198.6
The Ottawa BeeVees,198.48
Puck Man,198.38
The Grapes of Rask,197.73
Snizzbone,196.7
Hypnotoads,196.46
Bozak Yellow,196.19
Joonas Dogskoi,194.15
Big P,194.04
Pickle Sunrise,193.88
Starship Troubas,193.88
Grey Ducks,193.85
Strawberry Sundin,193.8
Lemuiextillators,193.12
The Price is Wrong,192.98
Bergeron Burgundy,191.63
Finnishing Touch,191.51
Ktcottrell,191.48
Pens Perfect Picks,191.31
Wrath of Joe McGrath,190.0
Risky Bryz-ness,189.94
Jagrmeister,189.89
Vanek at the Disco,189.5
2 Girls 1 Stanley Cup,189.44
Dangle Snipe Celly,189.18
The Ghost of Mike Johnston's Power Play,188.85
The Price is Right,188.47
Team North Americarambe,188.08
Tarasenko de Mayo,187.92
NurseSharks,187.75
Marshmont HC,187.74
Divorced Guys,187.27
Will Nye The Scoring Guy,187.21
Doan of the Dead,186.23
Team Zissou,186.05
Pimpin' Ain't Parise,185.85
Giroux've Gotta Be Kidding Me!,185.54
100 on My Risto,184.66
Flop to the top,184.59
St. John's Shamrocks,183.88
Pretty Fly,183.27
Ice Roosters,183.26
Hub City Slickers,181.85
Wicked Wrista,181.66
Datsyukian Deke,181.05
The Dube Abides,180.83
Easton Fection,180.36
Why Not Zoidterberg,179.61
The Red Hot Chilly Wings,178.54
The Stalwart Superjocks,178.05
Jews of Girouxsalem,177.95
Penners House of Pancakes,177.78
Trash Pandas,177.63
40-30 Grit Grinders,176.67
Dubinsky's Garage League,176.38
Bust a Kapanen,176.38
SticksOut4Harambe,174.54
Sean's Super Squad,174.39
The Zac Rinaldo All-Stars,172.74
San Jose Street Sharks,171.22
Staal tactics,169.54
Sticks Out for Harambe,169.46
Puck me Harder,169.23
Florida Skunk Apes,169.17
Btchz B Krejci,169.16
ham slater,168.96
Stan Mikita's Donuts,167.33
The Fasth and the Furious,166.73
Everyone Poops,166.68
Panarin Bread,166.15
Syracuse Bulldogs,166.09
Olli Maata of God,166.07
Flying Zambonis,165.47
Austin Ice Bats,165.33
Tkachuk E. Cheese,164.99
Felix's Fist,163.92
Miami Weiss,163.13
Crosby Sweaters,162.94
Bryzlly Bears,162.37
Tenacious turtles,162.14
Rumble Ponies,162.03
Seattle Sockeye,161.89
Team Ukraine,161.33
Mystic Coupons,160.97
The One You Love To Hate,160.75
KappinKurtz,160.56
Tokyo Sandblasters,160.45
Troublemakers,159.97
Reading Renegades,159.82
The Ponies of Equestria,159.76
CTE,159.74
Montreal Dive,156.67
Major Lazar,155.98
The Roy,155.1
MacKinn-on your Girl,151.68
Blips and Chitz,150.89
Yoooo this is cool,149.48
Bar Down,149.21
Toews in the Water,148.39
Tandems,147.91
Baby Got Backes,143.75
Mike Smith's Chosen Juans,143.61
Clemens HC,143.2
Dumplers,140.73
Super-Duper Mighty Ducks,139.0
Trocheck yourself, before you wreck yourself,138.79
Molemen,138.55
Benn Dover,133.14
Pass the Dutchy to the Left,131.51
Tccoope untitled,127.67
EA HHLs new direction,126.95
Roosters,123.75
Bourque de Broue,116.47
Drouin your mom,114.92
