Stralman Fallacy,245.28
Btchz B Krejci,244.42
Wrath of Joe McGrath,242.93
OK Blue Jays,238.83
Pikachubban,229.45
The Big Pavelski,227.08
Red Star Beijing,227.05
CuJo31,226.94
King of the Kessel,225.43
Benzene96,224.43
Tokyo Sandblasters,223.17
Flying Zambonis,222.27
Kinki Kids,221.74
Jagr Bomb,220.55
The Cake Eaters,217.14
Sheahan's Shillelaghs,216.7
Lubo Sucks,214.91
All Down The Laine,211.98
M&Ms,210.16
Dumpster Fire Brigade,208.72
Horton Hears a Who!,205.38
Cell Phones and Plane Tickets,203.18
Flop To The Top,202.7
Big Trouba in Little Giroux,202.11
Bar Down,201.14
Honey Nut Chelios,201.08
Human Erasers,200.83
Non-stop Saadomy,200.64
Hattrick Pornqvist,200.31
Fussy Puckers,200.11
bob says NYET,199.62
The Dat-sucks,198.34
kyOh,198.24
NoseFaceKillahs,198.12
Whirlybirds,197.55
Mike Smith's Chosen Juans,197.3
Snizzbone,196.13
Kreider Hard,195.36
Vesey scar,194.78
40-30 Grit Grinders,193.91
Stan Mikita's Donuts,192.65
Octopussy,192.22
Democratic People's Republic of Kariya,191.69
PassTheCulpepper,190.67
Tarasenkyour Battleship,190.05
Mackinnon Out Burger,189.85
Team North Americarambe,189.57
Go Puck Yourself,189.13
Krejci Train,187.07
Generic Hockey Pun,186.51
RIP Heatley's Ferrari,185.97
Datsyukian Deke,185.78
Ginger Geesus's Grilled Cheeses,185.37
Mackinnon Your Girl,185.08
Pimpin' Ain't Parise,184.9
falco1002,184.33
Hiller Youth,184.16
Re-Phil-ing the Cup,183.77
San Jose Street Sharks,183.61
Dubinsky's Garage League,183.54
Clemens HC,183.47
I am score,182.48
Puck It,181.87
Vancouver Voodoo,180.55
Do You Smell What Laraque Is Cookin?,180.31
The Mighty Red Pandas,179.58
Vanek! At The Disco,179.45
Everyone Poops,179.36
Zdeno Charazard,179.14
Risky Bryz-ness,179.02
Capital Punishment,178.98
St. John's Shamrocks,178.44
Endless Love,177.92
Leafs,177.27
Mint Barrie Crunch,177.25
Stars of McDavid,175.51
NO LEAFS!!,175.11
EXCELlent,175.04
Dr. Draisaitl's Sick Beats,174.76
Tarasenkyu Very Much,174.1
Jagr Bombs,174.08
Alexander Radiculous' Team,174.04
JewChooTrain,173.31
Kessel's Cookie Jar,172.1
Doan Look Backes,171.94
Yak City,171.64
2 Girls 1 Kopitar,171.07
Coyotes 2.0,171.0
Giroux've Gotta Be Kidding Me!,170.88
Shivakamini Somakandarkram,170.39
Nailing Yaks,169.77
The Larkness Monster,169.03
Right in the Pucker,168.73
Pickle High-Noon,168.31
McCoy's Red Army,167.78
Nobody Moves Nobody Gets Hurt,167.47
Karl on my Wayward Sson,167.29
Nasty Ear Wax,167.23
Toews in the Water,166.84
Dangletangs III,164.76
Straight Cash Homie,164.5
Up and Around the Benn,164.48
Lonely End of the Rink,164.29
I am NOT drinking any f-ckin Marleau,163.81
Puns not dead,163.71
Mud Dragons,163.3
Corey Perry's House of Payne,163.04
Acting Like Aho,162.94
Andre and the Goons,161.97
Goaltender Interference,161.92
Helle's Belles,161.66
Toewsd And Confused,161.49
Kwik-E-Mart Gougers,161.21
Frolunda HC,161.01
Gilmour Girls,160.73
TeamNameRequired,160.07
Crosby Sweaters,159.78
Damper Than Moist,159.56
Bill Crosby,159.54
One Kessticles,159.39
The Ides of Marchand,159.23
Mystic Coupons,159.15
Al Jardine,159.06
Heil Sittler,158.49
ponch101,158.35
NurseSharks,158.17
Denim Chicken,157.54
Tomas Fleischlights,157.21
Penners Pancakes,157.09
Corsi? What Corsi?,157.03
I Am Score,156.89
Doughty Didn't Deserve The Norris,156.63
Lizard Wizards,156.4
Witty team name,155.39
South City Squash,155.38
Now Josi Me 3: Let's Get Roman-tic,154.9
Avadabdelkader,154.87
The JiiiveTurkays,154.45
Kurri Farts,153.71
Smuggy Dugnubs,153.4
I Ain't Seguin She a Gold Digger,152.62
Double Bennatration,152.62
Molemen,152.18
Parise Taught Me,151.76
Ghost Bear,151.04
Kronwall of Pain,150.94
Boilermaker Brawlers,150.89
xMrSleepyx,150.43
Hartford Gougers,149.93
Sticks out for Harambe,149.83
ktcottrell,149.59
Finnishing Touch,149.18
Karlsson 1st Overall,148.71
Konecnywa,147.9
The Musical Fruits,147.79
macerating toilet,147.41
Wrath of Grapes,147.36
MayTheForsbergWithYou,147.21
Hypnotoads,147.03
Price Price Baby,146.9
Benn There Done That,146.82
Burns-in' Down the House,146.21
Larkinine,145.94
KappinKurtz,145.68
South Detroit Journeymen,145.6
Bust a Kapanen,144.77
Book Hockey,144.27
Enter Creative Name Here,144.27
Everyday I'm Byfuglein,144.09
Phil Kessel's Stanley Cup Champions,143.69
SportsNewbie,143.6
Drouination,143.42
Cookie Thumpers,143.36
Hossas & Mimosas,142.63
The Ottawa BeeVees,141.98
McDavid Paradox,140.83
Red Wing High Five,139.97
Ruh Oh...,139.1
License to Ilya,138.82
Montreal Dive,137.72
You're so Radulov,137.51
Gordie Howe Hatrick,137.08
Nate Silfverberg,137.06
Neal's Knees,136.88
Matthews the Saviour,135.86
Stastny & Hutch,135.42
Charlottetown Islanders,134.98
Team Ukraine,134.22
Hash Hockey,133.6
The Ponies of Equestria,133.12
Bryan Rust and the Rusty Plugs,131.74
Halak Ness Monster,131.69
Toews'd & Kane-fused,131.58
AGexpress,131.39
Vienna Canucks,131.2
WhoseLineIsItEberle,130.6
cRosby SwAllows,128.91
Scooby Dooby Dubnyk,128.26
Puget Sound FHC,126.92
Not My Team,126.32
The Red Hot Chilly Wings,125.69
Pucking Fricks,125.34
St.B Frenchies,125.2
Ghost Bear Nation,125.11
LAUREN PRONGER,125.09
Malkin a Murderer,124.14
A Song of Ice and Thryr,123.89
The Snow Mexicans,123.39
Bada Boom Realest Team in the Room,122.69
Chara's Angels,121.93
Ice Roosters,121.03
Sharp Ladds,120.52
Clatsyuk,119.4
GloOon Squad,119.15
VooDaddy,117.33
CTE,114.5
Syracuse Bulldogs,114.26
Teamy McTeamface,114.15
Bergeron Burgundy,112.01
FL Skunk Apes,108.47
Go Vesey On Me,105.98
Tropical Depressions,98.78
skankhunt42,96.08
AO GR8,80.11
